TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ82NKVPSZVC,New,,2024-02-07T11:59:07,JFTXSC,NA/Fwd Spread AUD SGD,AUD SGD,Spot,Spreadbets,Cash,AUD,SGD,CASH,,SGD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZH1NHSMBK2B,New,,2024-02-07T11:59:07,JFTXSC,NA/Fwd Spread CZK EUR,CZK EUR,Spot,Spreadbets,Cash,CZK,EUR,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZR807PSB9XJ,New,,2024-02-07T11:59:08,JFTXSC,NA/Fwd Spread CZK GBP,CZK GBP,Spot,Spreadbets,Cash,CZK,GBP,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZK5CPVR6C8D,New,,2024-02-07T11:59:08,JFTXSC,NA/Fwd Spread GBP USD,GBP USD,Spot,Spreadbets,Cash,GBP,USD,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ4L1964V4BF,New,,2024-02-07T11:59:08,JFTXSC,NA/Fwd Spread AUD CAD,AUD CAD,Spot,Spreadbets,Cash,AUD,CAD,CASH,,AUD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZKJLWRH8B3M,New,,2024-02-07T11:59:09,JFTXSC,NA/Fwd Spread AUD ZAR,AUD ZAR,Spot,Spreadbets,Cash,AUD,ZAR,CASH,,AUD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZJ83LZLM15S,New,,2024-02-07T11:59:09,JFTXSC,NA/Fwd Spread AUD HUF,AUD HUF,Spot,Spreadbets,Cash,AUD,HUF,CASH,,HUF,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ9SJ1X9LKZV,New,,2024-02-07T11:59:11,JFTXSC,NA/Fwd Spread MXN SGD,MXN SGD,Spot,Spreadbets,Cash,MXN,SGD,CASH,,SGD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZF241R1KDN8,New,,2024-02-07T11:59:11,JFTXSC,NA/Fwd Spread NOK SGD,NOK SGD,Spot,Spreadbets,Cash,NOK,SGD,CASH,,SGD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZJDRWD5N9TR,New,,2024-02-07T11:59:12,JFTXSC,NA/Fwd Spread SGD TRY,SGD TRY,Spot,Spreadbets,Cash,SGD,TRY,CASH,,TRY,,,,,,,,
