TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_DeliveryType,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,NDF,UPI,QZH01L7L0KMX,New,,2024-01-28 16:34:35,JFTXFC,NA/Fwd NDF USD ZAR,USD ZAR,Spot,Forward price of underlying instrument,CASH,Cash,USD,ZAR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0M7FVPZB8W,New,,2024-01-28 16:34:36,JFTXFC,NA/Fwd NDF VND ZAR,VND ZAR,Spot,Forward price of underlying instrument,CASH,Cash,VND,ZAR,VND,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ74959TRLQ6,New,,2024-01-28 16:34:36,JFTXFC,NA/Fwd NDF VND ZAR,VND ZAR,Spot,Forward price of underlying instrument,CASH,Cash,VND,ZAR,ZAR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLV0WPQFWTT,New,,2024-01-28 18:34:08,JFTXFC,NA/Fwd NDF DJF EGP,DJF EGP,Spot,Forward price of underlying instrument,CASH,Cash,DJF,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJQVR3P57TF,New,,2024-01-28 19:45:32,JFTXFC,NA/Fwd NDF AOA EGP,AOA EGP,Spot,Forward price of underlying instrument,CASH,Cash,AOA,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZN6LKL984ZQ,New,,2024-02-11 18:47:04,JFTXFC,NA/Fwd NDF EGP INR,EGP INR,Spot,Forward price of underlying instrument,CASH,Cash,EGP,INR,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQFQ54Z4NT1,New,,2024-02-11 18:57:12,JFTXFC,NA/Fwd NDF EGP VND,EGP VND,Spot,Forward price of underlying instrument,CASH,Cash,EGP,VND,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZV7PNSH06RD,New,,2024-02-15 16:24:34,JFTXFC,NA/Fwd NDF PHP USD,PHP USD,Spot,Forward price of underlying instrument,CASH,Cash,PHP,USD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ396GVC15RR,New,,2024-02-19 10:27:15,JFTXFC,NA/Fwd NDF MXN UAH,MXN UAH,Spot,Forward price of underlying instrument,CASH,Cash,MXN,UAH,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3NF0LJ9CTZ,New,,2024-02-21 13:48:45,JFTXFC,NA/Fwd NDF GBP KZT,GBP KZT,Spot,Forward price of underlying instrument,CASH,Cash,GBP,KZT,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8BMHKC711M,New,,2024-02-21 13:49:55,JFTXFC,NA/Fwd NDF USD ZMW,USD ZMW,Spot,Forward price of underlying instrument,CASH,Cash,USD,ZMW,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZV0G29N2W43,New,,2024-02-22 08:46:32,JFTXFC,NA/Fwd NDF BOB EUR,BOB EUR,Spot,Forward price of underlying instrument,CASH,Cash,BOB,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZB5VXKQJHR0,New,,2024-02-23 14:18:53,JFTXFC,NA/Fwd NDF BWP ZAR,BWP ZAR,Spot,Forward price of underlying instrument,CASH,Cash,BWP,ZAR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFPKQ15CHTT,New,,2024-02-25 18:40:16,JFTXFC,NA/Fwd NDF EGP STD,EGP STD,Spot,Forward price of underlying instrument,CASH,Cash,EGP,STD,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZW2RDZ82LP9,New,,2024-02-25 18:56:27,JFTXFC,NA/Fwd NDF BOB EUR,BOB EUR,Spot,Forward price of underlying instrument,CASH,Cash,BOB,EUR,BOB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZS8XH04LKR1,New,,2024-02-29 22:25:57,JFTXFC,NA/Fwd NDF SEK USD,SEK USD,Spot,Forward price of underlying instrument,CASH,Cash,SEK,USD,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPRW7XZ59MP,New,,2024-03-03 18:39:01,JFTXFC,NA/Fwd NDF EGP MUR,EGP MUR,Spot,Forward price of underlying instrument,CASH,Cash,EGP,MUR,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0MG9NJXHTX,New,,2024-03-04 10:02:08,JFTXFC,NA/Fwd NDF TRY XPT,TRY XPT,Spot,Forward price of underlying instrument,CASH,Cash,TRY,XPT,XPT,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLTQC3NW68H,New,,2024-03-11 13:03:37,JFTXFC,NA/Fwd NDF EUR TJS,EUR TJS,Spot,Forward price of underlying instrument,CASH,Cash,EUR,TJS,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7T6RBTBDCZ,New,,2024-03-13 10:57:15,JFTXFC,NA/Fwd NDF EUR USD,EUR USD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,USD,IDR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCCRV9W5X15,New,,2024-03-14 16:20:17,JFTXFC,NA/Fwd NDF CNY ILS,CNY ILS,Spot,Forward price of underlying instrument,CASH,Cash,CNY,ILS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLDBF9MMJGQ,New,,2024-03-15 15:06:03,JFTXFC,NA/Fwd NDF CLP EGP,CLP EGP,Spot,Forward price of underlying instrument,CASH,Cash,CLP,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8NSZPKQ85T,New,,2024-03-20 11:35:59,JFTXFC,NA/Fwd NDF EGP LAK,EGP LAK,Spot,Forward price of underlying instrument,CASH,Cash,EGP,LAK,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSC25WJKH49,New,,2024-03-25 18:15:59,JFTXFC,NA/Fwd NDF GBP UZS,GBP UZS,Spot,Forward price of underlying instrument,CASH,Cash,GBP,UZS,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFPG7RKGJJH,New,,2024-03-26 07:35:49,JFTXFC,NA/Fwd NDF EGP PHP,EGP PHP,Spot,Forward price of underlying instrument,CASH,Cash,EGP,PHP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGNT6Q8FKF6,New,,2024-03-26 13:02:32,JFTXFC,NA/Fwd NDF BHD OMR,BHD OMR,Spot,Forward price of underlying instrument,CASH,Cash,BHD,OMR,BHD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF81TZKJHC7,New,,2024-03-27 01:21:01,JFTXFC,NA/Fwd NDF EGP UGX,EGP UGX,Spot,Forward price of underlying instrument,CASH,Cash,EGP,UGX,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6GS2PCSJ5F,New,,2024-03-28 02:12:43,JFTXFC,NA/Fwd NDF AUD IDR,AUD IDR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,IDR,CAD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHGKN63FDRR,New,,2024-04-03 05:20:50,JFTXFC,NA/Fwd NDF EGP PAB,EGP PAB,Spot,Forward price of underlying instrument,CASH,Cash,EGP,PAB,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5FSK3NQ0CW,New,,2024-04-03 10:50:46,JFTXFC,NA/Fwd NDF CRC EGP,CRC EGP,Spot,Forward price of underlying instrument,CASH,Cash,CRC,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPLGVNFRCSQ,New,,2024-04-04 17:35:42,JFTXFC,NA/Fwd NDF BAM USD,BAM USD,Spot,Forward price of underlying instrument,CASH,Cash,BAM,USD,BAM,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKL2TLBNVLV,New,,2024-04-05 04:34:06,JFTXFC,NA/Fwd NDF THB VND,THB VND,Spot,Forward price of underlying instrument,CASH,Cash,THB,VND,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJWD7V0M2R0,New,,2024-04-05 20:05:43,JFTXFC,NA/Fwd NDF CDF EUR,CDF EUR,Spot,Forward price of underlying instrument,CASH,Cash,CDF,EUR,CDF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6D98S2VDB7,New,,2024-04-09 08:57:22,JFTXFC,NA/Fwd NDF USD YER,USD YER,Spot,Forward price of underlying instrument,CASH,Cash,USD,YER,YER,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ31G98MF98M,New,,2024-04-17 07:51:09,JFTXFC,NA/Fwd NDF EGP MYR,EGP MYR,Spot,Forward price of underlying instrument,CASH,Cash,EGP,MYR,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0F9CPR3PBX,New,,2024-04-18 06:35:58,JFTXFC,NA/Fwd NDF EGP THB,EGP THB,Spot,Forward price of underlying instrument,CASH,Cash,EGP,THB,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZL0C5R6ZZQ3,New,,2024-04-22 14:25:33,JFTXFC,NA/Fwd NDF CAD EGP,CAD EGP,Spot,Forward price of underlying instrument,CASH,Cash,CAD,EGP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWRHLTG3RD3,New,,2024-04-22 15:11:38,JFTXFC,NA/Fwd NDF INR ZAR,INR ZAR,Spot,Forward price of underlying instrument,CASH,Cash,INR,ZAR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPVX3J6JTPT,New,,2024-04-26 10:05:57,JFTXFC,NA/Fwd NDF EGP NPR,EGP NPR,Spot,Forward price of underlying instrument,CASH,Cash,EGP,NPR,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZM6LSL5DCV,New,,2024-04-26 16:11:27,JFTXFC,NA/Fwd NDF ISK USD,ISK USD,Spot,Forward price of underlying instrument,CASH,Cash,ISK,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ46DFWL1J7B,New,,2024-04-26 16:11:58,JFTXFC,NA/Fwd NDF GBP ISK,GBP ISK,Spot,Forward price of underlying instrument,CASH,Cash,GBP,ISK,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZP1Q10KG1G3,New,,2024-04-26 16:12:43,JFTXFC,NA/Fwd NDF ISK SEK,ISK SEK,Spot,Forward price of underlying instrument,CASH,Cash,ISK,SEK,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMS936QD6WR,New,,2024-04-26 18:15:54,JFTXFC,NA/Fwd NDF BRL NGN,BRL NGN,Spot,Forward price of underlying instrument,CASH,Cash,BRL,NGN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF92QDM32WB,New,,2024-04-29 03:38:30,JFTXFC,NA/Fwd NDF IDR TWD,IDR TWD,Spot,Forward price of underlying instrument,CASH,Cash,IDR,TWD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCTQ9T3XL0V,New,,2024-04-29 07:15:13,JFTXFC,NA/Fwd NDF KRW USD,KRW USD,Spot,Forward price of underlying instrument,CASH,Cash,KRW,USD,TWD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZH2R3025BPB,New,,2024-04-29 14:13:07,JFTXFC,NA/Fwd NDF BRL SAR,BRL SAR,Spot,Forward price of underlying instrument,CASH,Cash,BRL,SAR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSMGDSJ6GGJ,New,,2024-04-30 12:20:45,JFTXFC,NA/Fwd NDF EGP MXN,EGP MXN,Spot,Forward price of underlying instrument,CASH,Cash,EGP,MXN,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBQKJC86VPJ,New,,2024-05-01 08:59:50,JFTXFC,NA/Fwd NDF CLP NOK,CLP NOK,Spot,Forward price of underlying instrument,CASH,Cash,CLP,NOK,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLZPTK0H3NC,New,,2024-05-02 01:20:51,JFTXFC,NA/Fwd NDF EGP JOD,EGP JOD,Spot,Forward price of underlying instrument,CASH,Cash,EGP,JOD,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMB07G2K1W6,New,,2024-05-02 12:18:29,JFTXFC,NA/Fwd NDF BIF EGP,BIF EGP,Spot,Forward price of underlying instrument,CASH,Cash,BIF,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8JPQBH5GK8,New,,2024-05-02 14:59:14,JFTXFC,NA/Fwd NDF PHP USD,PHP USD,Spot,Forward price of underlying instrument,CASH,Cash,PHP,USD,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3SVZJWJC64,New,,2024-05-03 06:16:29,JFTXFC,NA/Fwd NDF KRW TWD,KRW TWD,Spot,Forward price of underlying instrument,CASH,Cash,KRW,TWD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF20RZNN430,New,,2024-05-29 15:05:59,JFTXFC,NA/Fwd NDF AFN USD,AFN USD,Spot,Forward price of underlying instrument,CASH,Cash,AFN,USD,AFN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPHFG50G7MG,New,,2024-05-30 00:50:00,JFTXFC,NA/Fwd NDF KRW USD,KRW USD,Spot,Forward price of underlying instrument,CASH,Cash,KRW,USD,THB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7HDGR7R8ZP,New,,2024-05-30 15:43:09,JFTXFC,NA/Fwd NDF CAD ILS,CAD ILS,Spot,Forward price of underlying instrument,CASH,Cash,CAD,ILS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPBT7WRZX1Q,New,,2024-05-30 16:14:57,JFTXFC,NA/Fwd NDF BRL UGX,BRL UGX,Spot,Forward price of underlying instrument,CASH,Cash,BRL,UGX,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJP6GSL3288,New,,2024-06-05 07:24:21,JFTXFC,NA/Fwd NDF AUD IDR,AUD IDR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,IDR,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ468J9LQBT6,New,,2024-06-05 14:39:06,JFTXFC,NA/Fwd NDF TRY UAH,TRY UAH,Spot,Forward price of underlying instrument,CASH,Cash,TRY,UAH,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1F4SVDWJQG,New,,2024-06-06 08:51:06,JFTXFC,NA/Fwd NDF ALL EGP,ALL EGP,Spot,Forward price of underlying instrument,CASH,Cash,ALL,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJFTVNS314G,New,,2024-06-10 14:28:12,JFTXFC,NA/Fwd NDF KZT PLN,KZT PLN,Spot,Forward price of underlying instrument,CASH,Cash,KZT,PLN,PLN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZB56ND7JWXB,New,,2024-06-17 03:02:55,JFTXFC,NA/Fwd NDF AMD EUR,AMD EUR,Spot,Forward price of underlying instrument,CASH,Cash,AMD,EUR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8GVDRHQRVT,New,,2024-06-17 03:02:59,JFTXFC,NA/Fwd NDF AMD RUB,AMD RUB,Spot,Forward price of underlying instrument,CASH,Cash,AMD,RUB,RUB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ530J5BPK7C,New,,2024-06-17 03:03:00,JFTXFC,NA/Fwd NDF AMD RUB,AMD RUB,Spot,Forward price of underlying instrument,CASH,Cash,AMD,RUB,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZP2DHTWKGFM,New,,2024-06-17 03:03:01,JFTXFC,NA/Fwd NDF AMD CHF,AMD CHF,Spot,Forward price of underlying instrument,CASH,Cash,AMD,CHF,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZM742K74P21,New,,2024-06-17 03:03:02,JFTXFC,NA/Fwd NDF AMD CHF,AMD CHF,Spot,Forward price of underlying instrument,CASH,Cash,AMD,CHF,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3CF28QKRW3,New,,2024-06-17 03:03:06,JFTXFC,NA/Fwd NDF CAD XTS,CAD XTS,Spot,Forward price of underlying instrument,CASH,Cash,CAD,XTS,CAD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWNXZ06ZWFX,New,,2024-06-17 03:03:07,JFTXFC,NA/Fwd NDF CAD XTS,CAD XTS,Spot,Forward price of underlying instrument,CASH,Cash,CAD,XTS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBNFK5VDW4T,New,,2024-06-17 03:03:12,JFTXFC,NA/Fwd NDF CHF UAH,CHF UAH,Spot,Forward price of underlying instrument,CASH,Cash,CHF,UAH,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCHQ5CD59LW,New,,2024-06-17 03:03:39,JFTXFC,NA/Fwd NDF EUR TJS,EUR TJS,Spot,Forward price of underlying instrument,CASH,Cash,EUR,TJS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRD6KRHKZ7N,New,,2024-06-17 03:03:43,JFTXFC,NA/Fwd NDF EUR UZS,EUR UZS,Spot,Forward price of underlying instrument,CASH,Cash,EUR,UZS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVRRDKPDZ2F,New,,2024-06-17 03:04:04,JFTXFC,NA/Fwd NDF JPY UAH,JPY UAH,Spot,Forward price of underlying instrument,CASH,Cash,JPY,UAH,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRW4R6LW807,New,,2024-06-17 03:04:11,JFTXFC,NA/Fwd NDF RUB TJS,RUB TJS,Spot,Forward price of underlying instrument,CASH,Cash,RUB,TJS,RUB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ523KBDVLMC,New,,2024-06-17 03:04:12,JFTXFC,NA/Fwd NDF RUB TJS,RUB TJS,Spot,Forward price of underlying instrument,CASH,Cash,RUB,TJS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZNSF3DD9NGC,New,,2024-06-17 03:04:38,JFTXFC,NA/Fwd NDF ALL EUR,ALL EUR,Spot,Forward price of underlying instrument,CASH,Cash,ALL,EUR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQLLDP3LWBR,New,,2024-06-17 03:04:54,JFTXFC,NA/Fwd NDF AMD GBP,AMD GBP,Spot,Forward price of underlying instrument,CASH,Cash,AMD,GBP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCSW29FQMC7,New,,2024-06-17 03:05:11,JFTXFC,NA/Fwd NDF AUD XTS,AUD XTS,Spot,Forward price of underlying instrument,CASH,Cash,AUD,XTS,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZH7GJNSR5S4,New,,2024-06-17 03:05:13,JFTXFC,NA/Fwd NDF AUD XTS,AUD XTS,Spot,Forward price of underlying instrument,CASH,Cash,AUD,XTS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ95QN8QSTMW,New,,2024-06-17 03:06:29,JFTXFC,NA/Fwd NDF CHF XTS,CHF XTS,Spot,Forward price of underlying instrument,CASH,Cash,CHF,XTS,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZL5TXGNGB1Z,New,,2024-06-17 03:06:30,JFTXFC,NA/Fwd NDF CHF XTS,CHF XTS,Spot,Forward price of underlying instrument,CASH,Cash,CHF,XTS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLRF9BTFFHF,New,,2024-06-17 03:09:08,JFTXFC,NA/Fwd NDF EUR XTS,EUR XTS,Spot,Forward price of underlying instrument,CASH,Cash,EUR,XTS,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFKKP5Z09TQ,New,,2024-06-17 03:09:10,JFTXFC,NA/Fwd NDF EUR XTS,EUR XTS,Spot,Forward price of underlying instrument,CASH,Cash,EUR,XTS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPBKN4MG96T,New,,2024-06-17 03:09:38,JFTXFC,NA/Fwd NDF GBP XTS,GBP XTS,Spot,Forward price of underlying instrument,CASH,Cash,GBP,XTS,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ71VM5PKQV9,New,,2024-06-17 03:09:39,JFTXFC,NA/Fwd NDF GBP XTS,GBP XTS,Spot,Forward price of underlying instrument,CASH,Cash,GBP,XTS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ295HRZK4SH,New,,2024-06-17 03:10:11,JFTXFC,NA/Fwd NDF JPY XTS,JPY XTS,Spot,Forward price of underlying instrument,CASH,Cash,JPY,XTS,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZG8F1GVD330,New,,2024-06-17 03:10:12,JFTXFC,NA/Fwd NDF JPY XTS,JPY XTS,Spot,Forward price of underlying instrument,CASH,Cash,JPY,XTS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZNF6RQH30X7,New,,2024-06-20 09:31:40,JFTXFC,NA/Fwd NDF IDR USD,IDR USD,Spot,Forward price of underlying instrument,CASH,Cash,IDR,USD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZL716S42NZB,New,,2024-07-09 16:33:08,JFTXFC,NA/Fwd NDF AMD EUR,AMD EUR,Spot,Forward price of underlying instrument,CASH,Cash,AMD,EUR,AMD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ9Q8TH66K9X,New,,2024-07-11 07:22:55,JFTXFC,NA/Fwd NDF NGN SEK,NGN SEK,Spot,Forward price of underlying instrument,CASH,Cash,NGN,SEK,SEK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8JMFK6SG0K,New,,2024-07-11 13:51:01,JFTXFC,NA/Fwd NDF BGN EGP,BGN EGP,Spot,Forward price of underlying instrument,CASH,Cash,BGN,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7SBQLMVVGM,New,,2024-07-16 07:49:15,JFTXFC,NA/Fwd NDF EGP NOK,EGP NOK,Spot,Forward price of underlying instrument,CASH,Cash,EGP,NOK,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ40NK57ZDX3,New,,2024-07-18 08:04:09,JFTXFC,NA/Fwd NDF KRW PKR,KRW PKR,Spot,Forward price of underlying instrument,CASH,Cash,KRW,PKR,PKR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0W08QB4RTM,New,,2024-08-09 03:19:04,JFTXFC,NA/Fwd NDF AED MYR,AED MYR,Spot,Forward price of underlying instrument,CASH,Cash,AED,MYR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0CS71QQX96,New,,2024-08-09 03:19:15,JFTXFC,NA/Fwd NDF AED CHF,AED CHF,Spot,Forward price of underlying instrument,CASH,Cash,AED,CHF,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRHDB6VWP2B,New,,2024-08-09 03:19:17,JFTXFC,NA/Fwd NDF AED LKR,AED LKR,Spot,Forward price of underlying instrument,CASH,Cash,AED,LKR,AED,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ9BGV5CHZ07,New,,2024-08-09 03:19:19,JFTXFC,NA/Fwd NDF AED LKR,AED LKR,Spot,Forward price of underlying instrument,CASH,Cash,AED,LKR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCZ137W4NMQ,New,,2024-08-09 03:19:23,JFTXFC,NA/Fwd NDF AED DKK,AED DKK,Spot,Forward price of underlying instrument,CASH,Cash,AED,DKK,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLTW480RZKS,New,,2024-08-09 03:19:29,JFTXFC,NA/Fwd NDF AED PKR,AED PKR,Spot,Forward price of underlying instrument,CASH,Cash,AED,PKR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCXC4334RBV,New,,2024-08-09 03:19:32,JFTXFC,NA/Fwd NDF AED NZD,AED NZD,Spot,Forward price of underlying instrument,CASH,Cash,AED,NZD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJ1ZXDTJLHP,New,,2024-08-09 03:19:38,JFTXFC,NA/Fwd NDF AED PLN,AED PLN,Spot,Forward price of underlying instrument,CASH,Cash,AED,PLN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPWQL6NNMNJ,New,,2024-08-09 03:19:54,JFTXFC,NA/Fwd NDF AED BDT,AED BDT,Spot,Forward price of underlying instrument,CASH,Cash,AED,BDT,AED,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKF5L1TDZHG,New,,2024-08-09 03:20:03,JFTXFC,NA/Fwd NDF AED PHP,AED PHP,Spot,Forward price of underlying instrument,CASH,Cash,AED,PHP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ9ZH11KBTGH,New,,2024-08-09 03:20:09,JFTXFC,NA/Fwd NDF AED SEK,AED SEK,Spot,Forward price of underlying instrument,CASH,Cash,AED,SEK,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1R945HVSZT,New,,2024-08-09 03:20:12,JFTXFC,NA/Fwd NDF AED CZK,AED CZK,Spot,Forward price of underlying instrument,CASH,Cash,AED,CZK,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5L08QXZ92T,New,,2024-08-09 03:20:19,JFTXFC,NA/Fwd NDF AED ILS,AED ILS,Spot,Forward price of underlying instrument,CASH,Cash,AED,ILS,AED,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZN2SP7HD5KR,New,,2024-08-09 03:20:20,JFTXFC,NA/Fwd NDF AED ILS,AED ILS,Spot,Forward price of underlying instrument,CASH,Cash,AED,ILS,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ4G10FW47FS,New,,2024-08-09 03:20:24,JFTXFC,NA/Fwd NDF AED CAD,AED CAD,Spot,Forward price of underlying instrument,CASH,Cash,AED,CAD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSP06ZMDW70,New,,2024-08-09 03:20:34,JFTXFC,NA/Fwd NDF AED MAD,AED MAD,Spot,Forward price of underlying instrument,CASH,Cash,AED,MAD,USD,,,,,,,,,
