TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZQ2NDNC9JZJ,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot BGN EUR,BGN EUR,Spot,Forward price of underlying instrument,Cash,BGN,EUR,BGN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4RVB756ZBB,New,,2023-11-11 11:49:12,JFTXFP,NA/Fwd Rlg Spot EUR PLN,EUR PLN,Spot,Forward price of underlying instrument,Physical,EUR,PLN,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMM277ZDMXX,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot INR NOK,INR NOK,Spot,Forward price of underlying instrument,Cash,INR,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ269SBD2L93,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot CAD JPY,CAD JPY,Spot,Forward price of underlying instrument,Cash,CAD,JPY,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZGFT9N5C638,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot HKD SEK,HKD SEK,Spot,Forward price of underlying instrument,Cash,HKD,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9XKF3BM5D1,New,,2023-11-11 11:49:12,JFTXFP,NA/Fwd Rlg Spot IDR USD,IDR USD,Spot,Forward price of underlying instrument,Physical,IDR,USD,IDR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9HZ6FQGV13,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot MYR USD,MYR USD,Spot,Forward price of underlying instrument,Cash,MYR,USD,MYR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPV8C8LKBB0,New,,2023-11-11 11:49:12,JFTXFP,NA/Fwd Rlg Spot PLN USD,PLN USD,Spot,Forward price of underlying instrument,Physical,PLN,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZR1L1RVNC6N,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot EUR INR,EUR INR,Spot,Forward price of underlying instrument,Cash,EUR,INR,INR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9WWT8B43R9,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot DKK PLN,DKK PLN,Spot,Forward price of underlying instrument,Cash,DKK,PLN,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZQ8BLCRT2CQ,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot PKR USD,PKR USD,Spot,Forward price of underlying instrument,Cash,PKR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPXG65WK2F3,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot EUR ISK,EUR ISK,Spot,Forward price of underlying instrument,Cash,EUR,ISK,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZRLRBF7XJ7R,New,,2023-11-11 11:49:12,JFTXFC,NA/Fwd Rlg Spot SAR USD,SAR USD,Spot,Forward price of underlying instrument,Cash,SAR,USD,SAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZVCT67CKP6K,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot JPY NZD,JPY NZD,Spot,Forward price of underlying instrument,Cash,JPY,NZD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9C3BKMR0MH,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot TND USD,TND USD,Spot,Forward price of underlying instrument,Cash,TND,USD,TND,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPHV4ZH8LZC,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot AED NOK,AED NOK,Spot,Forward price of underlying instrument,Cash,AED,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ2T9CCNNZCZ,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot KES NOK,KES NOK,Spot,Forward price of underlying instrument,Cash,KES,NOK,KES,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZL8FJLN6KN6,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot ETB USD,ETB USD,Spot,Forward price of underlying instrument,Cash,ETB,USD,ETB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6TGHCT830P,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot MXN NOK,MXN NOK,Spot,Forward price of underlying instrument,Cash,MXN,NOK,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMS975T4K8X,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot CAD DKK,CAD DKK,Spot,Forward price of underlying instrument,Cash,CAD,DKK,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZLTMNMXQBP1,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot ETB USD,ETB USD,Spot,Forward price of underlying instrument,Cash,ETB,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZL89XNSR3DJ,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot IDR USD,IDR USD,Spot,Forward price of underlying instrument,Cash,IDR,USD,IDR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ32FQNGRM9M,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot BRL CHF,BRL CHF,Spot,Forward price of underlying instrument,Cash,BRL,CHF,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPVHB4Q0B4K,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot PHP USD,PHP USD,Spot,Forward price of underlying instrument,Cash,PHP,USD,PHP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ0L8G99FZQW,New,,2023-11-11 11:49:13,JFTXFC,NA/Fwd Rlg Spot PKR USD,PKR USD,Spot,Forward price of underlying instrument,Cash,PKR,USD,PKR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZJSZHL80247,New,,2023-11-11 11:49:14,JFTXFP,NA/Fwd Rlg Spot BRL USD,BRL USD,Spot,Forward price of underlying instrument,Physical,BRL,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZM01BQR3K70,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot TND USD,TND USD,Spot,Forward price of underlying instrument,Cash,TND,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZVD564MK9C3,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot ISK NOK,ISK NOK,Spot,Forward price of underlying instrument,Cash,ISK,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZBR767WTVM9,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot NOK PKR,NOK PKR,Spot,Forward price of underlying instrument,Cash,NOK,PKR,PKR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPZG3LJTL27,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot DKK SGD,DKK SGD,Spot,Forward price of underlying instrument,Cash,DKK,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ496HQ3KJFB,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot CAD HKD,CAD HKD,Spot,Forward price of underlying instrument,Cash,CAD,HKD,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZH7N2WNG1TK,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot DKK THB,DKK THB,Spot,Forward price of underlying instrument,Cash,DKK,THB,THB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZWKXH6RHBNZ,New,,2023-11-11 11:49:14,JFTXFP,NA/Fwd Rlg Spot IDR JPY,IDR JPY,Spot,Forward price of underlying instrument,Physical,IDR,JPY,IDR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ8CS5888GL0,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot AED EUR,AED EUR,Spot,Forward price of underlying instrument,Cash,AED,EUR,AED,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ1B3PLL7RDN,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot CHF JPY,CHF JPY,Spot,Forward price of underlying instrument,Cash,CHF,JPY,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4B24DV3SHT,New,,2023-11-11 11:49:14,JFTXFC,NA/Fwd Rlg Spot TZS USD,TZS USD,Spot,Forward price of underlying instrument,Cash,TZS,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ2DBV1V05CW,New,,2023-11-11 11:49:14,JFTXFP,NA/Fwd Rlg Spot BRL MXN,BRL MXN,Spot,Forward price of underlying instrument,Physical,BRL,MXN,MXN,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ33KLK0MT5M,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot BWP USD,BWP USD,Spot,Forward price of underlying instrument,Cash,BWP,USD,BWP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ92LC8N34WL,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot KRW USD,KRW USD,Spot,Forward price of underlying instrument,Cash,KRW,USD,KRW,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6GD2MXPLQS,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot IDR SGD,IDR SGD,Spot,Forward price of underlying instrument,Cash,IDR,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ1HL81JQN3H,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot IDR NOK,IDR NOK,Spot,Forward price of underlying instrument,Cash,IDR,NOK,IDR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZKS7Q5RPV5Q,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot NOK SAR,NOK SAR,Spot,Forward price of underlying instrument,Cash,NOK,SAR,SAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZNBZ1798ZB7,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot NOK RON,NOK RON,Spot,Forward price of underlying instrument,Cash,NOK,RON,RON,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZHVL4JD4X93,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot HKD NOK,HKD NOK,Spot,Forward price of underlying instrument,Cash,HKD,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ745KTJX1PJ,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot ILS NOK,ILS NOK,Spot,Forward price of underlying instrument,Cash,ILS,NOK,ILS,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4MXHZ0N50L,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot KRW NOK,KRW NOK,Spot,Forward price of underlying instrument,Cash,KRW,NOK,KRW,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZBG4KTQ1580,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot LKR NOK,LKR NOK,Spot,Forward price of underlying instrument,Cash,LKR,NOK,LKR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZGS3WVBMF80,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot NOK TND,NOK TND,Spot,Forward price of underlying instrument,Cash,NOK,TND,TND,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZXH697GLMFZ,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot BGN NOK,BGN NOK,Spot,Forward price of underlying instrument,Cash,BGN,NOK,BGN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZC06H6GT774,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot CHF PLN,CHF PLN,Spot,Forward price of underlying instrument,Cash,CHF,PLN,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZHX2846R97X,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot KWD NOK,KWD NOK,Spot,Forward price of underlying instrument,Cash,KWD,NOK,KWD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPVHB21QJMD,New,,2023-11-11 11:49:15,JFTXFC,NA/Fwd Rlg Spot LKR USD,LKR USD,Spot,Forward price of underlying instrument,Cash,LKR,USD,LKR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ8VRDR1MRB6,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot MXN SEK,MXN SEK,Spot,Forward price of underlying instrument,Cash,MXN,SEK,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ3RF7NQG1XK,New,,2023-11-11 11:49:16,JFTXFP,NA/Fwd Rlg Spot BRL USD,BRL USD,Spot,Forward price of underlying instrument,Physical,BRL,USD,BRL,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZF9P33WB0C5,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot HKD JPY,HKD JPY,Spot,Forward price of underlying instrument,Cash,HKD,JPY,HKD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZKQLQ985LZF,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot GBP ISK,GBP ISK,Spot,Forward price of underlying instrument,Cash,GBP,ISK,ISK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZWJ4ZMG7PR,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot INR SGD,INR SGD,Spot,Forward price of underlying instrument,Cash,INR,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ5711VSWT3R,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot SGD THB,SGD THB,Spot,Forward price of underlying instrument,Cash,SGD,THB,THB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCHP08N4WCS,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot TZS USD,TZS USD,Spot,Forward price of underlying instrument,Cash,TZS,USD,TZS,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ54RJD8XWSG,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot KES USD,KES USD,Spot,Forward price of underlying instrument,Cash,KES,USD,KES,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZTJK1Z7249,New,,2023-11-11 11:49:16,JFTXFP,NA/Fwd Rlg Spot GBP RUB,GBP RUB,Spot,Forward price of underlying instrument,Physical,GBP,RUB,GBP,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ33ZQZML144,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot CNY GBP,CNY GBP,Spot,Forward price of underlying instrument,Cash,CNY,GBP,CNY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4CTZ0K76GD,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot RON SEK,RON SEK,Spot,Forward price of underlying instrument,Cash,RON,SEK,RON,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6JSGL4S8QD,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot OMR USD,OMR USD,Spot,Forward price of underlying instrument,Cash,OMR,USD,OMR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZKJKKS56CLZ,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot BGN USD,BGN USD,Spot,Forward price of underlying instrument,Cash,BGN,USD,BGN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZGXQZM711B6,New,,2023-11-11 11:49:16,JFTXFC,NA/Fwd Rlg Spot HUF SEK,HUF SEK,Spot,Forward price of underlying instrument,Cash,HUF,SEK,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZNPZ77L0MBN,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot CZK SEK,CZK SEK,Spot,Forward price of underlying instrument,Cash,CZK,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZW5WZT9GLQ1,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot EUR MAD,EUR MAD,Spot,Forward price of underlying instrument,Cash,EUR,MAD,MAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZD37PH6MK4C,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot DKK JPY,DKK JPY,Spot,Forward price of underlying instrument,Cash,DKK,JPY,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZB603R9BJ5F,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot ISK NOK,ISK NOK,Spot,Forward price of underlying instrument,Cash,ISK,NOK,ISK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9SGGFJ45PK,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot CZK DKK,CZK DKK,Spot,Forward price of underlying instrument,Cash,CZK,DKK,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMTQD4F1W2H,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot CZK NOK,CZK NOK,Spot,Forward price of underlying instrument,Cash,CZK,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZX2W60XG3FB,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot BRL USD,BRL USD,Spot,Forward price of underlying instrument,Cash,BRL,USD,BRL,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4S0GRXMWPL,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot HRK USD,HRK USD,Spot,Forward price of underlying instrument,Cash,HRK,USD,HRK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ8VK085D3BQ,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot AED SEK,AED SEK,Spot,Forward price of underlying instrument,Cash,AED,SEK,AED,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ516VL74M6G,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot DKK NZD,DKK NZD,Spot,Forward price of underlying instrument,Cash,DKK,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCJ4MJMTVTB,New,,2023-11-11 11:49:17,JFTXFC,NA/Fwd Rlg Spot CAD PLN,CAD PLN,Spot,Forward price of underlying instrument,Cash,CAD,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZH83W8SH7F,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot EGP USD,EGP USD,Spot,Forward price of underlying instrument,Cash,EGP,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZ6WXX094XG,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot SEK TRY,SEK TRY,Spot,Forward price of underlying instrument,Cash,SEK,TRY,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZZ1BMJGW1C,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot SEK TRY,SEK TRY,Spot,Forward price of underlying instrument,Cash,SEK,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZX5SVZ9Z7CX,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot AUD CAD,AUD CAD,Spot,Forward price of underlying instrument,Cash,AUD,CAD,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZJB5GK9FCBB,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot DKK TRY,DKK TRY,Spot,Forward price of underlying instrument,Cash,DKK,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZXSTV5J6LR7,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot RUB SEK,RUB SEK,Spot,Forward price of underlying instrument,Cash,RUB,SEK,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZ43MJWNH9K,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot AUD NZD,AUD NZD,Spot,Forward price of underlying instrument,Cash,AUD,NZD,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4XFD3THKRK,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot BRL MXN,BRL MXN,Spot,Forward price of underlying instrument,Cash,BRL,MXN,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZFZ9D3TMXJN,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot NOK TRY,NOK TRY,Spot,Forward price of underlying instrument,Cash,NOK,TRY,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZSB3VLL3RVW,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot BGN USD,BGN USD,Spot,Forward price of underlying instrument,Cash,BGN,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZWMXL6S0GRV,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot AUD THB,AUD THB,Spot,Forward price of underlying instrument,Cash,AUD,THB,THB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZHZBJZ7SPN2,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot NOK RUB,NOK RUB,Spot,Forward price of underlying instrument,Cash,NOK,RUB,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ8CGZ9JWP59,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot SEK SGD,SEK SGD,Spot,Forward price of underlying instrument,Cash,SEK,SGD,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZL0CDXKXGKW,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot JPY SEK,JPY SEK,Spot,Forward price of underlying instrument,Cash,JPY,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMJPWCLCT24,New,,2023-11-11 11:49:18,JFTXFC,NA/Fwd Rlg Spot ILS NOK,ILS NOK,Spot,Forward price of underlying instrument,Cash,ILS,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMFJSVV1MFH,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot INR JPY,INR JPY,Spot,Forward price of underlying instrument,Cash,INR,JPY,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9425F8HKR9,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot JPY KRW,JPY KRW,Spot,Forward price of underlying instrument,Cash,JPY,KRW,KRW,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZS945BSJWHF,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot JPY TWD,JPY TWD,Spot,Forward price of underlying instrument,Cash,JPY,TWD,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZRQRV27FQWN,New,,2023-11-11 11:49:19,JFTXFP,NA/Fwd Rlg Spot BRL MXN,BRL MXN,Spot,Forward price of underlying instrument,Physical,BRL,MXN,BRL,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZHNTD1PGQS1,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot KRW NZD,KRW NZD,Spot,Forward price of underlying instrument,Cash,KRW,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZLHDLBNX6VW,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot EUR PEN,EUR PEN,Spot,Forward price of underlying instrument,Cash,EUR,PEN,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ79P1Z77ZBF,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot SGD TWD,SGD TWD,Spot,Forward price of underlying instrument,Cash,SGD,TWD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPQ9X9PQ397,New,,2023-11-11 11:49:19,JFTXFC,NA/Fwd Rlg Spot EUR IDR,EUR IDR,Spot,Forward price of underlying instrument,Cash,EUR,IDR,EUR,CASH,,,,,,,,,
