TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Swap,Inflation_Basis,UPI,QZSFFGXS640R,New,,2023-10-19T05:39:12,SRGYSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx Flt KPW,AUS-HICP vs GBP-ISDA-Swap Rate,KPW,AUS-HICP,53.0,DAYS,,GBP-ISDA-Swap Rate,39.0,YEAR,Custom,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZSP7HM0KHL5,New,,2023-10-19T05:39:12,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt GBP,UK-RPI vs EUR-EURIBOR-Reuters,GBP,UK-RPI,6.0,MNTH,,EUR-EURIBOR-Reuters,6.0,MNTH,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZJGWGJ5MVDX,New,,2023-10-19T05:39:13,SRGCSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx Flt EUR,EUR-EXT-CPI vs EUR-EuroSTR-COMPOUND,EUR,EUR-EXT-CPI,1.0,YEAR,,EUR-EuroSTR-COMPOUND,1.0,DAYS,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ146WDNFGT1,New,,2023-10-19T05:39:16,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt SEK,SEK-CPI vs SEK-STIBOR-SIDE,SEK,SEK-CPI,1.0,YEAR,,SEK-STIBOR-SIDE,3.0,MNTH,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZG9VH2PL2KV,New,,2023-10-19T05:39:17,SRGCSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx HNL,ITL-BC-EXT-CPI vs NZD-CPI,HNL,ITL-BC-EXT-CPI,80.0,WEEK,,NZD-CPI,46.0,WEEK,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZPF945PL52D,New,,2023-10-19T05:39:18,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA,GBP,UK-RPI,6.0,MNTH,,GBP-SONIA,6.0,MNTH,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ85LRQCS95B,New,,2023-10-19T05:39:18,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA,GBP,UK-RPI,6.0,MNTH,,GBP-SONIA,3.0,MNTH,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ8146P502T1,New,,2023-10-19T05:39:19,SRGDSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA,GBP,UK-RPI,6.0,MNTH,,GBP-SONIA,6.0,MNTH,Amortizing,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ4D9QGVDZRN,New,,2023-10-19T05:39:22,SRGCSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA,GBP,UK-RPI,6.0,MNTH,,GBP-SONIA,6.0,MNTH,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ2G9ZJCN4X3,New,,2023-10-19T05:39:22,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA-COMPOUND,GBP,UK-RPI,3.0,MNTH,,GBP-SONIA-COMPOUND,1.0,DAYS,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
