TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ9Q5T7PJ2CJ,New,,2024-04-21T21:17:33,HFTHVC,NA/O Van O AED DKK,AED DKK,Spot,,Cash,AED,DKK,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZKLJ8KMTSGZ,New,,2024-04-21T21:17:34,HFTHVC,NA/O Van O AED DZD,AED DZD,Spot,,Cash,AED,DZD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZM1ZX44D2P4,New,,2024-04-21T21:17:34,HFTHVC,NA/O Van O AED EUR,AED EUR,Spot,,Cash,AED,EUR,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ8HZ6W0CKJT,New,,2024-04-21T21:17:35,HFTHVC,NA/O Van O AED GBP,AED GBP,Spot,,Cash,AED,GBP,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZK24PFQFZWT,New,,2024-04-21T21:17:35,HFTHVC,NA/O Van O AED HKD,AED HKD,Spot,,Cash,AED,HKD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ3HJ9PMNL6J,New,,2024-04-21T21:17:36,HFTHVC,NA/O Van O AED HUF,AED HUF,Spot,,Cash,AED,HUF,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZBXTJCB7BH6,New,,2024-04-21T21:17:36,HFTHVC,NA/O Van O AED IDR,AED IDR,Spot,,Cash,AED,IDR,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ2KPM2CQJNN,New,,2024-04-21T21:17:37,HFTHVC,NA/O Van O AED INR,AED INR,Spot,,Cash,AED,INR,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZZVZ0RC8GH9,New,,2024-04-21T21:17:37,HFTHVC,NA/O Van O AED KRW,AED KRW,Spot,,Cash,AED,KRW,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZM0KWW4CHGJ,New,,2024-04-21T21:17:38,HFTHVC,NA/O Van O AED KWD,AED KWD,Spot,,Cash,AED,KWD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
