bank,Date,TimestampNYC,ts_local,local_hour,Title,Impact,Currency,EventId
FED,2021-11-17,2021-11-17 16:05:00-05:00,2021-11-17 16:05:00-05:00,16,FOMC Member Evans Speaks,medium,USD,125186
FED,2021-11-17,2021-11-17 16:10:00-05:00,2021-11-17 16:10:00-05:00,16,FOMC Member Bostic Speaks,low,USD,126010
FED,2021-11-18,2021-11-18 08:00:00-05:00,2021-11-18 08:00:00-05:00,8,FOMC Member Bostic Speaks,low,USD,126011
FED,2021-11-18,2021-11-18 09:30:00-05:00,2021-11-18 09:30:00-05:00,9,FOMC Member Williams Speaks,medium,USD,126018
FED,2021-11-18,2021-11-18 14:00:00-05:00,2021-11-18 14:00:00-05:00,14,FOMC Member Evans Speaks,medium,USD,126012
FED,2021-11-18,2021-11-18 15:30:00-05:00,2021-11-18 15:30:00-05:00,15,FOMC Member Daly Speaks,low,USD,126013
FED,2021-11-19,2021-11-19 10:45:00-05:00,2021-11-19 10:45:00-05:00,10,FOMC Member Waller Speaks,medium,USD,126014
FED,2021-11-19,2021-11-19 12:15:00-05:00,2021-11-19 12:15:00-05:00,12,FOMC Member Clarida Speaks,medium,USD,126015
FED,2021-11-29,2021-11-29 15:00:00-05:00,2021-11-29 15:00:00-05:00,15,FOMC Member Williams Speaks,low,USD,126203
FED,2021-11-29,2021-11-29 15:05:00-05:00,2021-11-29 15:05:00-05:00,15,FOMC Member Powell Speaks,medium,USD,126204
FED,2021-11-29,2021-11-29 17:05:00-05:00,2021-11-29 17:05:00-05:00,17,FOMC Member Bowman Speaks,low,USD,126205
FED,2021-11-30,2021-11-30 10:00:00-05:00,2021-11-30 10:00:00-05:00,10,Fed Chairman Powell Testifies,high,USD,126209
FED,2021-11-30,2021-11-30 10:30:00-05:00,2021-11-30 10:30:00-05:00,10,FOMC Member Williams Speaks,low,USD,126211
FED,2021-11-30,2021-11-30 13:00:00-05:00,2021-11-30 13:00:00-05:00,13,FOMC Member Clarida Speaks,medium,USD,126212
FED,2021-12-01,2021-12-01 10:00:00-05:00,2021-12-01 10:00:00-05:00,10,Fed Chairman Powell Testifies,high,USD,126215
FED,2021-12-02,2021-12-02 08:30:00-05:00,2021-12-02 08:30:00-05:00,8,FOMC Member Bostic Speaks,low,USD,126216
FED,2021-12-02,2021-12-02 11:00:00-05:00,2021-12-02 11:00:00-05:00,11,FOMC Member Quarles Speaks,low,USD,126217
FED,2021-12-02,2021-12-02 11:30:00-05:00,2021-12-02 11:30:00-05:00,11,FOMC Member Bostic Speaks,low,USD,126218
FED,2021-12-02,2021-12-02 11:30:00-05:00,2021-12-02 11:30:00-05:00,11,FOMC Member Daly Speaks,low,USD,126219
FED,2021-12-02,2021-12-02 11:30:00-05:00,2021-12-02 11:30:00-05:00,11,FOMC Member Barkin Speaks,medium,USD,126224
FED,2021-12-17,2021-12-17 13:00:00-05:00,2021-12-17 13:00:00-05:00,13,FOMC Member Waller Speaks,medium,USD,126651
FED,2022-01-11,2022-01-11 09:12:00-05:00,2022-01-11 09:12:00-05:00,9,FOMC Member Mester Speaks,low,USD,127251
FED,2022-01-11,2022-01-11 09:30:00-05:00,2022-01-11 09:30:00-05:00,9,FOMC Member George Speaks,low,USD,127252
FED,2022-01-11,2022-01-11 10:00:00-05:00,2022-01-11 10:00:00-05:00,10,Fed Chair Powell Testifies,high,USD,127253
FED,2022-01-13,2022-01-13 10:00:00-05:00,2022-01-13 10:00:00-05:00,10,FOMC Member Brainard Speaks,medium,USD,127262
FED,2022-01-14,2022-01-14 11:00:00-05:00,2022-01-14 11:00:00-05:00,11,FOMC Member Williams Speaks,low,USD,127254
FED,2022-01-31,2022-01-31 12:40:00-05:00,2022-01-31 12:40:00-05:00,12,FOMC Member George Speaks,medium,USD,127289
FED,2022-02-09,2022-02-09 10:30:00-05:00,2022-02-09 10:30:00-05:00,10,FOMC Member Bowman Speaks,low,USD,127385
FED,2022-02-09,2022-02-09 12:00:00-05:00,2022-02-09 12:00:00-05:00,12,FOMC Member Mester Speaks,medium,USD,127380
FED,2022-02-14,2022-02-14 08:30:00-05:00,2022-02-14 08:30:00-05:00,8,FOMC Member Bullard Speaks,high,USD,127397
FED,2022-02-17,2022-02-17 11:00:00-05:00,2022-02-17 11:00:00-05:00,11,FOMC Member Bullard Speaks,medium,USD,127391
FED,2022-02-17,2022-02-17 17:00:00-05:00,2022-02-17 17:00:00-05:00,17,FOMC Member Mester Speaks,medium,USD,127392
FED,2022-02-18,2022-02-18 10:45:00-05:00,2022-02-18 10:45:00-05:00,10,FOMC Member Waller Speaks,medium,USD,127393
FED,2022-02-18,2022-02-18 11:00:00-05:00,2022-02-18 11:00:00-05:00,11,FOMC Member Williams Speaks,low,USD,127394
FED,2022-02-18,2022-02-18 13:30:00-05:00,2022-02-18 13:30:00-05:00,13,FOMC Member Brainard Speaks,medium,USD,127398
FED,2022-02-21,2022-02-21 11:15:00-05:00,2022-02-21 11:15:00-05:00,11,FOMC Member Bowman Speaks,low,USD,127412
FED,2022-02-24,2022-02-24 12:00:00-05:00,2022-02-24 12:00:00-05:00,12,FOMC Member Mester Speaks,medium,USD,127408
FED,2022-02-24,2022-02-24 20:25:00-05:00,2022-02-24 20:25:00-05:00,20,FOMC Member Waller Speaks,medium,USD,127413
FED,2022-03-02,2022-03-02 09:30:00-05:00,2022-03-02 09:30:00-05:00,9,FOMC Member Bullard Speaks,medium,USD,127431
FED,2022-03-02,2022-03-02 10:00:00-05:00,2022-03-02 10:00:00-05:00,10,Fed Chair Powell Testifies,high,USD,127432
FED,2022-03-03,2022-03-03 10:00:00-05:00,2022-03-03 10:00:00-05:00,10,Fed Chair Powell Testifies,high,USD,127435
FED,2022-03-03,2022-03-03 18:00:00-05:00,2022-03-03 18:00:00-05:00,18,FOMC Member Williams Speaks,low,USD,127436
FED,2022-03-18,2022-03-18 14:00:00-04:00,2022-03-18 14:00:00-04:00,14,FOMC Member Bowman Speaks,low,USD,127453
FED,2022-03-21,2022-03-21 12:30:00-04:00,2022-03-21 12:30:00-04:00,12,Fed Chair Powell Speaks,high,USD,127455
FED,2022-03-22,2022-03-22 10:35:00-04:00,2022-03-22 10:35:00-04:00,10,FOMC Member Williams Speaks,low,USD,127462
FED,2022-03-22,2022-03-22 17:00:00-04:00,2022-03-22 17:00:00-04:00,17,FOMC Member Mester Speaks,medium,USD,127471
FED,2022-03-23,2022-03-23 08:00:00-04:00,2022-03-23 08:00:00-04:00,8,Fed Chair Powell Speaks,high,USD,127456
FED,2022-03-23,2022-03-23 15:00:00-04:00,2022-03-23 15:00:00-04:00,15,FOMC Member Bullard Speaks,medium,USD,127469
FED,2022-03-23,2022-03-23 21:05:00-04:00,2022-03-23 21:05:00-04:00,21,FOMC Member Bullard Speaks,medium,USD,127470
FED,2022-03-24,2022-03-24 09:10:00-04:00,2022-03-24 09:10:00-04:00,9,FOMC Member Waller Speaks,medium,USD,127457
FED,2022-03-25,2022-03-25 10:00:00-04:00,2022-03-25 10:00:00-04:00,10,FOMC Member Williams Speaks,low,USD,127465
FED,2022-03-25,2022-03-25 12:00:00-04:00,2022-03-25 12:00:00-04:00,12,FOMC Member Waller Speaks,low,USD,127458
FED,2022-03-29,2022-03-29 09:00:00-04:00,2022-03-29 09:00:00-04:00,9,FOMC Member Williams Speaks,low,USD,127480
FED,2022-03-30,2022-03-30 13:00:00-04:00,2022-03-30 13:00:00-04:00,13,FOMC Member George Speaks,medium,USD,127489
FED,2022-03-31,2022-03-31 09:00:00-04:00,2022-03-31 09:00:00-04:00,9,FOMC Member Williams Speaks,low,USD,127481
FED,2022-04-02,2022-04-02 13:00:00-04:00,2022-04-02 13:00:00-04:00,13,FOMC Member Williams Speaks,low,USD,127482
FED,2022-04-05,2022-04-05 10:05:00-04:00,2022-04-05 10:05:00-04:00,10,FOMC Member Brainard Speaks,medium,USD,127520
FED,2022-04-05,2022-04-05 14:00:00-04:00,2022-04-05 14:00:00-04:00,14,FOMC Member Williams Speaks,low,USD,127523
FED,2022-04-07,2022-04-07 09:00:00-04:00,2022-04-07 09:00:00-04:00,9,FOMC Member Bullard Speaks,medium,USD,127522
FED,2022-04-11,2022-04-11 09:30:00-04:00,2022-04-11 09:30:00-04:00,9,FOMC Member Bowman Speaks,low,USD,127540
FED,2022-04-12,2022-04-12 12:10:00-04:00,2022-04-12 12:10:00-04:00,12,FOMC Member Brainard Speaks,medium,USD,127541
FED,2022-04-14,2022-04-14 15:50:00-04:00,2022-04-14 15:50:00-04:00,15,FOMC Member Mester Speaks,medium,USD,127536
FED,2022-04-18,2022-04-18 16:00:00-04:00,2022-04-18 16:00:00-04:00,16,FOMC Member Bullard Speaks,medium,USD,127617
FED,2022-04-21,2022-04-21 11:00:00-04:00,2022-04-21 11:00:00-04:00,11,Fed Chair Powell Speaks,medium,USD,127630
FED,2022-04-21,2022-04-21 13:00:00-04:00,2022-04-21 13:00:00-04:00,13,Fed Chair Powell Speaks,high,USD,127626
FED,2022-05-06,2022-05-06 09:15:00-04:00,2022-05-06 09:15:00-04:00,9,FOMC Member Williams Speaks,low,USD,127656
FED,2022-05-06,2022-05-06 19:15:00-04:00,2022-05-06 19:15:00-04:00,19,FOMC Member Bullard Speaks,medium,USD,127660
FED,2022-05-06,2022-05-06 19:15:00-04:00,2022-05-06 19:15:00-04:00,19,FOMC Member Waller Speaks,medium,USD,127661
FED,2022-05-10,2022-05-10 07:40:00-04:00,2022-05-10 07:40:00-04:00,7,FOMC Member Williams Speaks,low,USD,127763
FED,2022-05-10,2022-05-10 13:00:00-04:00,2022-05-10 13:00:00-04:00,13,FOMC Member Waller Speaks,medium,USD,127764
FED,2022-05-10,2022-05-10 15:00:00-04:00,2022-05-10 15:00:00-04:00,15,FOMC Member Mester Speaks,medium,USD,127765
FED,2022-05-13,2022-05-13 12:00:00-04:00,2022-05-13 12:00:00-04:00,12,FOMC Member Mester Speaks,medium,USD,127768
FED,2022-05-16,2022-05-16 08:55:00-04:00,2022-05-16 08:55:00-04:00,8,FOMC Member Williams Speaks,low,USD,127780
FED,2022-05-17,2022-05-17 08:00:00-04:00,2022-05-17 08:00:00-04:00,8,FOMC Member Bullard Speaks,medium,USD,127782
FED,2022-05-17,2022-05-17 14:00:00-04:00,2022-05-17 14:00:00-04:00,14,Fed Chair Powell Speaks,high,USD,127785
FED,2022-05-17,2022-05-17 14:30:00-04:00,2022-05-17 14:30:00-04:00,14,FOMC Member Mester Speaks,medium,USD,127784
FED,2022-05-23,2022-05-23 19:30:00-04:00,2022-05-23 19:30:00-04:00,19,FOMC Member George Speaks,low,USD,127803
FED,2022-05-24,2022-05-24 12:20:00-04:00,2022-05-24 12:20:00-04:00,12,Fed Chair Powell Speaks,medium,USD,127810
FED,2022-05-25,2022-05-25 12:15:00-04:00,2022-05-25 12:15:00-04:00,12,FOMC Member Brainard Speaks,low,USD,127811
FED,2022-05-26,2022-05-26 12:00:00-04:00,2022-05-26 12:00:00-04:00,12,FOMC Member Brainard Speaks,medium,USD,127832
FED,2022-05-27,2022-05-27 07:35:00-04:00,2022-05-27 07:35:00-04:00,7,FOMC Member Bullard Speaks,medium,USD,127807
FED,2022-05-30,2022-05-30 11:00:00-04:00,2022-05-30 11:00:00-04:00,11,FOMC Member Waller Speaks,medium,USD,127838
FED,2022-06-01,2022-06-01 11:30:00-04:00,2022-06-01 11:30:00-04:00,11,FOMC Member Williams Speaks,low,USD,127825
FED,2022-06-01,2022-06-01 13:00:00-04:00,2022-06-01 13:00:00-04:00,13,FOMC Member Bullard Speaks,medium,USD,127826
FED,2022-06-02,2022-06-02 13:00:00-04:00,2022-06-02 13:00:00-04:00,13,FOMC Member Mester Speaks,medium,USD,127827
FED,2022-06-03,2022-06-03 10:30:00-04:00,2022-06-03 10:30:00-04:00,10,FOMC Member Brainard Speaks,medium,USD,127841
FED,2022-06-13,2022-06-13 14:00:00-04:00,2022-06-13 14:00:00-04:00,14,FOMC Member Brainard Speaks,low,USD,127867
FED,2022-06-17,2022-06-17 08:45:00-04:00,2022-06-17 08:45:00-04:00,8,Fed Chair Powell Speaks,high,USD,127865
FED,2022-06-18,2022-06-18 16:40:00-04:00,2022-06-18 16:40:00-04:00,16,FOMC Member Waller Speaks,low,USD,127866
FED,2022-06-20,2022-06-20 12:45:00-04:00,2022-06-20 12:45:00-04:00,12,FOMC Member Bullard Speaks,medium,USD,127891
FED,2022-06-21,2022-06-21 12:00:00-04:00,2022-06-21 12:00:00-04:00,12,FOMC Member Mester Speaks,low,USD,127878
FED,2022-06-22,2022-06-22 09:30:00-04:00,2022-06-22 09:30:00-04:00,9,Fed Chair Powell Testifies,high,USD,127880
FED,2022-06-23,2022-06-23 10:00:00-04:00,2022-06-23 10:00:00-04:00,10,Fed Chair Powell Testifies,high,USD,127881
FED,2022-06-24,2022-06-24 07:30:00-04:00,2022-06-24 07:30:00-04:00,7,FOMC Member Bullard Speaks,medium,USD,127896
FED,2022-06-29,2022-06-29 06:15:00-04:00,2022-06-29 06:15:00-04:00,6,FOMC Member Mester Speaks,medium,USD,127901
FED,2022-06-29,2022-06-29 09:00:00-04:00,2022-06-29 09:00:00-04:00,9,Fed Chair Powell Speaks,high,USD,127907
FED,2022-06-29,2022-06-29 13:05:00-04:00,2022-06-29 13:05:00-04:00,13,FOMC Member Bullard Speaks,low,USD,127908
FED,2022-07-06,2022-07-06 09:00:00-04:00,2022-07-06 09:00:00-04:00,9,FOMC Member Williams Speaks,low,USD,127928
FED,2022-07-07,2022-07-07 13:00:00-04:00,2022-07-07 13:00:00-04:00,13,FOMC Member Waller Speaks,low,USD,127922
FED,2022-07-07,2022-07-07 13:00:00-04:00,2022-07-07 13:00:00-04:00,13,FOMC Member Bullard Speaks,medium,USD,127923
FED,2022-07-08,2022-07-08 11:00:00-04:00,2022-07-08 11:00:00-04:00,11,FOMC Member Williams Speaks,low,USD,127925
FED,2022-07-11,2022-07-11 14:05:00-04:00,2022-07-11 14:05:00-04:00,14,FOMC Member Williams Speaks,low,USD,127934
FED,2022-07-14,2022-07-14 11:00:00-04:00,2022-07-14 11:00:00-04:00,11,FOMC Member Waller Speaks,medium,USD,127942
FED,2022-07-15,2022-07-15 09:00:00-04:00,2022-07-15 09:00:00-04:00,9,FOMC Member Bullard Speaks,medium,USD,127945
FED,2022-07-19,2022-07-19 14:35:00-04:00,2022-07-19 14:35:00-04:00,14,FOMC Member Brainard Speaks,medium,USD,127956
FED,2022-08-02,2022-08-02 18:45:00-04:00,2022-08-02 18:45:00-04:00,18,FOMC Member Bullard Speaks,medium,USD,127989
FED,2022-08-04,2022-08-04 12:00:00-04:00,2022-08-04 12:00:00-04:00,12,FOMC Member Mester Speaks,medium,USD,127991
FED,2022-08-15,2022-08-15 10:50:00-04:00,2022-08-15 10:50:00-04:00,10,FOMC Member Waller Speaks,medium,USD,128011
FED,2022-08-17,2022-08-17 09:30:00-04:00,2022-08-17 09:30:00-04:00,9,FOMC Member Bowman Speaks,low,USD,128009
FED,2022-08-17,2022-08-17 14:20:00-04:00,2022-08-17 14:20:00-04:00,14,FOMC Member Bowman Speaks,low,USD,128010
FED,2022-08-18,2022-08-18 13:20:00-04:00,2022-08-18 13:20:00-04:00,13,FOMC Member George Speaks,medium,USD,128007
FED,2022-08-26,2022-08-26 10:00:00-04:00,2022-08-26 10:00:00-04:00,10,Fed Chair Powell Speaks,high,USD,128014
FED,2022-08-29,2022-08-29 14:15:00-04:00,2022-08-29 14:15:00-04:00,14,FOMC Member Brainard Speaks,medium,USD,128024
FED,2022-08-30,2022-08-30 11:00:00-04:00,2022-08-30 11:00:00-04:00,11,FOMC Member Williams Speaks,medium,USD,128019
FED,2022-08-31,2022-08-31 08:00:00-04:00,2022-08-31 08:00:00-04:00,8,FOMC Member Mester Speaks,medium,USD,128020
FED,2022-09-07,2022-09-07 10:00:00-04:00,2022-09-07 10:00:00-04:00,10,FOMC Member Mester Speaks,medium,USD,128036
FED,2022-09-07,2022-09-07 12:40:00-04:00,2022-09-07 12:40:00-04:00,12,FOMC Member Brainard Speaks,medium,USD,128035
FED,2022-09-07,2022-09-07 14:00:00-04:00,2022-09-07 14:00:00-04:00,14,FOMC Member Barr Speaks,low,USD,128039
FED,2022-09-08,2022-09-08 09:10:00-04:00,2022-09-08 09:10:00-04:00,9,Fed Chair Powell Speaks,high,USD,128040
FED,2022-09-09,2022-09-09 12:00:00-04:00,2022-09-09 12:00:00-04:00,12,FOMC Member Waller Speaks,medium,USD,128041
FED,2022-09-09,2022-09-09 12:00:00-04:00,2022-09-09 12:00:00-04:00,12,FOMC Member George Speaks,medium,USD,128042
FED,2022-09-23,2022-09-23 14:00:00-04:00,2022-09-23 14:00:00-04:00,14,Fed Chair Powell Speaks,high,USD,128169
FED,2022-09-26,2022-09-26 10:00:00-04:00,2022-09-26 10:00:00-04:00,10,FOMC Member Collins Speaks,low,USD,128386
FED,2022-09-26,2022-09-26 16:00:00-04:00,2022-09-26 16:00:00-04:00,16,FOMC Member Mester Speaks,medium,USD,128387
FED,2022-09-27,2022-09-27 07:30:00-04:00,2022-09-27 07:30:00-04:00,7,Fed Chair Powell Speaks,high,USD,128388
FED,2022-09-27,2022-09-27 09:55:00-04:00,2022-09-27 09:55:00-04:00,9,FOMC Member Bullard Speaks,medium,USD,128376
FED,2022-09-28,2022-09-28 10:10:00-04:00,2022-09-28 10:10:00-04:00,10,FOMC Member Bullard Speaks,medium,USD,128390
FED,2022-09-28,2022-09-28 10:15:00-04:00,2022-09-28 10:15:00-04:00,10,Fed Chair Powell Speaks,medium,USD,128423
FED,2022-09-28,2022-09-28 11:00:00-04:00,2022-09-28 11:00:00-04:00,11,FOMC Member Bowman Speaks,low,USD,128424
FED,2022-09-29,2022-09-29 09:30:00-04:00,2022-09-29 09:30:00-04:00,9,FOMC Member Bullard Speaks,medium,USD,128426
FED,2022-09-29,2022-09-29 13:00:00-04:00,2022-09-29 13:00:00-04:00,13,FOMC Member Mester Speaks,medium,USD,128391
FED,2022-09-30,2022-09-30 09:00:00-04:00,2022-09-30 09:00:00-04:00,9,FOMC Member Brainard Speaks,medium,USD,128392
FED,2022-09-30,2022-09-30 11:00:00-04:00,2022-09-30 11:00:00-04:00,11,FOMC Member Bowman Speaks,low,USD,128425
FED,2022-09-30,2022-09-30 16:15:00-04:00,2022-09-30 16:15:00-04:00,16,FOMC Member Williams Speaks,low,USD,128383
FED,2022-10-03,2022-10-03 15:00:00-04:00,2022-10-03 15:00:00-04:00,15,Fed Chair Powell Speaks,high,USD,128729
FED,2022-10-03,2022-10-03 15:10:00-04:00,2022-10-03 15:10:00-04:00,15,FOMC Member Williams Speaks,low,USD,128481
FED,2022-10-04,2022-10-04 09:00:00-04:00,2022-10-04 09:00:00-04:00,9,FOMC Member Williams Speaks,low,USD,128482
FED,2022-10-04,2022-10-04 09:15:00-04:00,2022-10-04 09:15:00-04:00,9,FOMC Member Mester Speaks,medium,USD,128483
FED,2022-10-04,2022-10-04 11:45:00-04:00,2022-10-04 11:45:00-04:00,11,FOMC Member Jefferson Speaks,low,USD,128485
FED,2022-10-06,2022-10-06 13:00:00-04:00,2022-10-06 13:00:00-04:00,13,FOMC Member Cook Speaks,low,USD,128662
FED,2022-10-06,2022-10-06 17:00:00-04:00,2022-10-06 17:00:00-04:00,17,FOMC Member Waller Speaks,medium,USD,128487
FED,2022-10-06,2022-10-06 18:30:00-04:00,2022-10-06 18:30:00-04:00,18,FOMC Member Mester Speaks,medium,USD,128488
FED,2022-10-07,2022-10-07 10:00:00-04:00,2022-10-07 10:00:00-04:00,10,FOMC Member Williams Speaks,low,USD,128489
FED,2022-10-10,2022-10-10 13:35:00-04:00,2022-10-10 13:35:00-04:00,13,FOMC Member Brainard Speaks,medium,USD,129335
FED,2022-10-11,2022-10-11 12:00:00-04:00,2022-10-11 12:00:00-04:00,12,FOMC Member Mester Speaks,medium,USD,129336
FED,2022-10-12,2022-10-12 13:45:00-04:00,2022-10-12 13:45:00-04:00,13,FOMC Member Barr Speaks,low,USD,129451
FED,2022-10-12,2022-10-12 18:30:00-04:00,2022-10-12 18:30:00-04:00,18,FOMC Member Bowman Speaks,low,USD,129452
FED,2022-10-14,2022-10-14 10:30:00-04:00,2022-10-14 10:30:00-04:00,10,FOMC Member Cook Speaks,low,USD,129454
FED,2022-10-14,2022-10-14 12:15:00-04:00,2022-10-14 12:15:00-04:00,12,FOMC Member Waller Speaks,medium,USD,129985
FED,2022-10-15,2022-10-15 13:15:00-04:00,2022-10-15 13:15:00-04:00,13,FOMC Member Bullard Speaks,medium,USD,129457
FED,2022-10-19,2022-10-19 18:30:00-04:00,2022-10-19 18:30:00-04:00,18,FOMC Member Bullard Speaks,medium,USD,129977
FED,2022-10-20,2022-10-20 12:30:00-04:00,2022-10-20 12:30:00-04:00,12,FOMC Member Cook Speaks,low,USD,130662
FED,2022-10-20,2022-10-20 13:30:00-04:00,2022-10-20 13:30:00-04:00,13,FOMC Member Jefferson Speaks,low,USD,129988
FED,2022-10-20,2022-10-20 13:45:00-04:00,2022-10-20 13:45:00-04:00,13,FOMC Member Cook Speaks,low,USD,129989
FED,2022-10-20,2022-10-20 14:05:00-04:00,2022-10-20 14:05:00-04:00,14,FOMC Member Bowman Speaks,low,USD,129990
FED,2022-10-21,2022-10-21 09:10:00-04:00,2022-10-21 09:10:00-04:00,9,FOMC Member Williams Speaks,low,USD,129978
FED,2022-10-25,2022-10-25 13:55:00-04:00,2022-10-25 13:55:00-04:00,13,FOMC Member Waller Speaks,medium,USD,130671
FED,2022-11-04,2022-11-04 10:00:00-04:00,2022-11-04 10:00:00-04:00,10,FOMC Member Collins Speaks,medium,USD,131075
FED,2022-11-07,2022-11-07 15:40:00-05:00,2022-11-07 15:40:00-05:00,15,FOMC Member Mester Speaks,low,USD,131801
FED,2022-11-07,2022-11-07 15:40:00-05:00,2022-11-07 15:40:00-05:00,15,FOMC Member Collins Speaks,low,USD,131802
FED,2022-11-09,2022-11-09 03:00:00-05:00,2022-11-09 03:00:00-05:00,3,FOMC Member Williams Speaks,low,USD,131806
FED,2022-11-10,2022-11-10 02:00:00-05:00,2022-11-10 02:00:00-05:00,2,FOMC Member Waller Speaks,medium,USD,131816
FED,2022-11-10,2022-11-10 12:30:00-05:00,2022-11-10 12:30:00-05:00,12,FOMC Member Mester Speaks,medium,USD,131809
FED,2022-11-10,2022-11-10 13:30:00-05:00,2022-11-10 13:30:00-05:00,13,FOMC Member George Speaks,medium,USD,131810
FED,2022-11-13,2022-11-13 16:30:00-05:00,2022-11-13 16:30:00-05:00,16,FOMC Member Waller Speaks,low,USD,131869
FED,2022-11-14,2022-11-14 11:30:00-05:00,2022-11-14 11:30:00-05:00,11,FOMC Member Brainard Speaks,medium,USD,131871
FED,2022-11-15,2022-11-15 09:00:00-05:00,2022-11-15 09:00:00-05:00,9,FOMC Member Cook Speaks,low,USD,131873
FED,2022-11-15,2022-11-15 10:00:00-05:00,2022-11-15 10:00:00-05:00,10,FOMC Member Barr Speaks,low,USD,131881
FED,2022-11-16,2022-11-16 09:50:00-05:00,2022-11-16 09:50:00-05:00,9,FOMC Member Williams Speaks,low,USD,131421
FED,2022-11-16,2022-11-16 10:00:00-05:00,2022-11-16 10:00:00-05:00,10,FOMC Member Barr Speaks,low,USD,131883
FED,2022-11-16,2022-11-16 14:35:00-05:00,2022-11-16 14:35:00-05:00,14,FOMC Member Waller Speaks,low,USD,131875
FED,2022-11-17,2022-11-17 08:00:00-05:00,2022-11-17 08:00:00-05:00,8,FOMC Member Bullard Speaks,medium,USD,131887
FED,2022-11-17,2022-11-17 09:15:00-05:00,2022-11-17 09:15:00-05:00,9,FOMC Member Bowman Speaks,low,USD,131884
FED,2022-11-17,2022-11-17 09:40:00-05:00,2022-11-17 09:40:00-05:00,9,FOMC Member Mester Speaks,medium,USD,131889
FED,2022-11-17,2022-11-17 10:40:00-05:00,2022-11-17 10:40:00-05:00,10,FOMC Member Jefferson Speaks,low,USD,131885
FED,2022-11-22,2022-11-22 11:00:00-05:00,2022-11-22 11:00:00-05:00,11,FOMC Member Mester Speaks,medium,USD,131969
FED,2022-11-22,2022-11-22 14:15:00-05:00,2022-11-22 14:15:00-05:00,14,FOMC Member George Speaks,medium,USD,131970
FED,2022-11-22,2022-11-22 14:15:00-05:00,2022-11-22 14:15:00-05:00,14,FOMC Member Bullard Speaks,medium,USD,131971
FED,2022-11-28,2022-11-28 12:00:00-05:00,2022-11-28 12:00:00-05:00,12,FOMC Member Williams Speaks,low,USD,132477
FED,2022-11-28,2022-11-28 12:00:00-05:00,2022-11-28 12:00:00-05:00,12,FOMC Member Bullard Speaks,medium,USD,132777
FED,2022-11-30,2022-11-30 12:35:00-05:00,2022-11-30 12:35:00-05:00,12,FOMC Member Cook Speaks,low,USD,132770
FED,2022-11-30,2022-11-30 13:30:00-05:00,2022-11-30 13:30:00-05:00,13,Fed Chair Powell Speaks,high,USD,132481
FED,2022-12-01,2022-12-01 09:30:00-05:00,2022-12-01 09:30:00-05:00,9,FOMC Member Bowman Speaks,low,USD,132771
FED,2022-12-01,2022-12-01 15:00:00-05:00,2022-12-01 15:00:00-05:00,15,FOMC Member Barr Speaks,low,USD,132772
FED,2023-01-06,2023-01-06 11:15:00-05:00,2023-01-06 11:15:00-05:00,11,FOMC Member Cook Speaks,low,USD,133782
FED,2023-01-10,2023-01-10 09:00:00-05:00,2023-01-10 09:00:00-05:00,9,Fed Chair Powell Speaks,high,USD,133784
FED,2023-01-12,2023-01-12 07:30:00-05:00,2023-01-12 07:30:00-05:00,7,FOMC Member Harker Speaks,low,USD,133789
FED,2023-01-17,2023-01-17 15:00:00-05:00,2023-01-17 15:00:00-05:00,15,FOMC Member Williams Speaks,low,USD,133804
FED,2023-01-18,2023-01-18 15:15:00-05:00,2023-01-18 15:15:00-05:00,15,FOMC Member Harker Speaks,low,USD,133812
FED,2023-01-18,2023-01-18 17:00:00-05:00,2023-01-18 17:00:00-05:00,17,FOMC Member Logan Speaks,low,USD,133811
FED,2023-01-19,2023-01-19 13:15:00-05:00,2023-01-19 13:15:00-05:00,13,FOMC Member Brainard Speaks,medium,USD,133818
FED,2023-01-19,2023-01-19 18:35:00-05:00,2023-01-19 18:35:00-05:00,18,FOMC Member Williams Speaks,low,USD,133807
FED,2023-01-20,2023-01-20 09:00:00-05:00,2023-01-20 09:00:00-05:00,9,FOMC Member Harker Speaks,low,USD,133813
FED,2023-01-20,2023-01-20 13:00:00-05:00,2023-01-20 13:00:00-05:00,13,FOMC Member Waller Speaks,medium,USD,133806
FED,2023-02-07,2023-02-07 12:40:00-05:00,2023-02-07 12:40:00-05:00,12,Fed Chair Powell Speaks,high,USD,133844
FED,2023-02-07,2023-02-07 14:00:00-05:00,2023-02-07 14:00:00-05:00,14,FOMC Member Barr Speaks,low,USD,133856
FED,2023-02-08,2023-02-08 09:15:00-05:00,2023-02-08 09:15:00-05:00,9,FOMC Member Williams Speaks,high,USD,133845
FED,2023-02-08,2023-02-08 10:00:00-05:00,2023-02-08 10:00:00-05:00,10,FOMC Member Barr Speaks,low,USD,133853
FED,2023-02-08,2023-02-08 13:45:00-05:00,2023-02-08 13:45:00-05:00,13,FOMC Member Waller Speaks,medium,USD,133857
FED,2023-02-10,2023-02-10 12:30:00-05:00,2023-02-10 12:30:00-05:00,12,FOMC Member Waller Speaks,medium,USD,133854
FED,2023-02-10,2023-02-10 16:00:00-05:00,2023-02-10 16:00:00-05:00,16,FOMC Member Harker Speaks,low,USD,133847
FED,2023-02-13,2023-02-13 08:00:00-05:00,2023-02-13 08:00:00-05:00,8,FOMC Member Bowman Speaks,low,USD,133876
