config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
ZQ r2|tier1+2|m1|h15|mv0,ZQ r2,tier1+2,1,15,0.0,15,0.9999999999976694,0.06666666666651129,0.26666666666666666,0.6239221465466425,0.20835271227657712,0.8069465847843288,-0.5000000000009663,8.967316249808194,610.96875
ZQ r2|tier1+2|m1|h15|mv2,ZQ r2,tier1+2,1,15,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m1|h30|mv0,ZQ r2,tier1+2,1,30,0.0,14,0.9999999999976694,0.07142857142840496,0.07142857142857142,0.17125148761929465,0.059194958625453195,0.22148725420070478,-2.5000000000005684,8.369495166487647,610.96875
ZQ r2|tier1+2|m1|h30|mv2,ZQ r2,tier1+2,1,30,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m1|h60|mv0,ZQ r2,tier1+2,1,60,0.0,9,3.999999999999204,0.44444444444435605,0.3333333333333333,0.8704221046409226,0.37525202385608436,1.1257560715682529,-0.5000000000009663,5.380389749884917,610.96875
ZQ r2|tier1+2|m1|h60|mv2,ZQ r2,tier1+2,1,60,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m1|h120|mv0,ZQ r2,tier1+2,1,120,0.0,11,1.999999999998181,0.18181818181801646,0.36363636363636365,0.37138096150288524,0.13690924897699533,0.4540766091860424,-2.000000000001023,7.358235720554008,546.0208333333334
ZQ r2|tier1+2|m1|h120|mv2,ZQ r2,tier1+2,1,120,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m1|h240|mv0,ZQ r2,tier1+2,1,240,0.0,13,3.499999999999659,0.269230769230743,0.38461538461538464,0.6249611516747711,0.22417941532709307,0.8082903768653718,-2.5000000000005684,7.771674083167102,610.96875
ZQ r2|tier1+2|m1|h240|mv2,ZQ r2,tier1+2,1,240,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m2|h15|mv0,ZQ r2,tier1+2,2,15,0.0,17,1.5000000000000568,0.08823529411765041,0.35294117647058826,0.6983347297824377,0.21814576401033747,0.8994380267956851,-1.4999999999986358,10.247872505028624,605.90625
ZQ r2|tier1+2|m2|h15|mv2,ZQ r2,tier1+2,2,15,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m2|h30|mv0,ZQ r2,tier1+2,2,30,0.0,17,6.499999999999773,0.38235294117645724,0.35294117647058826,1.074430656376328,0.33563058862096545,1.3838403680724694,-1.4999999999986358,10.247872505028624,605.90625
ZQ r2|tier1+2|m2|h30|mv2,ZQ r2,tier1+2,2,30,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m2|h60|mv0,ZQ r2,tier1+2,2,60,0.0,14,5.500000000003524,0.3928571428573946,0.6428571428571429,0.6667473983225878,0.22951174541473557,0.8587543175824256,-4.4999999999987494,8.439424415905927,605.90625
ZQ r2|tier1+2|m2|h60|mv2,ZQ r2,tier1+2,2,60,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m2|h120|mv0,ZQ r2,tier1+2,2,120,0.0,15,3.000000000002956,0.20000000000019705,0.5333333333333333,0.4611832442921354,0.14704292441891753,0.5694947974521034,-3.499999999999659,9.836911797710778,556.9583333333334
ZQ r2|tier1+2|m2|h120|mv2,ZQ r2,tier1+2,2,120,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m2|h240|mv0,ZQ r2,tier1+2,2,240,0.0,15,2.0000000000024443,0.13333333333349628,0.3333333333333333,0.2642336782846737,0.08787192585432343,0.34032650543296766,-4.4999999999987494,9.042240445613492,605.90625
ZQ r2|tier1+2|m2|h240|mv2,ZQ r2,tier1+2,2,240,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m5|h15|mv0,ZQ r2,tier1+2,5,15,0.0,26,1.999999999998181,0.07692307692300696,0.3076923076923077,0.730393513420325,0.1844905409510464,0.9407208683826743,-1.5000000000000568,15.673486229068526,605.8958333333334
ZQ r2|tier1+2|m5|h15|mv2,ZQ r2,tier1+2,5,15,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m5|h30|mv0,ZQ r2,tier1+2,5,30,0.0,25,5.499999999996419,0.21999999999985675,0.32,0.9826104142639949,0.25375232787578156,1.2687616393789078,-1.500000000001478,14.994868286007526,608.9583333333334
ZQ r2|tier1+2|m5|h30|mv2,ZQ r2,tier1+2,5,30,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m5|h60|mv0,ZQ r2,tier1+2,5,60,0.0,20,8.99999999999892,0.449999999999946,0.55,1.887864201162909,0.5450726989165557,2.4376392149133896,-0.5000000000009663,11.99589462880602,608.9583333333334
ZQ r2|tier1+2|m5|h60|mv2,ZQ r2,tier1+2,5,60,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m5|h120|mv0,ZQ r2,tier1+2,5,120,0.0,22,3.499999999998238,0.15909090909082899,0.3181818181818182,0.6295999783387437,0.17332134105669986,0.8129491496060767,-2.5000000000005684,13.195484091686623,608.9583333333334
ZQ r2|tier1+2|m5|h120|mv2,ZQ r2,tier1+2,5,120,2.0,0,,,,,,,,,
ZQ r2|tier1+2|m5|h240|mv0,ZQ r2,tier1+2,5,240,0.0,22,1.4999999999986358,0.06818181818175617,0.2727272727272727,0.2198673803045123,0.06052685914880769,0.2838961340441805,-4.5000000000001705,13.195484091686623,608.9583333333334
ZQ r2|tier1+2|m5|h240|mv2,ZQ r2,tier1+2,5,240,2.0,0,,,,,,,,,
ZQ r2|0830|m1|h15|mv0,ZQ r2,0830,1,15,0.0,7,0.9999999999990905,0.14285714285701293,0.2857142857142857,1.3542714223321903,0.5855400437691198,1.5491933384829666,0.0,5.349315665591492,477.9583333333333
ZQ r2|0830|m1|h15|mv2,ZQ r2,0830,1,15,2.0,0,,,,,,,,,
ZQ r2|0830|m1|h30|mv0,ZQ r2,0830,1,30,0.0,6,-1.5000000000000568,-0.2500000000000095,0.0,-0.8741784441562009,-0.4082482904638631,-1.0,-1.5000000000000568,4.585127713364136,477.9583333333333
ZQ r2|0830|m1|h30|mv2,ZQ r2,0830,1,30,2.0,0,,,,,,,,,
ZQ r2|0830|m1|h60|mv0,ZQ r2,0830,1,60,0.0,3,0.0,0.0,0.0,,0.0,0.0,0.0,4.869098315126829,225.04166666666666
ZQ r2|0830|m1|h60|mv2,ZQ r2,0830,1,60,2.0,0,,,,,,,,,
ZQ r2|0830|m1|h120|mv0,ZQ r2,0830,1,120,0.0,7,-0.5000000000009663,-0.07142857142870948,0.42857142857142855,-0.1863754705170159,-0.08058229640265947,-0.21320071635593177,-2.000000000001023,5.349315665591492,477.9583333333333
ZQ r2|0830|m1|h120|mv2,ZQ r2,0830,1,120,2.0,0,,,,,,,,,
ZQ r2|0830|m1|h240|mv0,ZQ r2,0830,1,240,0.0,6,-0.49999999999954525,-0.08333333333325754,0.5,-0.18388481776549204,-0.08587567332146119,-0.21035158095551817,-2.000000000001023,4.585127713364136,477.9583333333333
ZQ r2|0830|m1|h240|mv2,ZQ r2,0830,1,240,2.0,0,,,,,,,,,
ZQ r2|0830|m2|h15|mv0,ZQ r2,0830,2,15,0.0,6,1.5000000000000568,0.2500000000000095,0.5,1.8107928095828434,0.912870929175277,2.23606797749979,0.0,3.9347647190843116,556.9583333333334
ZQ r2|0830|m2|h15|mv2,ZQ r2,0830,2,15,2.0,0,,,,,,,,,
ZQ r2|0830|m2|h30|mv0,ZQ r2,0830,2,30,0.0,5,0.5000000000009663,0.10000000000019327,0.2,0.809811163079014,0.447213595499958,1.0000000000000002,0.0,3.2789705992369265,556.9583333333334
ZQ r2|0830|m2|h30|mv2,ZQ r2,0830,2,30,2.0,0,,,,,,,,,
ZQ r2|0830|m2|h60|mv0,ZQ r2,0830,2,60,0.0,4,0.5000000000009663,0.12500000000024158,0.25,0.8098111630790139,0.5,1.0,0.0,2.623176479389541,556.9583333333334
ZQ r2|0830|m2|h60|mv2,ZQ r2,0830,2,60,2.0,0,,,,,,,,,
ZQ r2|0830|m2|h120|mv0,ZQ r2,0830,2,120,0.0,7,2.5000000000019895,0.35714285714314137,0.7142857142857143,3.13638514817788,1.4638501094227998,3.8729833462074175,0.0,4.590558838931697,556.9583333333334
ZQ r2|0830|m2|h120|mv2,ZQ r2,0830,2,120,2.0,0,,,,,,,,,
ZQ r2|0830|m2|h240|mv0,ZQ r2,0830,2,240,0.0,5,0.5000000000009663,0.10000000000019327,0.4,0.46008452979746944,0.239045721867364,0.5345224838259339,-0.49999999999954525,3.7043610547667343,493.0
ZQ r2|0830|m2|h240|mv2,ZQ r2,0830,2,240,2.0,0,,,,,,,,,
ZQ r2|0830|m5|h15|mv0,ZQ r2,0830,5,15,0.0,7,1.500000000001478,0.2142857142859254,0.42857142857142855,1.864106834855437,0.8017837257372731,2.1213203435596424,0.0,5.4053911205073994,473.0
ZQ r2|0830|m5|h15|mv2,ZQ r2,0830,5,15,2.0,0,,,,,,,,,
ZQ r2|0830|m5|h30|mv0,ZQ r2,0830,5,30,0.0,8,-0.49999999999812417,-0.06249999999976552,0.125,-0.3281089218792088,-0.14978617237829556,-0.42365927286667976,-0.9999999999990905,4.798357851522408,608.9583333333334
ZQ r2|0830|m5|h30|mv2,ZQ r2,0830,5,30,2.0,0,,,,,,,,,
ZQ r2|0830|m5|h60|mv0,ZQ r2,0830,5,60,0.0,6,0.5000000000009663,0.0833333333334944,0.16666666666666666,0.7744641576214494,0.4082482904638631,1.0,0.0,3.5987683886418065,608.9583333333334
ZQ r2|0830|m5|h60|mv2,ZQ r2,0830,5,60,2.0,0,,,,,,,,,
ZQ r2|0830|m5|h120|mv0,ZQ r2,0830,5,120,0.0,9,-0.49999999999812417,-0.05555555555534713,0.3333333333333333,-0.20338425182915756,-0.08753762190613425,-0.26261286571840275,-1.5000000000000568,5.39815258296271,608.9583333333334
ZQ r2|0830|m5|h120|mv2,ZQ r2,0830,5,120,2.0,0,,,,,,,,,
ZQ r2|0830|m5|h240|mv0,ZQ r2,0830,5,240,0.0,8,-1.999999999998181,-0.24999999999977263,0.25,-0.8365168976251218,-0.38188130791262487,-1.08012344973362,-1.999999999999602,4.798357851522408,608.9583333333334
ZQ r2|0830|m5|h240|mv2,ZQ r2,0830,5,240,2.0,0,,,,,,,,,
ZQ r2|clustered|m1|h15|mv0,ZQ r2,clustered,1,15,0.0,9,1.4999999999986358,0.16666666666651508,0.3333333333333333,1.6404488268922681,0.6666666666666666,2.0,0.0,6.054912795717493,542.90625
ZQ r2|clustered|m1|h15|mv2,ZQ r2,clustered,1,15,2.0,0,,,,,,,,,
ZQ r2|clustered|m1|h30|mv0,ZQ r2,clustered,1,30,0.0,9,-1.999999999999602,-0.22222222222217802,0.0,-1.0473424445963342,-0.43839729948087697,-1.315191898442631,-1.999999999999602,5.707444114880995,575.9583333333334
ZQ r2|clustered|m1|h30|mv2,ZQ r2,clustered,1,30,2.0,0,,,,,,,,,
ZQ r2|clustered|m1|h60|mv0,ZQ r2,clustered,1,60,0.0,5,0.49999999999954525,0.09999999999990905,0.2,0.9248710271501789,0.447213595499958,1.0000000000000002,0.0,4.276932084309133,427.0
ZQ r2|clustered|m1|h60|mv2,ZQ r2,clustered,1,60,2.0,0,,,,,,,,,
ZQ r2|clustered|m1|h120|mv0,ZQ r2,clustered,1,120,0.0,8,-1.0000000000005116,-0.12500000000006395,0.375,-0.37035380400829093,-0.14978617237884134,-0.4236592728682235,-2.5000000000005684,6.113503617818847,477.9583333333333
ZQ r2|clustered|m1|h120|mv2,ZQ r2,clustered,1,120,2.0,0,,,,,,,,,
ZQ r2|clustered|m1|h240|mv0,ZQ r2,clustered,1,240,0.0,8,-2.000000000001023,-0.2500000000001279,0.25,-0.6662674538398973,-0.2958039891549808,-0.8366600265340756,-3.0000000000015348,5.073283657671996,575.9583333333334
ZQ r2|clustered|m1|h240|mv2,ZQ r2,clustered,1,240,2.0,0,,,,,,,,,
ZQ r2|clustered|m2|h15|mv0,ZQ r2,clustered,2,15,0.0,10,1.999999999999602,0.1999999999999602,0.4,1.9660346892342582,0.7745966692414834,2.4494897427831783,0.0,6.442153998787411,566.96875
ZQ r2|clustered|m2|h15|mv2,ZQ r2,clustered,2,15,2.0,0,,,,,,,,,
ZQ r2|clustered|m2|h30|mv0,ZQ r2,clustered,2,30,0.0,11,3.0000000000001137,0.2727272727272831,0.36363636363636365,1.1138890073194034,0.4217411678367694,1.3987572123608667,-0.49999999999954525,6.975765029298994,575.9583333333334
ZQ r2|clustered|m2|h30|mv2,ZQ r2,clustered,2,30,2.0,0,,,,,,,,,
ZQ r2|clustered|m2|h60|mv0,ZQ r2,clustered,2,60,0.0,8,3.0000000000001137,0.3750000000000142,0.5,1.6004434553735911,0.7245688373094719,2.0493901531919194,0.0,4.8788938168536395,598.90625
ZQ r2|clustered|m2|h60|mv2,ZQ r2,clustered,2,60,2.0,0,,,,,,,,,
ZQ r2|clustered|m2|h120|mv0,ZQ r2,clustered,2,120,0.0,10,2.000000000001023,0.20000000000010232,0.5,1.4742974913049163,0.5720775535477249,1.8090680674677504,-0.49999999999954525,6.641412228199106,549.9583333333334
ZQ r2|clustered|m2|h120|mv2,ZQ r2,clustered,2,120,2.0,0,,,,,,,,,
ZQ r2|clustered|m2|h240|mv0,ZQ r2,clustered,2,240,0.0,9,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-1.0000000000005116,5.488755543960345,598.90625
ZQ r2|clustered|m2|h240|mv2,ZQ r2,clustered,2,240,2.0,0,,,,,,,,,
ZQ r2|clustered|m5|h15|mv0,ZQ r2,clustered,5,15,0.0,11,2.000000000001023,0.18181818181827483,0.36363636363636365,2.180438430104834,0.7207499701564472,2.390457218668787,0.0,9.152050113895216,439.0
ZQ r2|clustered|m5|h15|mv2,ZQ r2,clustered,5,15,2.0,0,,,,,,,,,
ZQ r2|clustered|m5|h30|mv0,ZQ r2,clustered,5,30,0.0,14,0.5000000000009663,0.03571428571435474,0.2857142857142857,0.2561348030443132,0.08618916073735294,0.32249030993276323,-1.4999999999986358,8.831447332913557,579.0104166666666
ZQ r2|clustered|m5|h30|mv2,ZQ r2,clustered,5,30,2.0,0,,,,,,,,,
ZQ r2|clustered|m5|h60|mv0,ZQ r2,clustered,5,60,0.0,10,1.5000000000000568,0.15000000000000568,0.3,1.5298355855407784,0.6210590034081188,1.9639610121239317,0.0,6.067695715373434,601.9583333333334
ZQ r2|clustered|m5|h60|mv2,ZQ r2,clustered,5,60,2.0,0,,,,,,,,,
ZQ r2|clustered|m5|h120|mv0,ZQ r2,clustered,5,120,0.0,14,-0.9999999999990905,-0.07142857142850646,0.21428571428571427,-0.4053805935468849,-0.1390871600659314,-0.5204164998661017,-1.999999999999602,8.494774001522808,601.9583333333334
ZQ r2|clustered|m5|h120|mv2,ZQ r2,clustered,5,120,2.0,0,,,,,,,,,
ZQ r2|clustered|m5|h240|mv0,ZQ r2,clustered,5,240,0.0,13,-2.4999999999991473,-0.19230769230762673,0.23076923076923078,-0.9055158090587202,-0.3224129401094624,-1.162476387437767,-3.0000000000001137,7.888004429985464,601.9583333333334
ZQ r2|clustered|m5|h240|mv2,ZQ r2,clustered,5,240,2.0,0,,,,,,,,,
ZQ r2|CPI|m1|h15|mv0,ZQ r2,CPI,1,15,0.0,0,,,,,,,,,
ZQ r2|CPI|m1|h15|mv2,ZQ r2,CPI,1,15,2.0,0,,,,,,,,,
ZQ r2|CPI|m1|h30|mv0,ZQ r2,CPI,1,30,0.0,0,,,,,,,,,
ZQ r2|CPI|m1|h30|mv2,ZQ r2,CPI,1,30,2.0,0,,,,,,,,,
ZQ r2|CPI|m1|h60|mv0,ZQ r2,CPI,1,60,0.0,0,,,,,,,,,
ZQ r2|CPI|m1|h60|mv2,ZQ r2,CPI,1,60,2.0,0,,,,,,,,,
ZQ r2|CPI|m1|h120|mv0,ZQ r2,CPI,1,120,0.0,0,,,,,,,,,
ZQ r2|CPI|m1|h120|mv2,ZQ r2,CPI,1,120,2.0,0,,,,,,,,,
ZQ r2|CPI|m1|h240|mv0,ZQ r2,CPI,1,240,0.0,0,,,,,,,,,
ZQ r2|CPI|m1|h240|mv2,ZQ r2,CPI,1,240,2.0,0,,,,,,,,,
ZQ r2|CPI|m2|h15|mv0,ZQ r2,CPI,2,15,0.0,0,,,,,,,,,
ZQ r2|CPI|m2|h15|mv2,ZQ r2,CPI,2,15,2.0,0,,,,,,,,,
ZQ r2|CPI|m2|h30|mv0,ZQ r2,CPI,2,30,0.0,0,,,,,,,,,
ZQ r2|CPI|m2|h30|mv2,ZQ r2,CPI,2,30,2.0,0,,,,,,,,,
ZQ r2|CPI|m2|h60|mv0,ZQ r2,CPI,2,60,0.0,0,,,,,,,,,
ZQ r2|CPI|m2|h60|mv2,ZQ r2,CPI,2,60,2.0,0,,,,,,,,,
ZQ r2|CPI|m2|h120|mv0,ZQ r2,CPI,2,120,0.0,0,,,,,,,,,
ZQ r2|CPI|m2|h120|mv2,ZQ r2,CPI,2,120,2.0,0,,,,,,,,,
ZQ r2|CPI|m2|h240|mv0,ZQ r2,CPI,2,240,0.0,0,,,,,,,,,
ZQ r2|CPI|m2|h240|mv2,ZQ r2,CPI,2,240,2.0,0,,,,,,,,,
ZQ r2|CPI|m5|h15|mv0,ZQ r2,CPI,5,15,0.0,0,,,,,,,,,
ZQ r2|CPI|m5|h15|mv2,ZQ r2,CPI,5,15,2.0,0,,,,,,,,,
ZQ r2|CPI|m5|h30|mv0,ZQ r2,CPI,5,30,0.0,0,,,,,,,,,
ZQ r2|CPI|m5|h30|mv2,ZQ r2,CPI,5,30,2.0,0,,,,,,,,,
ZQ r2|CPI|m5|h60|mv0,ZQ r2,CPI,5,60,0.0,0,,,,,,,,,
ZQ r2|CPI|m5|h60|mv2,ZQ r2,CPI,5,60,2.0,0,,,,,,,,,
ZQ r2|CPI|m5|h120|mv0,ZQ r2,CPI,5,120,0.0,0,,,,,,,,,
ZQ r2|CPI|m5|h120|mv2,ZQ r2,CPI,5,120,2.0,0,,,,,,,,,
ZQ r2|CPI|m5|h240|mv0,ZQ r2,CPI,5,240,0.0,0,,,,,,,,,
ZQ r2|CPI|m5|h240|mv2,ZQ r2,CPI,5,240,2.0,0,,,,,,,,,
ZQ r2|payrolls|m1|h15|mv0,ZQ r2,payrolls,1,15,0.0,1,0.0,0.0,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m1|h15|mv2,ZQ r2,payrolls,1,15,2.0,0,,,,,,,,,
ZQ r2|payrolls|m1|h30|mv0,ZQ r2,payrolls,1,30,0.0,1,-1.5000000000000568,-1.5000000000000568,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m1|h30|mv2,ZQ r2,payrolls,1,30,2.0,0,,,,,,,,,
ZQ r2|payrolls|m1|h60|mv0,ZQ r2,payrolls,1,60,0.0,1,0.0,0.0,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m1|h60|mv2,ZQ r2,payrolls,1,60,2.0,0,,,,,,,,,
ZQ r2|payrolls|m1|h120|mv0,ZQ r2,payrolls,1,120,0.0,1,-2.000000000001023,-2.000000000001023,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m1|h120|mv2,ZQ r2,payrolls,1,120,2.0,0,,,,,,,,,
ZQ r2|payrolls|m1|h240|mv0,ZQ r2,payrolls,1,240,0.0,1,-2.000000000001023,-2.000000000001023,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m1|h240|mv2,ZQ r2,payrolls,1,240,2.0,0,,,,,,,,,
ZQ r2|payrolls|m2|h15|mv0,ZQ r2,payrolls,2,15,0.0,1,0.5000000000009663,0.5000000000009663,1.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m2|h15|mv2,ZQ r2,payrolls,2,15,2.0,0,,,,,,,,,
ZQ r2|payrolls|m2|h30|mv0,ZQ r2,payrolls,2,30,0.0,1,0.5000000000009663,0.5000000000009663,1.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m2|h30|mv2,ZQ r2,payrolls,2,30,2.0,0,,,,,,,,,
ZQ r2|payrolls|m2|h60|mv0,ZQ r2,payrolls,2,60,0.0,1,0.5000000000009663,0.5000000000009663,1.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m2|h60|mv2,ZQ r2,payrolls,2,60,2.0,0,,,,,,,,,
ZQ r2|payrolls|m2|h120|mv0,ZQ r2,payrolls,2,120,0.0,1,0.5000000000009663,0.5000000000009663,1.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m2|h120|mv2,ZQ r2,payrolls,2,120,2.0,0,,,,,,,,,
ZQ r2|payrolls|m2|h240|mv0,ZQ r2,payrolls,2,240,0.0,0,,,,,,,,,
ZQ r2|payrolls|m2|h240|mv2,ZQ r2,payrolls,2,240,2.0,0,,,,,,,,,
ZQ r2|payrolls|m5|h15|mv0,ZQ r2,payrolls,5,15,0.0,1,0.5000000000009663,0.5000000000009663,1.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m5|h15|mv2,ZQ r2,payrolls,5,15,2.0,0,,,,,,,,,
ZQ r2|payrolls|m5|h30|mv0,ZQ r2,payrolls,5,30,0.0,1,-0.9999999999990905,-0.9999999999990905,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m5|h30|mv2,ZQ r2,payrolls,5,30,2.0,0,,,,,,,,,
ZQ r2|payrolls|m5|h60|mv0,ZQ r2,payrolls,5,60,0.0,1,0.5000000000009663,0.5000000000009663,1.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m5|h60|mv2,ZQ r2,payrolls,5,60,2.0,0,,,,,,,,,
ZQ r2|payrolls|m5|h120|mv0,ZQ r2,payrolls,5,120,0.0,1,-1.5000000000000568,-1.5000000000000568,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m5|h120|mv2,ZQ r2,payrolls,5,120,2.0,0,,,,,,,,,
ZQ r2|payrolls|m5|h240|mv0,ZQ r2,payrolls,5,240,0.0,1,-1.5000000000000568,-1.5000000000000568,0.0,,0.0,0.0,0.0,365.25,0.0
ZQ r2|payrolls|m5|h240|mv2,ZQ r2,payrolls,5,240,2.0,0,,,,,,,,,
TU|tier1|m1|h15|mv0,TU,tier1,1,15,0.0,392,-5.001507472141539,-0.01275894763301413,0.44387755102040816,-0.07318798097478638,-0.010111674752014388,-0.20020094601646093,-29.094308072671105,52.38818462476655,2733.0208333333335
TU|tier1|m1|h15|mv2,TU,tier1,1,15,2.0,2,3.3688793967757467,1.6844396983878733,1.0,5.052547851107917,7.125791852831703,10.0773914809223,0.0,0.5027529249827942,1453.0
TU|tier1|m1|h30|mv0,TU,tier1,1,30,0.0,390,8.400996182936408,0.0215410158536831,0.4358974358974359,0.07940680105173015,0.010998963374335907,0.2172121225228768,-38.703236545413006,52.120897968517745,2733.0208333333335
TU|tier1|m1|h30|mv2,TU,tier1,1,30,2.0,2,5.205776323773257,2.6028881618866286,1.0,1.502022368183686,2.118356731965898,2.99580882029052,0.0,0.5027529249827942,1453.0
TU|tier1|m1|h60|mv0,TU,tier1,1,60,0.0,390,12.98639981641214,0.03329846106772344,0.4461538461538462,0.10074934964128632,0.013955207765777715,0.27559327146457846,-53.56336336934953,52.120897968517745,2733.0208333333335
TU|tier1|m1|h60|mv2,TU,tier1,1,60,2.0,2,5.712753259789934,2.856376629894967,1.0,0.8079181965541699,1.1394363937588012,1.611406401515187,0.0,0.5027529249827942,1453.0
TU|tier1|m1|h120|mv0,TU,tier1,1,120,0.0,341,44.70101088415513,0.13108800845793295,0.47214076246334313,0.2428289460377292,0.03597076086070387,0.6642427358896741,-53.86610498494727,45.572374890421926,2733.0208333333335
TU|tier1|m1|h120|mv2,TU,tier1,1,120,2.0,2,10.022120829726266,5.011060414863133,1.0,0.9564745807306887,1.3489508611614305,1.907704602829361,0.0,0.5027529249827942,1453.0
TU|tier1|m1|h240|mv0,TU,tier1,1,240,0.0,335,12.072145641502628,0.0360362556462765,0.44477611940298506,0.052501925389871716,0.007846557936284474,0.14361559084898154,-69.11111439092542,44.7705149216755,2733.0208333333335
TU|tier1|m1|h240|mv2,TU,tier1,1,240,2.0,2,7.7957920849085065,3.8978960424542533,1.0,0.694464837311743,0.9794289981259624,1.3851217725312288,0.0,0.5027529249827942,1453.0
TU|tier1|m2|h15|mv0,TU,tier1,2,15,0.0,439,23.44984752435476,0.05341650916709512,0.45785876993166286,0.3356349173066707,0.043842418451942804,0.9186006808504972,-18.13228588959179,58.60642980064877,2735.9583333333335
TU|tier1|m2|h15|mv2,TU,tier1,2,15,2.0,2,2.7333056808344365,1.3666528404172182,1.0,0.9564745807306889,1.3489508611614307,1.9077046028293614,0.0,0.5027529249827942,1453.0
TU|tier1|m2|h30|mv0,TU,tier1,2,30,0.0,437,49.079022376700266,0.11230897569038963,0.4668192219679634,0.44174944919470116,0.0578355573879731,1.2090260097247623,-23.870157908506016,58.339430120463575,2735.9583333333335
TU|tier1|m2|h30|mv2,TU,tier1,2,30,2.0,2,4.5702026078319475,2.2851013039159738,1.0,0.8079181965541699,1.1394363937588012,1.611406401515187,0.0,0.5027529249827942,1453.0
TU|tier1|m2|h60|mv0,TU,tier1,2,60,0.0,437,75.44935503662467,0.1726529863538322,0.4897025171624714,0.5605895502485996,0.07339456600026434,1.5342800047991398,-45.62475556155498,58.339430120463575,2735.9583333333335
TU|tier1|m2|h60|mv2,TU,tier1,2,60,2.0,2,5.077179543848624,2.538589771924312,1.0,0.5481805671544042,0.7731189756971749,1.09335534075894,0.0,0.5027529249827942,1453.0
TU|tier1|m2|h120|mv0,TU,tier1,2,120,0.0,383,165.30914525912806,0.431616567256209,0.5195822454308094,0.884503259739108,0.12369714559146533,2.4208008604433724,-41.64247333226378,51.1304387554635,2735.9583333333335
TU|tier1|m2|h120|mv2,TU,tier1,2,120,2.0,2,9.386547113784957,4.693273556892478,1.0,0.7409004131149738,1.0449187782311926,1.4777383077528772,0.0,0.5027529249827942,1453.0
TU|tier1|m2|h240|mv0,TU,tier1,2,240,0.0,377,151.2377778862474,0.40116121455238035,0.47480106100795755,0.6555089613094649,0.09239906687251814,1.7940653582603545,-58.53490524039187,50.329439714907934,2735.9583333333335
TU|tier1|m2|h240|mv2,TU,tier1,2,240,2.0,2,7.160218368967197,3.5801091844835984,1.0,0.5336862981046068,0.7526771813091911,1.0644462778962114,0.0,0.5027529249827942,1453.0
TU|tier1|m5|h15|mv0,TU,tier1,5,15,0.0,492,34.15660913892463,0.06942400231488746,0.39634146341463417,0.5333714919727435,0.0662789284134113,1.470137750349269,-20.264374498100445,64.76026877885806,2774.8958333333335
TU|tier1|m5|h15|mv2,TU,tier1,5,15,2.0,8,1.1090725539164352,0.1386340692395544,0.5,0.13639680791408887,0.0670895085784066,0.18975778584905748,-2.950427299782625,4.133321545398285,706.9375
TU|tier1|m5|h30|mv0,TU,tier1,5,30,0.0,490,53.734841460814934,0.10966294175676518,0.46122448979591835,0.4867389434742658,0.0606074881393126,1.3416039404730777,-26.055480537342056,64.49701565374076,2774.8958333333335
TU|tier1|m5|h30|mv2,TU,tier1,5,30,2.0,8,16.84799738051064,2.10599967256383,1.0,2.900401372877401,1.426620650162453,4.035092543642528,0.0,4.133321545398285,706.9375
TU|tier1|m5|h60|mv0,TU,tier1,5,60,0.0,489,82.4966439053933,0.168704793262563,0.46830265848670755,0.6026630335777694,0.0751187502334534,1.661126793870649,-39.487431216566804,64.3653890911821,2774.8958333333335
TU|tier1|m5|h60|mv2,TU,tier1,5,60,2.0,8,19.704352031531407,2.463044003941426,0.5,1.4054771555504555,0.6913121584447064,1.9553260606118439,-2.0483836970769453,4.133321545398285,706.9375
