search,config,trades,gross_bp,tick_bp,net_bp,hit_rate,sr_per_trade,ann_sharpe,trades_per_year
grid search,SR3 r8|tier1|m2|h60|mv2,348,-0.1997126436781426,0.5,-0.6997126436781426,0.4396551724137931,-0.18845925613685402,-1.2759312435713048,45.837360259646594
grid search,TU|clustered|m1|h240|mv2,254,-1.0323620377312417,0.223,-1.2553620377312418,0.4015748031496063,-0.22071810453317536,-1.2766592425257524,33.4560043274432
parameter search,grid|SR3 r6|tier1|m1|h60|momentum,815,0.0883435582822503,0.5,-0.41165644171774973,0.4662576687116564,-0.12333207969062064,-1.277835757442922,107.3489902632528
grid search,ZQ r2|0830|m2|h240|mv0,34,-0.1250000000000117,0.5,-0.6250000000000118,0.2941176470588235,-0.6044564350976943,-1.2791593260402332,4.4783627839884605
grid search,TY|tier1|m5|h120|mv0,837,-0.1941533612475517,0.239,-0.43315336124755166,0.4707287933094384,-0.12186364910552029,-1.279549481254351,110.24675441759827
parameter search,grid|TY|tier1|m5|h120|fade,837,-0.1941533612475517,0.239,-0.43315336124755166,0.4707287933094384,-0.12186364910552029,-1.279549481254351,110.24675441759827
parameter search,grid|TU|clustered|m1|h30|fade,705,-0.1014549679607018,0.223,-0.32445496796070183,0.4382978723404255,-0.13286954277072216,-1.2803838174308373,92.86016949152543
grid search,TU|clustered|m1|h30|mv0,705,-0.1014549679607018,0.223,-0.32445496796070183,0.4382978723404255,-0.13286954277072216,-1.2803838174308373,92.86016949152543
parameter search,grid|SR3 r6|jobless claims|m1|h15|fade,234,-0.0021367521367987,0.5,-0.5021367521367986,0.4188034188034188,-0.23091845902799932,-1.2819962561689389,30.821673278038226
parameter search,grid|SR3 r1|tier1|m1|h240|momentum,554,0.1471119133573977,0.5,-0.3528880866426023,0.4241877256317689,-0.1501388958408542,-1.2825321998200572,72.97097006851786
grid search,TY|tier1|m5|h60|mv0,945,-0.0555599139797726,0.239,-0.2945599139797726,0.4666666666666667,-0.11514138030938574,-1.284598803655928,124.47214208438515
parameter search,grid|TY|tier1|m5|h60|fade,945,-0.0555599139797726,0.239,-0.2945599139797726,0.4666666666666667,-0.11514138030938574,-1.284598803655928,124.47214208438515
consensus surprise,momentum|e2|z0|tp1|sl1|t60,223,-0.0955043389391616,0.239,-0.3344043389391615,0.4708520179372197,-0.2371421890661113,-1.2852317141099727,29.37279120086549
parameter search,grid|SR3 r1|PCE|m1|h30|momentum,45,-0.0388888888889798,0.5,-0.5388888888889798,0.4666666666666667,-0.528513869356162,-1.2867163605414604,5.927244861161197
parameter search,grid|SR3 r1|jobless claims|m1|h120|momentum,183,0.0969945355191151,0.5,-0.4030054644808849,0.3715846994535519,-0.2624271445079985,-1.2884111579128166,24.104129102055538
parameter search,grid|FV|08:30 block|m1|h15|momentum,730,-0.045222408567884,0.183,-0.228222408567884,0.4780821917808219,-0.1315454411317262,-1.2899040586386314,96.15308330328165
grid search,SR3 r1|payrolls|m2|h60|mv0,70,-0.2178571428571477,0.5,-0.7178571428571476,0.3571428571428571,-0.42485456055858306,-1.2900587299841175,9.22015867291742
parameter search,grid|SR3 r4|ISM mfg|m5|h15|momentum,73,0.0342465753423956,0.5,-0.4657534246576044,0.4520547945205479,-0.4162026070104997,-1.2905843778469264,9.615308330328165
grid search,SR3 r6|tier1+2|m5|h30|mv2,403,-0.0099255583126037,0.5,-0.5099255583126037,0.4317617866004963,-0.1773072829159142,-1.291811883212956,53.08177064551028
parameter search,grid|TY|tier1+2|m1|h240|fade,1167,-0.1994130429751162,0.239,-0.4384130429751162,0.4455869751499571,-0.10422528572686042,-1.292196915176597,153.71321673278038
grid search,TY|tier1+2|m1|h240|mv0,1167,-0.1994130429751162,0.239,-0.4384130429751162,0.4455869751499571,-0.10422528572686042,-1.292196915176597,153.71321673278038
parameter search,grid|SR3 r8|ISM mfg|m5|h30|fade,74,-0.236486486486521,0.5,-0.736486486486521,0.4054054054054054,-0.41391908101358144,-1.2922647101088554,9.747024882798414
parameter search,grid|SR3 r1|08:30 block|m1|h240|momentum,458,0.0840611353711894,0.5,-0.4159388646288106,0.4170305676855895,-0.16645529897497607,-1.2928571501952912,60.32618103137396
grid search,SR3 r6|0830|m2|h60|mv0,621,0.0314009661835852,0.5,-0.4685990338164148,0.4621578099838969,-0.14308636216276477,-1.2940892212551502,81.79597908402452
grid search,SR3 r6|tier1|m5|h240|mv2,324,-0.5740740740740783,0.5,-1.0740740740740784,0.4259259259259259,-0.1981358146679742,-1.2943617410995603,42.676163000360624
parameter search,grid|SR3 r2|PCE|m5|h30|fade,60,0.0666666666667718,0.5,-0.4333333333332282,0.4666666666666667,-0.46054729149174184,-1.2947026449986094,7.90299314821493
grid search,SR3 r1|payrolls|m1|h240|mv2,31,-1.2580645161289423,0.5,-1.7580645161289423,0.2903225806451613,-0.6409787365983486,-1.2952232963549501,4.083213126577714
parameter search,grid|SR3 r3|tier1+2|m1|h120|momentum,904,0.0956858407079734,0.5,-0.40431415929202663,0.415929203539823,-0.11870407745994777,-1.295298998942579,119.07176343310495
grid search,SR3 r2|tier1|m1|h120|mv2,190,-0.6368421052630125,0.5,-1.1368421052630127,0.4578947368421052,-0.25892567424232393,-1.2953051546946523,25.02614496934728
grid search,SR3 r2|tier1+2|m5|h30|mv2,247,-0.0647773279351982,0.5,-0.5647773279351982,0.4493927125506073,-0.22709837670976113,-1.2953367410084338,32.53398846015146
parameter search,grid|US|clustered|m1|h30|fade,702,-0.0304333683467464,0.245,-0.2754333683467464,0.4715099715099715,-0.13471406115107618,-1.2953933473468802,92.46501983411468
grid search,US|clustered|m1|h30|mv0,702,-0.0304333683467464,0.245,-0.2754333683467464,0.4715099715099715,-0.13471406115107618,-1.2953933473468802,92.46501983411468
parameter search,grid|SR3 r2|08:30 block|m1|h60|momentum,534,0.1132958801497762,0.5,-0.3867041198502238,0.4119850187265917,-0.1545275891364665,-1.2959756301595289,70.33663901911288
grid search,SR3 r2|0830|m1|h15|mv2,151,-0.1688741721853992,0.5,-0.6688741721853992,0.3973509933774834,-0.2906420786882494,-1.2961854501268584,19.889199423007575
grid search,TY|clustered|m5|h30|mv0,731,-0.0255548223167575,0.239,-0.2645548223167575,0.4487004103967168,-0.1321325600933145,-1.296548346357535,96.2847998557519
parameter search,grid|TY|clustered|m5|h30|fade,731,-0.0255548223167575,0.239,-0.2645548223167575,0.4487004103967168,-0.1321325600933145,-1.296548346357535,96.2847998557519
parameter search,grid|SR3 r2|PCE|m1|h60|momentum,63,-0.2936507936508198,0.5,-0.7936507936508198,0.3174603174603174,-0.4506256847812166,-1.2980947523996071,8.298142805625677
parameter search,grid|TY|jobless claims|m5|h120|fade,290,-0.5016764244258162,0.239,-0.7406764244258162,0.4482758620689655,-0.21005714041682053,-1.298244900746306,38.19780021637216
parameter search,grid|SR3 r1|tier1|m5|h240|momentum,578,0.1587370242214244,0.5,-0.34126297577857556,0.4134948096885813,-0.14882891013824634,-1.2985880384689639,76.13216732780383
consensus surprise,momentum|e15|z1|tp1|sl1|t240,89,-0.2380436784296447,0.239,-0.4769436784296447,0.4044943820224719,-0.3794101330962032,-1.2990447332131212,11.722773169852147
parameter search,grid|ZQ r2|tier1+2|m1|h30|momentum,83,0.1385542168674979,0.5,-0.3614457831325021,0.253012048192771,-0.3932249365819182,-1.3001704006147219,10.932473855030652
grid search,SR3 r3|clustered|m2|h30|mv2,240,-0.2520833333333231,0.5,-0.7520833333333231,0.425,-0.23127006495423683,-1.3003049647100995,31.61197259285972
parameter search,grid|SR3 r4|jobless claims|m1|h15|fade,225,0.0177777777777489,0.5,-0.4822222222222511,0.3911111111111111,-0.23893056804857432,-1.3007180057254581,29.63622430580599
consensus surprise,momentum|e15|z1|tp1|sl1|t60,89,-0.2366867992115053,0.239,-0.4755867992115054,0.3932584269662921,-0.3799571490618521,-1.3009176357720507,11.722773169852147
grid search,TU|tier1|m1|h60|mv2,332,-0.498394628460352,0.223,-0.721394628460352,0.4277108433734939,-0.19679543773227792,-1.301380351610646,43.72989542012261
consensus surprise,momentum|e5|z0|tp3|sl0.5|t240,223,-0.1337752166896477,0.239,-0.3726752166896477,0.179372197309417,-0.2401429815285998,-1.3014950102170069,29.37279120086549
parameter search,grid|SR3 r2|jobless claims|m1|h60|fade,198,-0.0530303030302476,0.5,-0.5530303030302476,0.4292929292929293,-0.2549846625209931,-1.3021674368452456,26.07987738910927
parameter search,grid|TU|clustered|m5|h15|momentum,718,0.0232068064134534,0.223,-0.1997931935865466,0.4623955431754875,-0.13406787628128872,-1.3037884505434476,94.57248467363867
grid search,SR3 r1|tier1+2|m1|h120|mv2,100,-0.6400000000000148,0.5,-1.1400000000000148,0.33,-0.3594500665110962,-1.304544042477214,13.171655247024884
grid search,SR3 r8|tier1+2|m2|h120|mv0,1030,0.0640776699029191,0.5,-0.4359223300970809,0.4631067961165048,-0.11201612026318533,-1.3047259986336357,135.6680490443563
parameter search,grid|SR3 r3|08:30 block|m1|h60|momentum,576,0.0694444444444701,0.5,-0.43055555555552993,0.4166666666666667,-0.14980593307733397,-1.3048495291976365,75.86873422286332
parameter search,rel|08:30 block|SR3 r3|momentum,576,0.0694444444444701,0.5,-0.43055555555552993,0.4166666666666667,-0.14980593307733397,-1.3048495291976365,75.86873422286332
grid search,SR3 r1|0830|m1|h120|mv2,80,-0.7281249999999773,0.5,-1.2281249999999773,0.2875,-0.4020143854393961,-1.3049887414762773,10.537324197619906
parameter search,grid|SR3 r3|ISM mfg|m1|h30|fade,69,-0.3695652173912772,0.5,-0.8695652173912771,0.3623188405797101,-0.43293536338521127,-1.305172109087693,9.08844212044717
grid search,SR3 r1|tier1|m5|h15|mv2,121,0.070247933884351,0.5,-0.429752066115649,0.4132231404958678,-0.3272844075644441,-1.306586533842719,15.93770284890011
consensus surprise,momentum|e15|z1|tp1|sl1|t120,89,-0.2407459032387544,0.239,-0.4796459032387545,0.3932584269662921,-0.3817973099772577,-1.3072180772650464,11.722773169852147
consensus surprise,momentum|e5|z1|tp5|sl1|t30,89,-0.3047260132988341,0.239,-0.5436260132988341,0.2584269662921348,-0.3818409039180804,-1.3073673365343326,11.722773169852147
grid search,SR3 r2|tier1+2|m5|h60|mv2,247,-0.2631578947367984,0.5,-0.7631578947367984,0.437246963562753,-0.22921749813812603,-1.3074239073043317,32.53398846015146
parameter search,grid|SR3 r2|tier1|m5|h120|momentum,687,0.1404657933041659,0.5,-0.35953420669583414,0.4264919941775837,-0.13753796624109874,-1.3083415813286976,90.48927154706095
grid search,TY|tier1|m1|h60|mv0,918,-0.0955151612518142,0.239,-0.3345151612518142,0.4531590413943355,-0.11898533795720372,-1.3083832227957746,120.91579516768843
parameter search,grid|TY|tier1|m1|h60|fade,918,-0.0955151612518142,0.239,-0.3345151612518142,0.4531590413943355,-0.11898533795720372,-1.3083832227957746,120.91579516768843
parameter search,rel|tier1|TY|fade,918,-0.0955151612518142,0.239,-0.3345151612518142,0.4531590413943355,-0.11898533795720372,-1.3083832227957746,120.91579516768843
parameter search,grid|SR3 r4|ISM mfg|m1|h15|fade,71,-0.2253521126759914,0.5,-0.7253521126759914,0.380281690140845,-0.4281678177729558,-1.3093729760347066,9.351875225387667
consensus surprise,momentum|e2|z0|tp1|sl1|t30,223,-0.0980408202872398,0.239,-0.3369408202872397,0.4618834080717489,-0.2416128958700572,-1.3094614565760705,29.37279120086549
grid search,SR3 r8|tier1+2|m2|h60|mv2,352,-0.2215909090908892,0.5,-0.7215909090908892,0.4318181818181818,-0.19246756066988038,-1.3105362896495563,46.36422646952759
grid search,US|clustered|m2|h30|mv0,719,-0.0187497648439729,0.245,-0.2637497648439729,0.4826147426981919,-0.13473231312240005,-1.311162104423489,94.7042012261089
parameter search,grid|SR3 r4|tier1+2|m1|h120|momentum,939,0.0473908413205591,0.5,-0.4526091586794409,0.4504792332268371,-0.11800668144598743,-1.3123799024684384,123.68184276956366
parameter search,grid|SR3 r1|CPI|m5|h30|fade,65,-0.0153846153846451,0.5,-0.5153846153846451,0.3692307692307692,-0.44923764175631864,-1.3144770095425207,8.561575910566175
grid search,SR3 r1|CPI|m5|h30|mv0,65,-0.0153846153846451,0.5,-0.5153846153846451,0.3692307692307692,-0.44923764175631864,-1.3144770095425207,8.561575910566175
grid search,SR3 r4|tier1|m1|h120|mv2,293,-0.5102389078498988,0.5,-1.0102389078498988,0.4573378839590443,-0.21168465172330292,-1.3150533082751767,38.592949873782906
parameter search,grid|SR3 r6|tier1+2|m1|h120|momentum,955,0.0193717277487315,0.5,-0.4806282722512685,0.4785340314136125,-0.11727156643269572,-1.3152690160343188,125.78930760908764
grid search,SR3 r8|tier1|m1|h60|mv2,336,-0.2633928571428586,0.5,-0.7633928571428585,0.4226190476190476,-0.19775880488629663,-1.315605392882172,44.25676163000361
consensus surprise,momentum|e5|z0|tp3|sl0.5|t120,223,-0.1301182661344961,0.239,-0.3690182661344961,0.1928251121076233,-0.2429209795057098,-1.3165508343872043,29.37279120086549
parameter search,grid|SR3 r4|ISM mfg|m5|h30|fade,73,-0.2260273972602241,0.5,-0.7260273972602241,0.3424657534246575,-0.4245922001588885,-1.3165992986365238,9.615308330328165
grid search,SR3 r3|tier1|m1|h240|mv2,253,-0.7549407114624437,0.5,-1.2549407114624436,0.4624505928853755,-0.22811409447436612,-1.3168386290244978,33.32428777497295
parameter search,grid|SR3 r6|retail sales|m5|h30|fade,72,-0.2499999999999502,0.5,-0.7499999999999503,0.3055555555555556,-0.42949833779756463,-1.3226590661280804,9.483591777857916
grid search,TY|tier1+2|m2|h60|mv0,1546,0.0079710190981956,0.239,-0.2310289809018044,0.4747736093143596,-0.09272274375097152,-1.3231564452039453,203.6337901190047
grid search,TU|tier1|m5|h60|mv0,917,-0.0811682386666836,0.223,-0.30416823866668363,0.4525627044711014,-0.1204890760581506,-1.3241967555116447,120.78407861521818
parameter search,grid|TU|tier1|m5|h60|fade,917,-0.0811682386666836,0.223,-0.30416823866668363,0.4525627044711014,-0.1204890760581506,-1.3241967555116447,120.78407861521818
grid search,SR3 r6|tier1|m5|h30|mv2,375,-0.0293333333332725,0.5,-0.5293333333332725,0.4213333333333333,-0.18859735711659045,-1.3254746125402814,49.39370717634331
parameter search,move|TY|1|fade,613,-0.22891036959707,0.239,-0.46791036959707,0.4371941272430669,-0.14756562102343204,-1.3259758204389904,80.74224666426254
grid search,SR3 r1|tier1+2|m1|h60|mv2,107,-0.6682242990654635,0.5,-1.1682242990654634,0.3644859813084112,-0.353413609812471,-1.3267690632066298,14.093671114316626
parameter search,move|SR3 r1|2|fade,107,-0.6682242990654635,0.5,-1.1682242990654634,0.3644859813084112,-0.353413609812471,-1.3267690632066298,14.093671114316626
grid search,SR3 r8|tier1+2|m1|h120|mv0,967,0.0258531540847807,0.5,-0.4741468459152193,0.4612202688728025,-0.11770253831222369,-1.3283705639312635,127.36990623873062
parameter search,grid|SR3 r8|tier1+2|m1|h120|fade,967,0.0258531540847807,0.5,-0.4741468459152193,0.4612202688728025,-0.11770253831222369,-1.3283705639312635,127.36990623873062
grid search,SR3 r6|tier1|m1|h15|mv2,345,-0.0608695652174512,0.5,-0.5608695652174512,0.4608695652173913,-0.197359321274444,-1.3304157205473357,45.442210602235846
parameter search,grid|SR3 r8|ISM mfg|m1|h30|fade,72,-0.4930555555556203,0.5,-0.9930555555556203,0.3888888888888889,-0.43224891413383476,-1.3311295872176399,9.483591777857916
grid search,SR3 r4|tier1+2|m2|h15|mv2,357,0.0154061624649958,0.5,-0.4845938375350042,0.4957983193277311,-0.19420161083627538,-1.3317021885715956,47.02280923187883
consensus surprise,momentum|e5|z2|tp5|sl1|t30,32,-0.477608633301873,0.239,-0.716508633301873,0.21875,-0.6490495560188042,-1.3325178145226408,4.2149296790479625
consensus surprise,momentum|e5|z2|tp3|sl1|t30,32,-0.477608633301873,0.239,-0.716508633301873,0.21875,-0.6490495560188042,-1.3325178145226408,4.2149296790479625
grid search,TU|clustered|m2|h15|mv0,704,-0.028611539128177,0.223,-0.251611539128177,0.4517045454545454,-0.13838100073761783,-1.3325483445089694,92.72845293905517
parameter search,grid|TY|clustered|m1|h15|fade,709,-0.0088038874813774,0.239,-0.24780388748137738,0.461212976022567,-0.13794343757279806,-1.3330435552474473,93.38703570140642
grid search,TY|clustered|m1|h15|mv0,709,-0.0088038874813774,0.239,-0.24780388748137738,0.461212976022567,-0.13794343757279806,-1.3330435552474473,93.38703570140642
grid search,SR3 r2|tier1|m5|h15|mv2,239,0.0962343096234266,0.5,-0.4037656903765734,0.4518828451882845,-0.2376013747932807,-1.3331164185505682,31.48025604038947
grid search,SR3 r1|tier1|m1|h240|mv2,97,-1.0902061855670298,0.5,-1.5902061855670298,0.3505154639175257,-0.3731562833569411,-1.3338187049235497,12.776505589614137
parameter search,grid|SR3 r6|PCE|m5|h15|fade,66,-0.0757575757575929,0.5,-0.5757575757575929,0.4545454545454545,-0.45274239029393176,-1.3348833148385968,8.693292463036423
parameter search,grid|US|clustered|m5|h60|momentum,718,-0.0636359851881582,0.245,-0.3086359851881582,0.467966573816156,-0.1373176710891817,-1.3353921803457842,94.57248467363867
parameter search,grid|TY|tier1|m5|h240|fade,831,-0.3019507302548099,0.239,-0.5409507302548099,0.4500601684717208,-0.12765631315737946,-1.3355587187187343,109.45645510277679
grid search,TY|tier1|m5|h240|mv0,831,-0.3019507302548099,0.239,-0.5409507302548099,0.4500601684717208,-0.12765631315737946,-1.3355587187187343,109.45645510277679
grid search,SR3 r1|clustered|m1|h240|mv2,82,-1.2012195121951386,0.5,-1.7012195121951386,0.3170731707317073,-0.4064105908942212,-1.3356483152236354,10.800757302560404
grid search,TY|tier1+2|m2|h240|mv0,1214,-0.1963664155250581,0.239,-0.43536641552505806,0.4514003294892916,-0.10580719561008126,-1.3379649129862647,159.90389469888208
grid search,SR3 r1|tier1|m1|h60|mv2,106,-0.6839622641509783,0.5,-1.1839622641509782,0.3679245283018867,-0.35807835764705837,-1.3379848103546472,13.961954561846376
parameter search,grid|FV|tier1+2|m5|h30|momentum,1654,0.0300465683271663,0.183,-0.1529534316728337,0.4909310761789601,-0.09075734572793323,-1.3395832737366828,217.85917778579156
parameter search,grid|SR3 r6|ISM mfg|m1|h30|fade,74,-0.5337837837838169,0.5,-1.0337837837838169,0.3243243243243243,-0.42937425227226755,-1.3405161034908228,9.747024882798414
grid search,ZQ r2|0830|m5|h240|mv0,39,-0.1217948717949432,0.5,-0.6217948717949432,0.282051282051282,-0.5915577659818351,-1.3407556667113727,5.136945546339705
parameter search,grid|ZQ r2|08:30 block|m5|h240|fade,39,-0.1217948717949432,0.5,-0.6217948717949432,0.282051282051282,-0.5915577659818351,-1.3407556667113727,5.136945546339705
grid search,SR3 r8|tier1|m1|h30|mv2,336,-0.1502976190476853,0.5,-0.6502976190476852,0.4255952380952381,-0.20167304568914207,-1.341645175597403,44.25676163000361
parameter search,grid|SR3 r2|PCE|m1|h120|momentum,62,-0.4112903225807066,0.5,-0.9112903225807065,0.3225806451612903,-0.4695506897930809,-1.3418331136203143,8.166426253155429
grid search,SR3 r4|clustered|m5|h240|mv2,263,-0.6920152091254889,0.5,-1.192015209125489,0.4334600760456273,-0.22822002210350828,-1.343234367140278,34.64145329967544
grid search,SR3 r4|clustered|m5|h120|mv0,611,-0.0425531914893997,0.5,-0.5425531914893997,0.4435351882160392,-0.1497856304526024,-1.3437266617066044,80.47881355932203
parameter search,grid|SR3 r4|clustered|m5|h120|fade,611,-0.0425531914893997,0.5,-0.5425531914893997,0.4435351882160392,-0.1497856304526024,-1.3437266617066044,80.47881355932203
grid search,SR3 r6|clustered|m5|h240|mv2,275,-0.7436363636363694,0.5,-1.2436363636363694,0.3927272727272727,-0.2233087927721105,-1.343978583298214,36.22205192931843
grid search,SR3 r6|tier1|m1|h30|mv2,339,-0.2064896755162502,0.5,-0.7064896755162502,0.4218289085545723,-0.20117401564391704,-1.3442867301090586,44.65191128741436
grid search,TY|tier1|m2|h30|mv0,935,-0.0335988956405141,0.239,-0.2725988956405141,0.4502673796791444,-0.12115602417435944,-1.3445315455557327,123.15497655968267
parameter search,grid|SR3 r3|tier1+2|m5|h240|momentum,975,0.0333333333333467,0.5,-0.4666666666666533,0.4297435897435897,-0.11871970777923001,-1.345381043989275,128.42363865849262
consensus surprise,momentum|e5|z1|tp3|sl0.5|t240,89,-0.3010837780799052,0.239,-0.5399837780799053,0.1348314606741573,-0.3931175038555063,-1.345976763324603,11.722773169852147
consensus surprise,fade_then_flip|e5|z1|tp5|sl0.5|t30,153,-0.1600312054353499,0.239,-0.3989312054353499,0.2287581699346405,-0.2998776066710802,-1.3462010625220011,20.15263252794807
grid search,SR3 r6|clustered|m5|h15|mv2,293,0.0119453924914567,0.5,-0.4880546075085433,0.4436860068259385,-0.21673303039313838,-1.3464154642800947,38.592949873782906
parameter search,grid|US|tier1+2|m5|h240|fade,1229,-0.1316272590668551,0.245,-0.3766272590668551,0.4800650935720097,-0.10592707704801009,-1.3477306571576693,161.87964298593582
grid search,US|tier1+2|m5|h240|mv0,1229,-0.1316272590668551,0.245,-0.3766272590668551,0.4800650935720097,-0.10592707704801009,-1.3477306571576693,161.87964298593582
grid search,SR3 r4|tier1|m2|h30|mv2,330,-0.1590909090908979,0.5,-0.6590909090908978,0.4393939393939394,-0.20454592918642883,-1.348552902722863,43.46646231518211
grid search,SR3 r2|payrolls|m1|h15|mv2,52,-0.4999999999998458,0.5,-0.9999999999998458,0.3846153846153846,-0.5153882032020743,-1.348827224293153,6.849260728452939
parameter search,grid|SR3 r3|jobless claims|m5|h60|fade,240,-0.0333333333333444,0.5,-0.5333333333333444,0.4625,-0.24005223462112207,-1.349682296882497,31.61197259285972
parameter search,grid|SR3 r4|retail sales|m5|h15|momentum,76,-0.0789473684210556,0.5,-0.5789473684210555,0.4210526315789473,-0.4267649737064069,-1.3502548366149372,10.010457987738912
parameter search,grid|TU|08:30 block|m5|h30|fade,717,-0.0485632122846435,0.223,-0.27156321228464353,0.4616457461645746,-0.13926679275047654,-1.353403606550607,94.44076812116842
grid search,TU|0830|m5|h30|mv0,717,-0.0485632122846435,0.223,-0.27156321228464353,0.4616457461645746,-0.13926679275047654,-1.353403606550607,94.44076812116842
consensus surprise,momentum|e5|z1|tp2|sl0.5|t30,89,-0.2253037068585474,0.239,-0.4642037068585474,0.2247191011235955,-0.3953381768585207,-1.3535800224816874,11.722773169852147
consensus surprise,momentum|e2|z0|tp1|sl0.5|t240,223,-0.0596988879435246,0.239,-0.2985988879435246,0.3811659192825112,-0.2498520984655582,-1.3541151916049015,29.37279120086549
consensus surprise,momentum|e2|z0|tp1|sl0.5|t120,223,-0.0596988879435246,0.239,-0.2985988879435246,0.3811659192825112,-0.2498520984655582,-1.3541151916049015,29.37279120086549
consensus surprise,momentum|e2|z1.5|tp5|sl1|t60,41,-0.5920068376056541,0.239,-0.8309068376056542,0.1951219512195122,-0.5832592524975867,-1.3554195417885033,5.400378651280202
consensus surprise,momentum|e2|z0|tp1|sl0.5|t30,223,-0.0578281739679639,0.239,-0.2967281739679638,0.3811659192825112,-0.2502797166953679,-1.3564327400455538,29.37279120086549
consensus surprise,momentum|e5|z1|tp3|sl0.5|t120,89,-0.2960560625668125,0.239,-0.5349560625668125,0.146067415730337,-0.3964922784307773,-1.357531497253324,11.722773169852147
grid search,SR3 r8|tier1|m1|h120|mv0,721,-0.0866851595007092,0.5,-0.5866851595007092,0.4563106796116505,-0.13948374187904888,-1.3592877386369087,94.96763433104941
parameter search,grid|SR3 r8|tier1|m1|h120|fade,721,-0.0866851595007092,0.5,-0.5866851595007092,0.4563106796116505,-0.13948374187904888,-1.3592877386369087,94.96763433104941
parameter search,grid|SR3 r8|08:30 block|m5|h120|fade,660,-0.0696969696969773,0.5,-0.5696969696969774,0.456060606060606,-0.14593495911381468,-1.3606658533208376,86.93292463036423
grid search,SR3 r8|0830|m5|h120|mv0,660,-0.0696969696969773,0.5,-0.5696969696969774,0.456060606060606,-0.14593495911381468,-1.3606658533208376,86.93292463036423
grid search,SR3 r1|0830|m1|h240|mv2,77,-1.3084415584415865,0.5,-1.8084415584415865,0.2857142857142857,-0.4273505667916754,-1.3609739870308097,10.14217454020916
parameter search,grid|TU|clustered|m1|h15|fade,709,-0.0466803185508015,0.223,-0.2696803185508015,0.4485190409026798,-0.14094251401150792,-1.3620257206092956,93.38703570140642
grid search,TU|clustered|m1|h15|mv0,709,-0.0466803185508015,0.223,-0.2696803185508015,0.4485190409026798,-0.14094251401150792,-1.3620257206092956,93.38703570140642
grid search,SR3 r8|tier1|m2|h120|mv0,736,-0.0658967391304424,0.5,-0.5658967391304424,0.4565217391304347,-0.13834193140944412,-1.3621123145522092,96.94338261810314
grid search,US|tier1|m2|h60|mv0,928,-0.0509496347002707,0.245,-0.2959496347002707,0.4665948275862069,-0.123234179430909,-1.3624649643510423,122.23296069239092
parameter search,grid|SR3 r8|jobless claims|m5|h120|fade,252,-0.3908730158730438,0.5,-0.8908730158730438,0.4246031746031746,-0.2367105711618433,-1.3637604807719146,33.19257122250271
parameter search,grid|SR3 r8|ISM mfg|m5|h15|momentum,74,-0.0540540540539664,0.5,-0.5540540540539663,0.4189189189189189,-0.43711386545458225,-1.3646793504735595,9.747024882798414
parameter search,grid|SR3 r6|tier1|m1|h120|fade,723,-0.0961272475795995,0.5,-0.5961272475795996,0.4356846473029045,-0.1398612627406525,-1.3648558046589927,95.23106743598991
grid search,SR3 r6|tier1|m1|h120|mv0,723,-0.0961272475795995,0.5,-0.5961272475795996,0.4356846473029045,-0.1398612627406525,-1.3648558046589927,95.23106743598991
grid search,SR3 r2|clustered|m1|h15|mv2,170,-0.1911764705881868,0.5,-0.6911764705881868,0.4235294117647059,-0.28901681346759245,-1.367627253498292,22.3918139199423
parameter search,grid|SR3 r2|jobless claims|m1|h30|fade,198,-0.0252525252524807,0.5,-0.5252525252524807,0.3787878787878788,-0.26788360908539005,-1.3680403721806471,26.07987738910927
parameter search,grid|SR3 r3|ISM mfg|m1|h15|fade,69,-0.1739130434782468,0.5,-0.6739130434782468,0.3188405797101449,-0.45387745179601674,-1.3683063134319844,9.08844212044717
parameter search,grid|SR3 r4|tier1|m1|h30|momentum,815,0.1484662576687178,0.5,-0.3515337423312822,0.4576687116564417,-0.13214410328126885,-1.3691365679685163,107.3489902632528
consensus surprise,momentum|e2|z0|tp1|sl0.5|t60,223,-0.0613028171203681,0.239,-0.300202817120368,0.3766816143497757,-0.2526483324008067,-1.3692698485969985,29.37279120086549
consensus surprise,momentum|e2|z1.5|tp5|sl0.5|t120,41,-0.4405460996768409,0.239,-0.679446099676841,0.073170731707317,-0.5898495984215978,-1.370734658718582,5.400378651280202
grid search,SR3 r6|clustered|m2|h120|mv0,593,-0.1526138279932931,0.5,-0.6526138279932931,0.4435075885328836,-0.15509817258756642,-1.3707372187466575,78.10791561485756
parameter search,grid|SR3 r8|retail sales|m5|h30|fade,76,-0.2960526315790521,0.5,-0.7960526315790522,0.3421052631578947,-0.4333471425354953,-1.3710803631798396,10.010457987738912
grid search,SR3 r4|clustered|m1|h30|mv2,263,-0.3193916349810277,0.5,-0.8193916349810277,0.4258555133079847,-0.23300122237604473,-1.3713750730391612,34.64145329967544
grid search,SR3 r3|clustered|m1|h60|mv2,232,-0.4762931034482469,0.5,-0.9762931034482469,0.4482758620689655,-0.2480958388632341,-1.371461593745384,30.55824017309773
parameter search,grid|SR3 r4|jobless claims|m5|h120|fade,241,-0.2821576763485328,0.5,-0.7821576763485327,0.4232365145228215,-0.24344982551704886,-1.3716337617774677,31.74368914532997
grid search,ZQ r2|clustered|m2|h240|mv0,38,-0.1052631578947533,0.5,-0.6052631578947533,0.3157894736842105,-0.6140048650346783,-1.3736743473049147,5.005228993869456
