config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
SR3 r8|0830|m5|h15|mv0,SR3 r8,0830,5,15,0.0,664,4.500000000010118,0.006777108433750178,0.41566265060240964,0.04091228469791671,0.004373890736525984,0.11270728013861853,-34.50000000000131,87.49265711665939,2771.9583333333335
SR3 r8|0830|m5|h60|mv2,SR3 r8,0830,5,60,2.0,258,-16.50000000000773,-0.06395348837212299,0.4573643410852713,-0.1065228201437898,-0.018269684153647374,-0.29345458020126514,-48.00000000000324,33.99564086761765,2771.9583333333335
SR3 r8|clustered|m1|h15|mv0,SR3 r8,clustered,1,15,0.0,627,-35.999999999988574,-0.05741626794256551,0.43859649122807015,-0.24435524872426218,-0.026883520355134964,-0.6731624907936176,-69.49999999999505,82.61731327130337,2771.9583333333335
SR3 r8|clustered|m1|h60|mv2,SR3 r8,clustered,1,60,2.0,260,36.000000000004206,0.13846153846155465,0.49615384615384617,0.206935346357002,0.03535462547321431,0.5700762063192307,-27.999999999998693,34.25917296736663,2771.9583333333335
SR3 r8|clustered|m2|h15|mv0,SR3 r8,clustered,2,15,0.0,636,-40.499999999990166,-0.06367924528300341,0.40723270440251574,-0.29860155560806134,-0.032618331694429605,-0.8226030256251801,-103.99999999999352,83.80320772017376,2771.9583333333335
SR3 r8|clustered|m2|h60|mv2,SR3 r8,clustered,2,60,2.0,271,37.00000000000472,0.13653136531367055,0.5092250922509225,0.2110613174476944,0.03532012532445786,0.5814426451039655,-36.99999999999335,35.70859951598599,2771.9583333333335
SR3 r8|clustered|m5|h15|mv0,SR3 r8,clustered,5,15,0.0,665,17.000000000022908,0.02556390977447054,0.4345864661654135,0.14970578993413358,0.01599285542243337,0.4124172611982912,-22.49999999999801,87.62442316653387,2771.9583333333335
SR3 r8|clustered|m5|h60|mv2,SR3 r8,clustered,5,60,2.0,288,6.499999999994088,0.02256944444442392,0.4618055555555556,0.04053403183842252,0.006579937933235854,0.11166524957706403,-37.50000000000995,37.948622363852266,2771.9583333333335
SR3 r8|CPI|m1|h15|mv0,SR3 r8,CPI,1,15,0.0,77,-9.000000000000341,-0.11688311688312131,0.5064935064935064,-0.14568621220277442,-0.045480915050640724,-0.3990934098753788,-24.500000000001876,10.260736056427952,2740.9583333333335
SR3 r8|CPI|m1|h60|mv2,SR3 r8,CPI,1,60,2.0,48,17.500000000001137,0.364583333333357,0.5625,0.23244199847327396,0.0888216532288142,0.6153744648182817,-16.99999999999875,6.8484375,2560.0
SR3 r8|CPI|m2|h15|mv0,SR3 r8,CPI,2,15,0.0,78,-9.499999999998465,-0.12179487179485211,0.44871794871794873,-0.1639662623683781,-0.0508584710799648,-0.44916985460529973,-28.999999999997783,10.393992368849094,2740.9583333333335
SR3 r8|CPI|m2|h60|mv2,SR3 r8,CPI,2,60,2.0,53,19.50000000000358,0.3679245283019544,0.5660377358490566,0.24298106660990623,0.08836074516182982,0.643275934676833,-18.99999999999835,7.56181640625,2560.0
SR3 r8|CPI|m5|h15|mv0,SR3 r8,CPI,5,15,0.0,82,-11.999999999999034,-0.14634146341462237,0.4146341463414634,-0.22371128887374536,-0.06767637344964654,-0.612835626338967,-21.000000000000796,10.927017618533664,2740.9583333333335
SR3 r8|CPI|m5|h60|mv2,SR3 r8,CPI,5,60,2.0,50,6.500000000002615,0.1300000000000523,0.46,0.10716400439309112,0.040122575383385796,0.2837094513226054,-18.000000000000682,7.1337890625,2560.0
SR3 r8|payrolls|m1|h15|mv0,SR3 r8,payrolls,1,15,0.0,83,-18.500000000007333,-0.22289156626514858,0.4457831325301205,-0.2624911226445906,-0.0793731855878002,-0.7231241352627472,-33.500000000000796,10.936582139582423,2771.9583333333335
SR3 r8|payrolls|m1|h60|mv2,SR3 r8,payrolls,1,60,2.0,62,-44.99999999999886,-0.7258064516128849,0.3548387096774194,-0.4529920492442905,-0.1584867542809459,-1.2479259511347434,-49.499999999999034,8.169495092218197,2771.9583333333335
SR3 r8|payrolls|m2|h15|mv0,SR3 r8,payrolls,2,15,0.0,79,-13.500000000013301,-0.17088607594953545,0.45569620253164556,-0.21987456870791938,-0.06814903202452739,-0.6057218459858658,-35.00000000000654,10.409517940084475,2771.9583333333335
SR3 r8|payrolls|m2|h60|mv2,SR3 r8,payrolls,2,60,2.0,62,-36.50000000000233,-0.5887096774193924,0.4032258064516129,-0.3585777356576608,-0.12545434644294687,-0.9878285117207692,-50.00000000000284,8.169495092218197,2771.9583333333335
SR3 r8|payrolls|m5|h15|mv0,SR3 r8,payrolls,5,15,0.0,85,-7.000000000005002,-0.08235294117652944,0.4235294117647059,-0.12816729498164386,-0.038297109122149925,-0.3530819001374582,-23.00000000000182,11.200114239331398,2771.9583333333335
SR3 r8|payrolls|m5|h60|mv2,SR3 r8,payrolls,5,60,2.0,54,-37.49999999999858,-0.6944444444444181,0.37037037037037035,-0.42513820159909055,-0.1593791432067715,-1.171192729495674,-42.99999999999926,7.1153666932223,2771.9583333333335
ZQ r1|tier1|m1|h15|mv0,ZQ r1,tier1,1,15,0.0,25,1.4999999999972147,0.05999999999988859,0.28,0.9097498609584245,0.23724806627435963,1.1862403313717982,-0.750000000000739,14.704106280193235,621.0
ZQ r1|tier1|m1|h60|mv2,ZQ r1,tier1,1,60,2.0,0,,,,,,,,,
ZQ r1|tier1|m2|h15|mv0,ZQ r1,tier1,2,15,0.0,27,0.24999999999977263,0.009259259259250838,0.14814814814814814,0.19455630234123866,0.04882183620576334,0.2536857024815635,-0.7499999999993179,15.880434782608695,621.0
ZQ r1|tier1|m2|h60|mv2,ZQ r1,tier1,2,60,2.0,0,,,,,,,,,
ZQ r1|tier1|m5|h15|mv0,ZQ r1,tier1,5,15,0.0,30,-1.0000000000005116,-0.03333333333335039,0.1,-0.9802777210697116,-0.23336686546468358,-1.278202963892805,-1.2500000000002842,17.644927536231883,621.0
ZQ r1|tier1|m5|h60|mv2,ZQ r1,tier1,5,60,2.0,0,,,,,,,,,
ZQ r1|tier1+2|m1|h15|mv0,ZQ r1,tier1+2,1,15,0.0,26,1.7499999999984084,0.06730769230763109,0.3076923076923077,1.050414639728791,0.26861160987680605,1.3696558403394063,-0.750000000000739,15.292270531400964,621.0
ZQ r1|tier1+2|m1|h60|mv2,ZQ r1,tier1+2,1,60,2.0,0,,,,,,,,,
ZQ r1|tier1+2|m2|h15|mv0,ZQ r1,tier1+2,2,15,0.0,31,1.4210854715202004e-12,4.584146682323227e-14,0.16129032258064516,9.589462951432799e-13,2.2457640555542603e-13,1.250388507583963e-12,-1.2499999999988631,18.233091787439612,621.0
ZQ r1|tier1+2|m2|h60|mv2,ZQ r1,tier1+2,2,60,2.0,0,,,,,,,,,
ZQ r1|tier1+2|m5|h15|mv0,ZQ r1,tier1+2,5,15,0.0,38,-0.49999999999954525,-0.013157894736830138,0.10526315789473684,-0.4060347545827014,-0.08588594491691968,-0.5294365215040818,-1.0000000000005116,22.35024154589372,621.0
ZQ r1|tier1+2|m5|h60|mv2,ZQ r1,tier1+2,5,60,2.0,0,,,,,,,,,
ZQ r1|0830|m1|h15|mv0,ZQ r1,0830,1,15,0.0,19,1.99999999999676,0.1052631578945663,0.3684210526315789,1.3147177253768696,0.3932841152059188,1.7142857142824082,-0.5000000000009663,11.17512077294686,621.0
ZQ r1|0830|m1|h60|mv2,ZQ r1,0830,1,60,2.0,0,,,,,,,,,
ZQ r1|0830|m2|h15|mv0,ZQ r1,0830,2,15,0.0,20,0.7499999999993179,0.037499999999965894,0.2,0.6330099064465335,0.18456366115766212,0.8253937850495401,-0.24999999999977263,11.76328502415459,621.0
ZQ r1|0830|m2|h60|mv2,ZQ r1,0830,2,60,2.0,0,,,,,,,,,
