config,direction,threshold,bracket_family,bracket,trail,time_stop,base_trades,trades,gross_bp,net_bp,total_net_bp,hit_rate,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time
momentum|mv2|tp0.25f|sl1f|tr4|t58,momentum,2.0,frac,tp0.25f|sl1f,4.0,58,46,46,-0.12636440804999588,-0.365264408049996,-16.802162770299816,0.6304347826086957,-0.11095700897514636,-0.7525470488100346,19.195652173913043,0.6304347826086957,0.2391304347826087,0.13043478260869565
momentum|mv2|tp0.25f|sl1f|tr4|t118,momentum,2.0,frac,tp0.25f|sl1f,4.0,118,46,46,-0.15121169309389293,-0.39011169309389293,-17.945137882319074,0.6739130434782609,-0.11526382365919019,-0.7817572871733893,23.956521739130434,0.6304347826086957,0.30434782608695654,0.06521739130434782
momentum|mv2|tp0.25f|sl1f|tr4|t238,momentum,2.0,frac,tp0.25f|sl1f,4.0,238,46,46,-0.08376434970568418,-0.3226643497056843,-14.842560086461479,0.6956521739130435,-0.09496093069245348,-0.6440563674609079,31.782608695652176,0.6304347826086957,0.30434782608695654,0.06521739130434782
momentum|mv2|tp0.25f|sl1.5f|tr-|t30,momentum,2.0,frac,tp0.25f|sl1.5f,,30,46,46,0.014942672665938092,-0.22395732733406187,-10.302037057366846,0.6304347826086957,-0.07359796434537219,-0.4991656802766023,17.130434782608695,0.5217391304347826,0.021739130434782608,0.45652173913043476
momentum|mv2|tp0.25f|sl1.5f|tr-|t58,momentum,2.0,frac,tp0.25f|sl1.5f,,58,46,46,0.4993902850335298,0.26049028503352967,11.982553111542366,0.6956521739130435,0.0887565161436463,0.6019759806387941,27.043478260869566,0.6956521739130435,0.021739130434782608,0.2826086956521739
momentum|mv2|tp0.25f|sl1.5f|tr-|t118,momentum,2.0,frac,tp0.25f|sl1.5f,,118,46,46,0.8137128473748669,0.5748128473748669,26.441390979243877,0.7608695652173914,0.23112082707378637,1.5675377151872516,42.84782608695652,0.717391304347826,0.021739130434782608,0.2608695652173913
momentum|mv2|tp0.25f|sl1.5f|tr-|t238,momentum,2.0,frac,tp0.25f|sl1.5f,,238,46,46,0.7131611322985464,0.4742611322985461,21.81601208573312,0.8043478260869565,0.15102807222911063,1.0243222225731057,74.15217391304348,0.717391304347826,0.021739130434782608,0.2608695652173913
momentum|mv2|tp0.25f|sl1.5f|tr2|t30,momentum,2.0,frac,tp0.25f|sl1.5f,2.0,30,46,46,-0.2655730417186605,-0.5044730417186606,-23.205759919058387,0.5,-0.2209656937574462,-1.4986622500132032,7.717391304347826,0.43478260869565216,0.5,0.06521739130434782
momentum|mv2|tp0.25f|sl1.5f|tr2|t58,momentum,2.0,frac,tp0.25f|sl1.5f,2.0,58,46,46,-0.23243751202490398,-0.47133751202490415,-21.68152555314559,0.5217391304347826,-0.20576126685700274,-1.3955408095700892,8.804347826086957,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl1.5f|tr2|t118,momentum,2.0,frac,tp0.25f|sl1.5f,2.0,118,46,46,-0.2230178442798225,-0.4619178442798226,-21.248220836871837,0.5217391304347826,-0.2020470525284724,-1.3703497823659445,10.108695652173912,0.45652173913043476,0.5217391304347826,0.021739130434782608
