,ts,bucket,horizon_min,innovation,flow_signed_by_innovation,expected_sign
16104,2026-04-13 09:35:00-04:00,SFRH27,5,-11138.688218728304,-396.0,-1
16105,2026-04-13 09:35:00-04:00,SFRH27,15,-11138.688218728304,-3580.0,-1
16106,2026-04-13 09:35:00-04:00,SFRH27,30,-11138.688218728304,-402.0,-1
16107,2026-04-13 09:35:00-04:00,SFRH27,60,-11138.688218728304,2012.0,-1
16108,2026-04-13 11:05:00-04:00,SFRH27,5,-11372.10513383181,-0.0,-1
16109,2026-04-13 11:05:00-04:00,SFRH27,15,-11372.10513383181,700.0,-1
16110,2026-04-13 11:05:00-04:00,SFRH27,30,-11372.10513383181,807.0,-1
16111,2026-04-13 11:05:00-04:00,SFRH27,60,-11372.10513383181,846.0,-1
16112,2026-04-13 12:25:00-04:00,SFRH27,5,-6233.042056538994,-1271.0,-1
16113,2026-04-13 12:25:00-04:00,SFRH27,15,-6233.042056538994,-4035.0,-1
16114,2026-04-13 12:25:00-04:00,SFRH27,30,-6233.042056538994,-3800.0,-1
16115,2026-04-13 12:25:00-04:00,SFRH27,60,-6233.042056538994,-4124.0,-1
16116,2026-04-13 12:45:00-04:00,SFRH27,5,-19879.344392245344,-2073.0,-1
16117,2026-04-13 12:45:00-04:00,SFRH27,15,-19879.344392245344,-2030.0,-1
16118,2026-04-13 12:45:00-04:00,SFRH27,30,-19879.344392245344,-2765.0,-1
16119,2026-04-13 12:45:00-04:00,SFRH27,60,-19879.344392245344,-2279.0,-1
16120,2026-04-13 13:30:00-04:00,SFRH27,5,-10488.681798025413,-0.0,-1
16121,2026-04-13 13:30:00-04:00,SFRH27,15,-10488.681798025413,28.0,-1
16122,2026-04-13 13:30:00-04:00,SFRH27,30,-10488.681798025413,-400.0,-1
16123,2026-04-13 13:30:00-04:00,SFRH27,60,-10488.681798025413,-650.0,-1
16124,2026-04-13 13:55:00-04:00,SFRH27,5,-5744.606268762807,272.0,-1
16125,2026-04-13 13:55:00-04:00,SFRH27,15,-5744.606268762807,158.0,-1
16126,2026-04-13 13:55:00-04:00,SFRH27,30,-5744.606268762807,22.0,-1
16127,2026-04-13 13:55:00-04:00,SFRH27,60,-5744.606268762807,-594.0,-1
16128,2026-04-14 09:00:00-04:00,SFRH27,5,-6331.362462358706,-984.0,-1
16129,2026-04-14 09:00:00-04:00,SFRH27,15,-6331.362462358706,-984.0,-1
16130,2026-04-14 09:00:00-04:00,SFRH27,30,-6331.362462358706,3691.0,-1
16131,2026-04-14 09:00:00-04:00,SFRH27,60,-6331.362462358706,1000.0,-1
16132,2026-04-14 09:10:00-04:00,SFRH27,5,-6789.1407703673285,-0.0,-1
16133,2026-04-14 09:10:00-04:00,SFRH27,15,-6789.1407703673285,261.0,-1
16134,2026-04-14 09:10:00-04:00,SFRH27,30,-6789.1407703673285,4197.0,-1
16135,2026-04-14 09:10:00-04:00,SFRH27,60,-6789.1407703673285,-5225.0,-1
16136,2026-04-14 09:50:00-04:00,SFRH27,5,5169.526077972852,0.0,-1
16137,2026-04-14 09:50:00-04:00,SFRH27,15,5169.526077972852,5173.0,-1
16138,2026-04-14 09:50:00-04:00,SFRH27,30,5169.526077972852,7927.0,-1
16139,2026-04-14 09:50:00-04:00,SFRH27,60,5169.526077972852,10003.0,-1
16140,2026-04-14 09:55:00-04:00,SFRH27,5,-25474.850393620465,-2213.0,-1
16141,2026-04-14 09:55:00-04:00,SFRH27,15,-25474.850393620465,-9422.0,-1
16142,2026-04-14 09:55:00-04:00,SFRH27,30,-25474.850393620465,-7637.0,-1
16143,2026-04-14 09:55:00-04:00,SFRH27,60,-25474.850393620465,-10003.0,-1
16144,2026-04-14 10:15:00-04:00,SFRH27,5,7183.897578712502,0.0,-1
16145,2026-04-14 10:15:00-04:00,SFRH27,15,7183.897578712502,475.0,-1
16146,2026-04-14 10:15:00-04:00,SFRH27,30,7183.897578712502,-6.0,-1
16147,2026-04-14 10:15:00-04:00,SFRH27,60,7183.897578712502,3786.0,-1
16148,2026-04-14 11:30:00-04:00,SFRH27,5,-8934.272351856955,-0.0,-1
16149,2026-04-14 11:30:00-04:00,SFRH27,15,-8934.272351856955,-4879.0,-1
16150,2026-04-14 11:30:00-04:00,SFRH27,30,-8934.272351856955,-4879.0,-1
16151,2026-04-14 11:30:00-04:00,SFRH27,60,-8934.272351856955,-5166.0,-1
16152,2026-04-14 11:35:00-04:00,SFRH27,5,-6224.3310505862755,-4879.0,-1
16153,2026-04-14 11:35:00-04:00,SFRH27,15,-6224.3310505862755,-4879.0,-1
16154,2026-04-14 11:35:00-04:00,SFRH27,30,-6224.3310505862755,-4879.0,-1
16155,2026-04-14 11:35:00-04:00,SFRH27,60,-6224.3310505862755,-4859.0,-1
16156,2026-04-14 11:40:00-04:00,SFRH27,5,-25437.322115451854,-0.0,-1
16157,2026-04-14 11:40:00-04:00,SFRH27,15,-25437.322115451854,-0.0,-1
16158,2026-04-14 11:40:00-04:00,SFRH27,30,-25437.322115451854,-0.0,-1
16159,2026-04-14 11:40:00-04:00,SFRH27,60,-25437.322115451854,20.0,-1
16160,2026-04-14 11:45:00-04:00,SFRH27,5,-100965.38991425022,-0.0,-1
16161,2026-04-14 11:45:00-04:00,SFRH27,15,-100965.38991425022,-0.0,-1
16162,2026-04-14 11:45:00-04:00,SFRH27,30,-100965.38991425022,780.0,-1
16163,2026-04-14 11:45:00-04:00,SFRH27,60,-100965.38991425022,20.0,-1
16164,2026-04-14 11:50:00-04:00,SFRH27,5,5991.24901060015,0.0,-1
16165,2026-04-14 11:50:00-04:00,SFRH27,15,5991.24901060015,0.0,-1
16166,2026-04-14 11:50:00-04:00,SFRH27,30,5991.24901060015,78.0,-1
16167,2026-04-14 11:50:00-04:00,SFRH27,60,5991.24901060015,107.0,-1
16168,2026-04-14 12:00:00-04:00,SFRH27,5,7621.761499589775,0.0,-1
16169,2026-04-14 12:00:00-04:00,SFRH27,15,7621.761499589775,-780.0,-1
16170,2026-04-14 12:00:00-04:00,SFRH27,30,7621.761499589775,287.0,-1
16171,2026-04-14 12:00:00-04:00,SFRH27,60,7621.761499589775,107.0,-1
16172,2026-04-14 12:10:00-04:00,SFRH27,5,6220.897952444066,-780.0,-1
16173,2026-04-14 12:10:00-04:00,SFRH27,15,6220.897952444066,78.0,-1
16174,2026-04-14 12:10:00-04:00,SFRH27,30,6220.897952444066,-20.0,-1
16175,2026-04-14 12:10:00-04:00,SFRH27,60,6220.897952444066,110.0,-1
16176,2026-04-14 12:20:00-04:00,SFRH27,5,5084.794852009596,0.0,-1
16177,2026-04-14 12:20:00-04:00,SFRH27,15,5084.794852009596,-98.0,-1
16178,2026-04-14 12:20:00-04:00,SFRH27,30,5084.794852009596,29.0,-1
16179,2026-04-14 12:20:00-04:00,SFRH27,60,5084.794852009596,175.0,-1
16180,2026-04-14 12:25:00-04:00,SFRH27,5,4900.7211707075185,209.0,-1
16181,2026-04-14 12:25:00-04:00,SFRH27,15,4900.7211707075185,-98.0,-1
16182,2026-04-14 12:25:00-04:00,SFRH27,30,4900.7211707075185,29.0,-1
16183,2026-04-14 12:25:00-04:00,SFRH27,60,4900.7211707075185,2158.0,-1
16184,2026-04-14 12:30:00-04:00,SFRH27,5,4723.486243896972,-307.0,-1
16185,2026-04-14 12:30:00-04:00,SFRH27,15,4723.486243896972,-307.0,-1
16186,2026-04-14 12:30:00-04:00,SFRH27,30,4723.486243896972,-180.0,-1
16187,2026-04-14 12:30:00-04:00,SFRH27,60,4723.486243896972,1043.0,-1
16188,2026-04-14 12:35:00-04:00,SFRH27,5,4552.833376152543,0.0,-1
16189,2026-04-14 12:35:00-04:00,SFRH27,15,4552.833376152543,127.0,-1
16190,2026-04-14 12:35:00-04:00,SFRH27,30,4552.833376152543,127.0,-1
16191,2026-04-14 12:35:00-04:00,SFRH27,60,4552.833376152543,1351.0,-1
16192,2026-04-14 13:00:00-04:00,SFRH27,5,4519.180282426401,0.0,-1
16193,2026-04-14 13:00:00-04:00,SFRH27,15,4519.180282426401,3.0,-1
16194,2026-04-14 13:00:00-04:00,SFRH27,30,4519.180282426401,1223.0,-1
16195,2026-04-14 13:00:00-04:00,SFRH27,60,4519.180282426401,1224.0,-1
16196,2026-04-14 14:05:00-04:00,SFRH27,5,4807.522319044438,0.0,-1
16197,2026-04-14 14:05:00-04:00,SFRH27,15,4807.522319044438,0.0,-1
16198,2026-04-14 14:05:00-04:00,SFRH27,30,4807.522319044438,-86.0,-1
16199,2026-04-14 14:05:00-04:00,SFRH27,60,4807.522319044438,1371.0,-1
16200,2026-04-14 14:45:00-04:00,SFRH27,5,-6244.442409787283,51.0,-1
16201,2026-04-14 14:45:00-04:00,SFRH27,15,-6244.442409787283,-1352.0,-1
16202,2026-04-14 14:45:00-04:00,SFRH27,30,-6244.442409787283,-1457.0,-1
16203,2026-04-14 14:45:00-04:00,SFRH27,60,-6244.442409787283,-1612.0,-1
16204,2026-04-15 09:15:00-04:00,SFRH27,5,-4591.515944035369,-222.0,-1
16205,2026-04-15 09:15:00-04:00,SFRH27,15,-4591.515944035369,-687.0,-1
16206,2026-04-15 09:15:00-04:00,SFRH27,30,-4591.515944035369,595.0,-1
16207,2026-04-15 09:15:00-04:00,SFRH27,60,-4591.515944035369,1016.0,-1
16208,2026-04-15 09:20:00-04:00,SFRH27,5,-6001.754515149747,317.0,-1
16209,2026-04-15 09:20:00-04:00,SFRH27,15,-6001.754515149747,-465.0,-1
16210,2026-04-15 09:20:00-04:00,SFRH27,30,-6001.754515149747,465.0,-1
16211,2026-04-15 09:20:00-04:00,SFRH27,60,-6001.754515149747,1238.0,-1
16212,2026-04-15 09:25:00-04:00,SFRH27,5,-40878.09517942341,-782.0,-1
16213,2026-04-15 09:25:00-04:00,SFRH27,15,-40878.09517942341,-782.0,-1
16214,2026-04-15 09:25:00-04:00,SFRH27,30,-40878.09517942341,346.0,-1
16215,2026-04-15 09:25:00-04:00,SFRH27,60,-40878.09517942341,-217.0,-1
16216,2026-04-15 11:05:00-04:00,SFRH27,5,-5992.624416321174,-0.0,-1
16217,2026-04-15 11:05:00-04:00,SFRH27,15,-5992.624416321174,-2647.0,-1
16218,2026-04-15 11:05:00-04:00,SFRH27,30,-5992.624416321174,-1231.0,-1
16219,2026-04-15 11:05:00-04:00,SFRH27,60,-5992.624416321174,-1603.0,-1
16220,2026-04-15 11:20:00-04:00,SFRH27,5,-13414.130497163598,850.0,-1
16221,2026-04-15 11:20:00-04:00,SFRH27,15,-13414.130497163598,1416.0,-1
16222,2026-04-15 11:20:00-04:00,SFRH27,30,-13414.130497163598,1044.0,-1
16223,2026-04-15 11:20:00-04:00,SFRH27,60,-13414.130497163598,1082.0,-1
16224,2026-04-15 12:20:00-04:00,SFRH27,5,-11570.993751555237,-485.0,-1
16225,2026-04-15 12:20:00-04:00,SFRH27,15,-11570.993751555237,-1237.0,-1
16226,2026-04-15 12:20:00-04:00,SFRH27,30,-11570.993751555237,-1264.0,-1
16227,2026-04-15 12:20:00-04:00,SFRH27,60,-11570.993751555237,-3949.0,-1
16228,2026-04-15 12:35:00-04:00,SFRH27,5,-4995.565586966266,-27.0,-1
16229,2026-04-15 12:35:00-04:00,SFRH27,15,-4995.565586966266,-27.0,-1
16230,2026-04-15 12:35:00-04:00,SFRH27,30,-4995.565586966266,83.0,-1
16231,2026-04-15 12:35:00-04:00,SFRH27,60,-4995.565586966266,-2712.0,-1
16232,2026-04-15 13:30:00-04:00,SFRH27,5,-7618.483954447394,-0.0,-1
16233,2026-04-15 13:30:00-04:00,SFRH27,15,-7618.483954447394,259.0,-1
16234,2026-04-15 13:30:00-04:00,SFRH27,30,-7618.483954447394,841.0,-1
16235,2026-04-15 13:30:00-04:00,SFRH27,60,-7618.483954447394,865.0,-1
16236,2026-04-16 09:10:00-04:00,SFRH27,5,-19732.651585980733,-2073.0,-1
16237,2026-04-16 09:10:00-04:00,SFRH27,15,-19732.651585980733,-2067.0,-1
16238,2026-04-16 09:10:00-04:00,SFRH27,30,-19732.651585980733,1160.0,-1
16239,2026-04-16 09:10:00-04:00,SFRH27,60,-19732.651585980733,1583.0,-1
16240,2026-04-16 09:40:00-04:00,SFRH27,5,-5444.372880151797,-0.0,-1
16241,2026-04-16 09:40:00-04:00,SFRH27,15,-5444.372880151797,2105.0,-1
16242,2026-04-16 09:40:00-04:00,SFRH27,30,-5444.372880151797,423.0,-1
16243,2026-04-16 09:40:00-04:00,SFRH27,60,-5444.372880151797,3293.0,-1
16244,2026-04-16 09:50:00-04:00,SFRH27,5,-5412.04303659112,1288.0,-1
16245,2026-04-16 09:50:00-04:00,SFRH27,15,-5412.04303659112,601.0,-1
16246,2026-04-16 09:50:00-04:00,SFRH27,30,-5412.04303659112,2418.0,-1
16247,2026-04-16 09:50:00-04:00,SFRH27,60,-5412.04303659112,1088.0,-1
16248,2026-04-16 09:55:00-04:00,SFRH27,5,-5138.558042993733,-687.0,-1
16249,2026-04-16 09:55:00-04:00,SFRH27,15,-5138.558042993733,-1682.0,-1
16250,2026-04-16 09:55:00-04:00,SFRH27,30,-5138.558042993733,1130.0,-1
16251,2026-04-16 09:55:00-04:00,SFRH27,60,-5138.558042993733,208.0,-1
16252,2026-04-16 10:20:00-04:00,SFRH27,5,-6196.319530633322,-0.0,-1
16253,2026-04-16 10:20:00-04:00,SFRH27,15,-6196.319530633322,-0.0,-1
16254,2026-04-16 10:20:00-04:00,SFRH27,30,-6196.319530633322,-1330.0,-1
16255,2026-04-16 10:20:00-04:00,SFRH27,60,-6196.319530633322,-1086.0,-1
16256,2026-04-16 11:45:00-04:00,SFRH27,5,-9395.291961465682,-0.0,-1
16257,2026-04-16 11:45:00-04:00,SFRH27,15,-9395.291961465682,-412.0,-1
16258,2026-04-16 11:45:00-04:00,SFRH27,30,-9395.291961465682,-412.0,-1
16259,2026-04-16 11:45:00-04:00,SFRH27,60,-9395.291961465682,-1887.0,-1
16260,2026-04-16 12:00:00-04:00,SFRH27,5,-10499.642707289597,-0.0,-1
16261,2026-04-16 12:00:00-04:00,SFRH27,15,-10499.642707289597,-0.0,-1
16262,2026-04-16 12:00:00-04:00,SFRH27,30,-10499.642707289597,-1238.0,-1
16263,2026-04-16 12:00:00-04:00,SFRH27,60,-10499.642707289597,-2829.0,-1
16264,2026-04-16 12:05:00-04:00,SFRH27,5,-5485.203250072009,-0.0,-1
16265,2026-04-16 12:05:00-04:00,SFRH27,15,-5485.203250072009,-1597.0,-1
16266,2026-04-16 12:05:00-04:00,SFRH27,30,-5485.203250072009,-1238.0,-1
16267,2026-04-16 12:05:00-04:00,SFRH27,60,-5485.203250072009,-2829.0,-1
16268,2026-04-16 12:10:00-04:00,SFRH27,5,8393.682916315724,0.0,-1
16269,2026-04-16 12:10:00-04:00,SFRH27,15,8393.682916315724,1238.0,-1
16270,2026-04-16 12:10:00-04:00,SFRH27,30,8393.682916315724,1238.0,-1
16271,2026-04-16 12:10:00-04:00,SFRH27,60,8393.682916315724,2829.0,-1
16272,2026-04-16 12:20:00-04:00,SFRH27,5,7377.394366585606,-359.0,-1
16273,2026-04-16 12:20:00-04:00,SFRH27,15,7377.394366585606,-359.0,-1
16274,2026-04-16 12:20:00-04:00,SFRH27,30,7377.394366585606,-139.0,-1
16275,2026-04-16 12:20:00-04:00,SFRH27,60,7377.394366585606,685.0,-1
16276,2026-04-16 12:30:00-04:00,SFRH27,5,24032.238165329214,0.0,-1
16277,2026-04-16 12:30:00-04:00,SFRH27,15,24032.238165329214,237.0,-1
16278,2026-04-16 12:30:00-04:00,SFRH27,30,24032.238165329214,1591.0,-1
16279,2026-04-16 12:30:00-04:00,SFRH27,60,24032.238165329214,1257.0,-1
16280,2026-04-16 13:35:00-04:00,SFRH27,5,96304.57325145572,-1332.0,-1
16281,2026-04-16 13:35:00-04:00,SFRH27,15,96304.57325145572,-1195.0,-1
16282,2026-04-16 13:35:00-04:00,SFRH27,30,96304.57325145572,370.0,-1
16283,2026-04-16 13:35:00-04:00,SFRH27,60,96304.57325145572,-1314.0,-1
16284,2026-04-16 14:05:00-04:00,SFRH27,5,-14938.787636327797,-0.0,-1
16285,2026-04-16 14:05:00-04:00,SFRH27,15,-14938.787636327797,206.0,-1
16286,2026-04-16 14:05:00-04:00,SFRH27,30,-14938.787636327797,1684.0,-1
16287,2026-04-16 14:05:00-04:00,SFRH27,60,-14938.787636327797,2262.0,-1
16288,2026-04-16 14:25:00-04:00,SFRH27,5,5131.891432705983,0.0,-1
16289,2026-04-16 14:25:00-04:00,SFRH27,15,5131.891432705983,-643.0,-1
16290,2026-04-16 14:25:00-04:00,SFRH27,30,5131.891432705983,-372.0,-1
16291,2026-04-16 14:25:00-04:00,SFRH27,60,5131.891432705983,-1210.0,-1
16292,2026-04-16 15:05:00-04:00,SFRH27,5,-12509.893458308303,-11.0,-1
16293,2026-04-16 15:05:00-04:00,SFRH27,15,-12509.893458308303,-11.0,-1
16294,2026-04-16 15:05:00-04:00,SFRH27,30,-12509.893458308303,-11.0,-1
16295,2026-04-16 15:05:00-04:00,SFRH27,60,-12509.893458308303,-8.0,-1
16296,2026-04-16 15:45:00-04:00,SFRH27,5,6228.822309274379,0.0,-1
16297,2026-04-16 15:45:00-04:00,SFRH27,15,6228.822309274379,0.0,-1
16298,2026-04-16 15:45:00-04:00,SFRH27,30,6228.822309274379,0.0,-1
16299,2026-04-16 15:45:00-04:00,SFRH27,60,6228.822309274379,0.0,-1
16300,2026-04-17 08:30:00-04:00,SFRH27,5,-22775.19483194562,-749.0,-1
16301,2026-04-17 08:30:00-04:00,SFRH27,15,-22775.19483194562,-4796.0,-1
16302,2026-04-17 08:30:00-04:00,SFRH27,30,-22775.19483194562,-20732.0,-1
16303,2026-04-17 08:30:00-04:00,SFRH27,60,-22775.19483194562,-13980.0,-1
16304,2026-04-17 08:55:00-04:00,SFRH27,5,-15987.499727184826,4194.0,-1
16305,2026-04-17 08:55:00-04:00,SFRH27,15,-15987.499727184826,3349.0,-1
16306,2026-04-17 08:55:00-04:00,SFRH27,30,-15987.499727184826,6792.0,-1
16307,2026-04-17 08:55:00-04:00,SFRH27,60,-15987.499727184826,5818.0,-1
16308,2026-04-17 09:10:00-04:00,SFRH27,5,-31692.098622837257,2352.0,-1
16309,2026-04-17 09:10:00-04:00,SFRH27,15,-31692.098622837257,3443.0,-1
16310,2026-04-17 09:10:00-04:00,SFRH27,30,-31692.098622837257,2664.0,-1
16311,2026-04-17 09:10:00-04:00,SFRH27,60,-31692.098622837257,70.0,-1
16312,2026-04-17 09:30:00-04:00,SFRH27,5,-9760.173785058316,-4933.0,-1
16313,2026-04-17 09:30:00-04:00,SFRH27,15,-9760.173785058316,-4933.0,-1
16314,2026-04-17 09:30:00-04:00,SFRH27,30,-9760.173785058316,-5128.0,-1
16315,2026-04-17 09:30:00-04:00,SFRH27,60,-9760.173785058316,-5512.0,-1
16316,2026-04-17 09:35:00-04:00,SFRH27,5,4596.938928787524,0.0,-1
16317,2026-04-17 09:35:00-04:00,SFRH27,15,4596.938928787524,-2628.0,-1
16318,2026-04-17 09:35:00-04:00,SFRH27,30,4596.938928787524,2594.0,-1
16319,2026-04-17 09:35:00-04:00,SFRH27,60,4596.938928787524,579.0,-1
16320,2026-04-17 10:10:00-04:00,SFRH27,5,98593.29534877141,0.0,-1
16321,2026-04-17 10:10:00-04:00,SFRH27,15,98593.29534877141,499.0,-1
16322,2026-04-17 10:10:00-04:00,SFRH27,30,98593.29534877141,368.0,-1
16323,2026-04-17 10:10:00-04:00,SFRH27,60,98593.29534877141,1804.0,-1
16324,2026-04-17 10:15:00-04:00,SFRH27,5,-7414.465534460793,-0.0,-1
16325,2026-04-17 10:15:00-04:00,SFRH27,15,-7414.465534460793,2015.0,-1
16326,2026-04-17 10:15:00-04:00,SFRH27,30,-7414.465534460793,-3370.0,-1
16327,2026-04-17 10:15:00-04:00,SFRH27,60,-7414.465534460793,-4530.0,-1
16328,2026-04-17 10:20:00-04:00,SFRH27,5,25717.8100680949,499.0,-1
16329,2026-04-17 10:20:00-04:00,SFRH27,15,25717.8100680949,-2015.0,-1
16330,2026-04-17 10:20:00-04:00,SFRH27,30,25717.8100680949,3370.0,-1
16331,2026-04-17 10:20:00-04:00,SFRH27,60,25717.8100680949,2152.0,-1
16332,2026-04-17 10:25:00-04:00,SFRH27,5,-25143.050916780754,2514.0,-1
16333,2026-04-17 10:25:00-04:00,SFRH27,15,-25143.050916780754,131.0,-1
16334,2026-04-17 10:25:00-04:00,SFRH27,30,-25143.050916780754,-2871.0,-1
16335,2026-04-17 10:25:00-04:00,SFRH27,60,-25143.050916780754,-1653.0,-1
16336,2026-04-17 10:45:00-04:00,SFRH27,5,-24931.363828100693,-0.0,-1
16337,2026-04-17 10:45:00-04:00,SFRH27,15,-24931.363828100693,2759.0,-1
16338,2026-04-17 10:45:00-04:00,SFRH27,30,-24931.363828100693,-1160.0,-1
16339,2026-04-17 10:45:00-04:00,SFRH27,60,-24931.363828100693,331.0,-1
16340,2026-04-17 11:35:00-04:00,SFRH27,5,16602.992073858015,0.0,-1
16341,2026-04-17 11:35:00-04:00,SFRH27,15,16602.992073858015,1784.0,-1
16342,2026-04-17 11:35:00-04:00,SFRH27,30,16602.992073858015,1865.0,-1
16343,2026-04-17 11:35:00-04:00,SFRH27,60,16602.992073858015,7003.0,-1
16344,2026-04-17 11:45:00-04:00,SFRH27,5,-25810.378747427956,-1784.0,-1
16345,2026-04-17 11:45:00-04:00,SFRH27,15,-25810.378747427956,-1600.0,-1
16346,2026-04-17 11:45:00-04:00,SFRH27,30,-25810.378747427956,-5757.0,-1
16347,2026-04-17 11:45:00-04:00,SFRH27,60,-25810.378747427956,-6765.0,-1
16348,2026-04-17 12:10:00-04:00,SFRH27,5,-4958.303168988641,-671.0,-1
16349,2026-04-17 12:10:00-04:00,SFRH27,15,-4958.303168988641,-2367.0,-1
16350,2026-04-17 12:10:00-04:00,SFRH27,30,-4958.303168988641,-1533.0,-1
16351,2026-04-17 12:10:00-04:00,SFRH27,60,-4958.303168988641,1380.0,-1
16352,2026-04-17 12:20:00-04:00,SFRH27,5,-7952.598626956547,673.0,-1
16353,2026-04-17 12:20:00-04:00,SFRH27,15,-7952.598626956547,1123.0,-1
16354,2026-04-17 12:20:00-04:00,SFRH27,30,-7952.598626956547,2643.0,-1
16355,2026-04-17 12:20:00-04:00,SFRH27,60,-7952.598626956547,4420.0,-1
16356,2026-04-17 12:35:00-04:00,SFRH27,5,-4617.89584517802,384.0,-1
16357,2026-04-17 12:35:00-04:00,SFRH27,15,-4617.89584517802,1520.0,-1
16358,2026-04-17 12:35:00-04:00,SFRH27,30,-4617.89584517802,1570.0,-1
16359,2026-04-17 12:35:00-04:00,SFRH27,60,-4617.89584517802,4795.0,-1
16360,2026-04-17 12:40:00-04:00,SFRH27,5,5517.418481576693,146.0,-1
16361,2026-04-17 12:40:00-04:00,SFRH27,15,5517.418481576693,-1136.0,-1
16362,2026-04-17 12:40:00-04:00,SFRH27,30,5517.418481576693,-2913.0,-1
16363,2026-04-17 12:40:00-04:00,SFRH27,60,5517.418481576693,-4411.0,-1
16364,2026-04-17 12:55:00-04:00,SFRH27,5,-18514.548011644285,50.0,-1
16365,2026-04-17 12:55:00-04:00,SFRH27,15,-18514.548011644285,1777.0,-1
16366,2026-04-17 12:55:00-04:00,SFRH27,30,-18514.548011644285,3275.0,-1
16367,2026-04-17 12:55:00-04:00,SFRH27,60,-18514.548011644285,1928.0,-1
16368,2026-04-17 13:30:00-04:00,SFRH27,5,-9905.000148782194,-0.0,-1
16369,2026-04-17 13:30:00-04:00,SFRH27,15,-9905.000148782194,-0.0,-1
16370,2026-04-17 13:30:00-04:00,SFRH27,30,-9905.000148782194,-1347.0,-1
16371,2026-04-17 13:30:00-04:00,SFRH27,60,-9905.000148782194,-2849.0,-1
16372,2026-04-17 13:40:00-04:00,SFRH27,5,-6257.81942345867,-0.0,-1
16373,2026-04-17 13:40:00-04:00,SFRH27,15,-6257.81942345867,-1347.0,-1
16374,2026-04-17 13:40:00-04:00,SFRH27,30,-6257.81942345867,-1747.0,-1
16375,2026-04-17 13:40:00-04:00,SFRH27,60,-6257.81942345867,-1828.0,-1
16376,2026-04-20 09:10:00-04:00,SFRH27,5,-24124.510407665366,-2030.0,-1
16377,2026-04-20 09:10:00-04:00,SFRH27,15,-24124.510407665366,-3445.0,-1
16378,2026-04-20 09:10:00-04:00,SFRH27,30,-24124.510407665366,-1944.0,-1
16379,2026-04-20 09:10:00-04:00,SFRH27,60,-24124.510407665366,-165.0,-1
16380,2026-04-20 14:45:00-04:00,SFRH27,5,-4561.086837529638,-0.0,-1
16381,2026-04-20 14:45:00-04:00,SFRH27,15,-4561.086837529638,-1062.0,-1
16382,2026-04-20 14:45:00-04:00,SFRH27,30,-4561.086837529638,-1062.0,-1
16383,2026-04-20 14:45:00-04:00,SFRH27,60,-4561.086837529638,1116.0,-1
16384,2026-04-20 15:30:00-04:00,SFRH27,5,-7698.141233025264,-0.0,-1
16385,2026-04-20 15:30:00-04:00,SFRH27,15,-7698.141233025264,-0.0,-1
16386,2026-04-20 15:30:00-04:00,SFRH27,30,-7698.141233025264,438.0,-1
16387,2026-04-20 15:30:00-04:00,SFRH27,60,-7698.141233025264,438.0,-1
16388,2026-04-20 15:40:00-04:00,SFRH27,5,-6470.885988721697,-0.0,-1
16389,2026-04-20 15:40:00-04:00,SFRH27,15,-6470.885988721697,438.0,-1
16390,2026-04-20 15:40:00-04:00,SFRH27,30,-6470.885988721697,438.0,-1
16391,2026-04-20 15:40:00-04:00,SFRH27,60,-6470.885988721697,438.0,-1
16392,2026-04-20 15:50:00-04:00,SFRH27,5,-8560.20904873059,438.0,-1
16393,2026-04-20 15:50:00-04:00,SFRH27,15,-8560.20904873059,438.0,-1
16394,2026-04-20 15:50:00-04:00,SFRH27,30,-8560.20904873059,438.0,-1
16395,2026-04-20 15:50:00-04:00,SFRH27,60,-8560.20904873059,438.0,-1
16396,2026-04-21 08:05:00-04:00,SFRH27,5,-6277.69924353842,-0.0,-1
16397,2026-04-21 08:05:00-04:00,SFRH27,15,-6277.69924353842,5767.0,-1
16398,2026-04-21 08:05:00-04:00,SFRH27,30,-6277.69924353842,4255.0,-1
16399,2026-04-21 08:05:00-04:00,SFRH27,60,-6277.69924353842,7218.0,-1
16400,2026-04-21 08:40:00-04:00,SFRH27,5,-5009.101996806821,-0.0,-1
16401,2026-04-21 08:40:00-04:00,SFRH27,15,-5009.101996806821,-0.0,-1
16402,2026-04-21 08:40:00-04:00,SFRH27,30,-5009.101996806821,120.0,-1
16403,2026-04-21 08:40:00-04:00,SFRH27,60,-5009.101996806821,2063.0,-1
16404,2026-04-21 09:10:00-04:00,SFRH27,5,-24869.118757135308,1833.0,-1
16405,2026-04-21 09:10:00-04:00,SFRH27,15,-24869.118757135308,5209.0,-1
16406,2026-04-21 09:10:00-04:00,SFRH27,30,-24869.118757135308,1943.0,-1
16407,2026-04-21 09:10:00-04:00,SFRH27,60,-24869.118757135308,2732.0,-1
16408,2026-04-21 10:10:00-04:00,SFRH27,5,-9616.861040823984,-464.0,-1
16409,2026-04-21 10:10:00-04:00,SFRH27,15,-9616.861040823984,-127.0,-1
16410,2026-04-21 10:10:00-04:00,SFRH27,30,-9616.861040823984,1634.0,-1
16411,2026-04-21 10:10:00-04:00,SFRH27,60,-9616.861040823984,-372.0,-1
16412,2026-04-21 11:50:00-04:00,SFRH27,5,-4694.231575158152,314.0,-1
16413,2026-04-21 11:50:00-04:00,SFRH27,15,-4694.231575158152,-126.0,-1
16414,2026-04-21 11:50:00-04:00,SFRH27,30,-4694.231575158152,222.0,-1
16415,2026-04-21 11:50:00-04:00,SFRH27,60,-4694.231575158152,-1053.0,-1
