n_days,days_in_pos,total_volbp,ann_volbp,ann_vol,sharpe,t_naive,t_nw,nw_lags,max_dd_volbp,psr_0,n_trades,mean_volbp,median_volbp,std_volbp,hit_rate,t_trade,mean_hold_days,total,top3_share,n,pnl_ex_top,root,arm,entry_richness,max_hold,take_profit,key
1837,84,-44.04516748817832,-6.042124228100673,9.0459969730492,-0.6679334788749118,-1.8038721754376323,-1.858450544505406,2,-55.759168958238206,0.04810342997583931,33,-1.3347020450963127,-2.398600122857715,3.9280371023451055,0.30303030303030304,-1.9822010203769624,1.5757575757575757,-44.04516748817832,-0.42174631539229535,33,-62.62105458715405,ZB,A,1.25,10,2.0,ZB/A/e1.25/x1/h10/tp2/cm1
1837,83,-36.237195597262144,-4.971025198971182,9.008576118399052,-0.5518103120445856,-1.4902610806295593,-1.5004208176782574,2,-47.95119706732203,0.08278468314420334,32,-1.132412362414442,-2.305097771202327,4.150655238668788,0.3125,-1.5680397637499224,1.625,-36.237195597262144,-0.5227230618768759,32,-55.17921343369426,ZB,A,1.25,10,4.0,ZB/A/e1.25/x1/h10/tp4/cm1
1837,84,-38.23777810908268,-5.24546547821929,9.267315021713928,-0.5660178234935168,-1.5286309713379977,-1.5869791107110673,2,-50.34678940236017,0.07709029435821543,31,-1.2334767131962157,-2.398600122857715,4.329505598967525,0.2903225806451613,-1.6124776944674974,1.7419354838709677,-38.23777810908268,-0.5942693627804337,31,-60.96131814010687,ZB,A,1.25,21,-1.0,ZB/A/e1.25/x1/h21/tpna/cm1
1837,84,-44.04516748817832,-6.042124228100673,9.0459969730492,-0.6679334788749118,-1.8038721754376323,-1.858450544505406,2,-55.759168958238206,0.04810342997583931,33,-1.3347020450963127,-2.398600122857715,3.9280371023451055,0.30303030303030304,-1.9822010203769624,1.5757575757575757,-44.04516748817832,-0.42174631539229535,33,-62.62105458715405,ZB,A,1.25,21,2.0,ZB/A/e1.25/x1/h21/tp2/cm1
1837,83,-36.237195597262144,-4.971025198971182,9.008576118399052,-0.5518103120445856,-1.4902610806295593,-1.5004208176782574,2,-47.95119706732203,0.08278468314420334,32,-1.132412362414442,-2.305097771202327,4.150655238668788,0.3125,-1.5680397637499224,1.625,-36.237195597262144,-0.5227230618768759,32,-55.17921343369426,ZB,A,1.25,21,4.0,ZB/A/e1.25/x1/h21/tp4/cm1
1837,84,-38.23777810908268,-5.24546547821929,9.267315021713928,-0.5660178234935168,-1.5286309713379977,-1.5869791107110673,2,-50.34678940236017,0.07709029435821543,31,-1.2334767131962157,-2.398600122857715,4.329505598967525,0.2903225806451613,-1.6124776944674974,1.7419354838709677,-38.23777810908268,-0.5942693627804337,31,-60.96131814010687,ZB,A,1.25,42,-1.0,ZB/A/e1.25/x1/h42/tpna/cm1
1837,84,-44.04516748817832,-6.042124228100673,9.0459969730492,-0.6679334788749118,-1.8038721754376323,-1.858450544505406,2,-55.759168958238206,0.04810342997583931,33,-1.3347020450963127,-2.398600122857715,3.9280371023451055,0.30303030303030304,-1.9822010203769624,1.5757575757575757,-44.04516748817832,-0.42174631539229535,33,-62.62105458715405,ZB,A,1.25,42,2.0,ZB/A/e1.25/x1/h42/tp2/cm1
1837,83,-36.237195597262144,-4.971025198971182,9.008576118399052,-0.5518103120445856,-1.4902610806295593,-1.5004208176782574,2,-47.95119706732203,0.08278468314420334,32,-1.132412362414442,-2.305097771202327,4.150655238668788,0.3125,-1.5680397637499224,1.625,-36.237195597262144,-0.5227230618768759,32,-55.17921343369426,ZB,A,1.25,42,4.0,ZB/A/e1.25/x1/h42/tp4/cm1
1837,68,-42.051666858272256,-5.768655442724338,8.138940318281806,-0.7087722992349139,-1.9141646133151184,-1.9852865839297356,2,-47.32707275456187,0.03840750869133794,25,-1.6820666743308903,-2.564503695079111,4.16677740253011,0.28,-2.06004778364465,1.76,-42.051666858272256,-0.45430038518710164,25,-61.15575530974502,ZB,A,1.5,10,-1.0,ZB/A/e1.5/x1/h10/tpna/cm1
1837,68,-47.46404641415029,-6.511126671946583,7.952096866052301,-0.8187936819208962,-2.2112967637572827,-2.271768503953292,2,-52.7394523104399,0.021938342938016483,26,-1.8255402466980881,-2.689421965709016,4.015069342117597,0.2692307692307692,-2.364295227295734,1.6538461538461537,-47.46404641415029,-0.4024959921195705,26,-66.56813486562305,ZB,A,1.5,10,2.0,ZB/A/e1.5/x1/h10/tp2/cm1
1837,67,-39.65607452323411,-5.440027642817091,7.9097544887654205,-0.6877618831967296,-1.8574222788097585,-1.852591705268045,2,-44.97550372498608,0.04422251659080557,25,-1.5862429809293643,-2.564503695079111,4.326921859992037,0.28,-1.870790039024147,1.72,-39.65607452323411,-0.5405357526919827,25,-61.09160061445982,ZB,A,1.5,10,4.0,ZB/A/e1.5/x1/h10/tp4/cm1
1837,68,-42.051666858272256,-5.768655442724338,8.138940318281806,-0.7087722992349139,-1.9141646133151184,-1.9852865839297356,2,-47.32707275456187,0.03840750869133794,25,-1.6820666743308903,-2.564503695079111,4.16677740253011,0.28,-2.06004778364465,1.76,-42.051666858272256,-0.45430038518710164,25,-61.15575530974502,ZB,A,1.5,21,-1.0,ZB/A/e1.5/x1/h21/tpna/cm1
1837,68,-47.46404641415029,-6.511126671946583,7.952096866052301,-0.8187936819208962,-2.2112967637572827,-2.271768503953292,2,-52.7394523104399,0.021938342938016483,26,-1.8255402466980881,-2.689421965709016,4.015069342117597,0.2692307692307692,-2.364295227295734,1.6538461538461537,-47.46404641415029,-0.4024959921195705,26,-66.56813486562305,ZB,A,1.5,21,2.0,ZB/A/e1.5/x1/h21/tp2/cm1
1837,67,-39.65607452323411,-5.440027642817091,7.9097544887654205,-0.6877618831967296,-1.8574222788097585,-1.852591705268045,2,-44.97550372498608,0.04422251659080557,25,-1.5862429809293643,-2.564503695079111,4.326921859992037,0.28,-1.870790039024147,1.72,-39.65607452323411,-0.5405357526919827,25,-61.09160061445982,ZB,A,1.5,21,4.0,ZB/A/e1.5/x1/h21/tp4/cm1
1837,68,-42.051666858272256,-5.768655442724338,8.138940318281806,-0.7087722992349139,-1.9141646133151184,-1.9852865839297356,2,-47.32707275456187,0.03840750869133794,25,-1.6820666743308903,-2.564503695079111,4.16677740253011,0.28,-2.06004778364465,1.76,-42.051666858272256,-0.45430038518710164,25,-61.15575530974502,ZB,A,1.5,42,-1.0,ZB/A/e1.5/x1/h42/tpna/cm1
1837,68,-47.46404641415029,-6.511126671946583,7.952096866052301,-0.8187936819208962,-2.2112967637572827,-2.271768503953292,2,-52.7394523104399,0.021938342938016483,26,-1.8255402466980881,-2.689421965709016,4.015069342117597,0.2692307692307692,-2.364295227295734,1.6538461538461537,-47.46404641415029,-0.4024959921195705,26,-66.56813486562305,ZB,A,1.5,42,2.0,ZB/A/e1.5/x1/h42/tp2/cm1
1837,67,-39.65607452323411,-5.440027642817091,7.9097544887654205,-0.6877618831967296,-1.8574222788097585,-1.852591705268045,2,-44.97550372498608,0.04422251659080557,25,-1.5862429809293643,-2.564503695079111,4.326921859992037,0.28,-1.870790039024147,1.72,-39.65607452323411,-0.5405357526919827,25,-61.09160061445982,ZB,A,1.5,42,4.0,ZB/A/e1.5/x1/h42/tp4/cm1
1837,44,-53.984235908675146,-7.405567473590711,7.612546946665209,-0.9728107459271345,-2.62724701193384,-2.7151923834940486,2,-53.984235908675146,0.00047423199642008347,15,-3.598949060578343,-4.292993161245704,4.404645506385233,0.2,-3.275608425633866,2.0,-53.984235908675146,-0.17251014145417187,15,-63.29706408157608,ZB,A,2.0,10,-1.0,ZB/A/e2/x1/h10/tpna/cm1
1837,44,-59.39661546455318,-8.148038702812956,7.411795673726339,-1.0993339619029818,-2.9689452739077105,-3.0352282498683563,2,-59.39661546455318,3.0438431475050576e-05,16,-3.7122884665345737,-3.8981058553745243,4.063219774847412,0.1875,-3.7743811601386033,1.8125,-59.39661546455318,-0.12464796366965758,16,-66.80028263107943,ZB,A,2.0,10,2.0,ZB/A/e2/x1/h10/tp2/cm1
1837,43,-51.588643573637,-7.076939673683464,7.367293209335264,-0.9605888448577172,-2.5942396122939693,-2.563646349867982,2,-51.588643573637,0.000477989228636381,15,-3.4392429049091335,-4.292993161245704,4.73051629867973,0.2,-2.9146173651099607,1.9333333333333333,-51.588643573637,-0.22904356276664262,15,-63.40469029604128,ZB,A,2.0,10,4.0,ZB/A/e2/x1/h10/tp4/cm1
