,engine_per_unit,panel_per_unit,diff
2025-03-13,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-14,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-17,-969.7235564517515,-1020.9393112905152,51.2157548387637
2025-03-18,-929.784806451695,-981.1461822582006,51.361375806505635
2025-03-19,-899.9263064518149,-951.2876822583205,51.361375806505635
2025-03-20,-916.2470564517408,-967.4628112905046,51.215754838763814
2025-03-21,-928.0535564517302,-979.2693112904939,51.2157548387637
2025-03-24,-922.4925564517016,-973.7083112904654,51.215754838763814
2025-03-25,-903.0440564517194,-954.5510532259667,51.50699677424734
2025-03-26,-986.3840564516436,-1037.5998112904074,51.215754838763814
2025-03-27,-895.751806451726,-947.1131822582316,51.361375806505635
2025-03-28,-904.0958064518446,-955.4571822583504,51.36137580650575
2025-03-31,-958.4621854840558,-949.7966177421742,-8.665567741881546
2025-04-01,-958.4621854840558,-949.7966177421742,-8.665567741881546
2025-04-02,-958.4621854840558,-949.7966177421742,-8.665567741881546
2025-04-03,-958.4621854840558,-949.7966177421742,-8.665567741881546
2025-04-04,-958.4621854840558,-949.7966177421742,-8.665567741881546
2025-04-07,-958.4621854840558,-986.9511177421742,28.48893225811844
2025-04-08,-1218.2026854840644,-1246.6916177421826,28.48893225811821
2025-04-09,-973.6961854839,-1002.1851177420182,28.48893225811821
2025-04-10,-1057.7431854840681,-1086.2321177421866,28.48893225811844
2025-04-11,-1016.75518548392,-1045.2441177420383,28.488932258118325
2025-04-14,-1036.1936854840208,-1064.682617742139,28.48893225811821
2025-04-15,-981.3281854839776,-1009.8171177420961,28.488932258118552
2025-04-16,-936.8801854840182,-965.3691177421365,28.488932258118325
2025-04-17,-847.9816854839722,-876.470617742091,28.48893225811878
2025-04-21,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-22,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-23,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-24,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-25,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-28,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-29,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-04-30,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-01,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-02,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-05,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-06,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-07,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-08,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-09,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-12,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-13,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-14,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-15,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-16,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-19,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-20,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-21,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-22,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-23,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-27,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-28,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-29,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-05-30,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-06-02,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-06-03,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-06-04,-1000.7716854840277,-992.106117742146,-8.66556774188166
2025-06-05,-1000.7716854840277,-1052.004242742146,51.23255725811839
2025-06-06,-885.122435483979,-936.3549927420972,51.23255725811828
2025-06-09,-896.2344354839687,-947.4669927420871,51.23255725811839
2025-06-10,-864.2874354839977,-915.5199927421162,51.232557258118504
2025-06-11,-814.2934354839565,-865.5259927420748,51.23255725811828
2025-06-12,-901.108435484,-952.3409927421183,51.23255725811828
2025-06-13,-914.6486854839561,-965.8812427420744,51.23255725811828
2025-06-16,-958.0374354839126,-1009.269992742031,51.23255725811839
2025-06-17,-989.9844354838837,-1041.216992742002,51.23255725811839
2025-06-18,-988.5904354838847,-1039.8229927420034,51.23255725811873
2025-06-20,-949.7084354839518,-1000.9409927420703,51.232557258118504
2025-06-23,-1016.3854354838357,-1067.6179927419544,51.23255725811862
2025-06-24,-1058.0504354839757,-1109.2829927420942,51.232557258118504
2025-06-25,-1133.7534354839975,-1184.9859927421162,51.23255725811873
2025-06-26,-1112.2214354839577,-1163.4539927420765,51.23255725811873
2025-06-27,-1111.524435483927,-1162.7569927420454,51.232557258118504
2025-06-30,-1195.5514354838822,-1246.7839927420007,51.232557258118504
2025-07-01,-1215.6894354840101,-1266.9219927421284,51.23255725811828
2025-07-02,-1258.750935483884,-1309.9834927420025,51.232557258118504
2025-07-03,-1186.500435484001,-1237.7329927421194,51.232557258118504
2025-07-07,-1206.638435483951,-1257.8709927420696,51.232557258118504
2025-07-08,-1269.1384354838942,-1320.3709927420127,51.232557258118504
2025-07-09,-1249.000435483944,-1300.2329927420626,51.232557258118504
2025-07-10,-1260.1149354839342,-1311.3474927420525,51.23255725811828
2025-07-11,-1174.69393548398,-1225.9264927420986,51.232557258118504
2025-07-14,-1195.5264354839612,-1246.7589927420797,51.232557258118504
2025-07-15,-1214.270435484031,-1265.5029927421494,51.232557258118504
2025-07-16,-1214.967435483912,-1266.1999927420304,51.232557258118504
2025-07-17,-1266.3554354840428,-1317.5879927421613,51.232557258118504
2025-07-18,-1226.7764354839326,-1278.0089927420513,51.23255725811873
2025-07-21,-1226.0794354839336,-1277.3119927420519,51.23255725811828
2025-07-22,-1194.829435483962,-1246.0619927420803,51.23255725811828
2025-07-23,-1205.9414354839516,-1257.1739927420701,51.232557258118504
2025-07-24,-1226.0794354839336,-1277.3119927420519,51.23255725811828
2025-07-25,-1268.4414354840726,-1319.6739927421909,51.23255725811828
2025-07-28,-1258.0239354840228,-1309.256492742141,51.23255725811828
2025-07-29,-1205.9414354838925,-1257.1739927420108,51.23255725811828
2025-07-30,-1139.961435483889,-1191.1939927420076,51.232557258118504
2025-07-31,-1118.4344354839088,-1169.666992742027,51.23255725811828
2025-08-01,-1219.8339354839434,-1271.0664927420612,51.23255725811782
2025-08-04,-1230.9459354839332,-1282.178492742051,51.23255725811782
2025-08-05,-1230.2489354839336,-1281.4814927420516,51.23255725811805
2025-08-06,-1241.3609354839234,-1292.5934927420415,51.23255725811805
2025-08-07,-1303.1664354840448,-1354.3989927421628,51.23255725811805
2025-08-08,-1250.3869354838835,-1301.6194927420015,51.23255725811805
2025-08-11,-1260.1074354840523,-1311.3399927421704,51.23255725811805
2025-08-12,-1251.0814354839147,-1302.3139927420325,51.23255725811782
2025-08-13,-1273.3054354838944,-1324.5379927420122,51.23255725811782
2025-08-14,-1239.9694354838932,-1291.201992742011,51.23255725811782
2025-08-15,-1239.2749354838936,-1290.5074927420117,51.23255725811805
2025-08-18,-1217.7454354839135,-1268.9779927420313,51.23255725811782
2025-08-19,-1228.8574354839034,-1280.0899927420212,51.23255725811782
2025-08-20,-1217.7454354839135,-1268.9779927420313,51.23255725811782
2025-08-21,-1258.021435484023,-1309.2539927421408,51.23255725811782
2025-08-22,-1248.9954354840625,-1300.2279927421805,51.23255725811805
2025-08-25,-1289.9659354839937,-1341.1984927421117,51.23255725811805
2025-08-26,-1301.7749354840146,-1353.0074927421326,51.23255725811805
2025-08-27,-1291.357435484024,-1342.5899927421422,51.23255725811805
2025-08-28,-1291.357435484024,-1342.5899927421422,51.23255725811805
2025-08-29,-1330.0770604839029,-1321.4114927420214,-8.665567741881432
2025-09-02,-1330.0770604839029,-1321.4114927420214,-8.665567741881432
2025-09-03,-1330.0770604839029,-1321.4114927420214,-8.665567741881432
2025-09-04,-1330.0770604839029,-1381.3040169355697,51.226956451666865
2025-09-05,-1390.5560604840236,-1448.5039846776265,57.94792419360283
2025-09-08,-1416.952060483911,-1475.908129838804,58.95606935489286
2025-09-09,-1458.6020604840503,-1515.5418395163629,56.93977903231257
2025-09-10,-1521.1095604840823,-1579.0574846776851,57.94792419360283
2025-09-11,-1510.7045604840625,-1570.6687750002448,59.96421451618221
2025-09-12,-1635.6945604839784,-1694.3145814517738,58.620020967795426
2025-09-15,-1630.8205604840125,-1687.7603395163246,56.93977903231212
2025-09-16,-1532.2090604839245,-1589.1488395162366,56.93977903231212
2025-09-17,-1548.1850604839988,-1606.1329846776014,57.9479241936026
2025-09-18,-1605.823560484124,-1663.7714846777267,57.9479241936026
2025-09-19,-1652.3550604841407,-1710.3029846777436,57.94792419360283
2025-09-22,-1662.7650604840426,-1720.0408879034514,57.27582741940887
2025-09-23,-1647.4885604840565,-1704.7643879034654,57.27582741940887
2025-09-24,-1647.4835604839677,-1704.0872911291826,56.60373064521491
2025-09-25,-1564.136060484103,-1618.3874524196403,54.25139193553741
2025-09-26,-1548.862060483941,-1604.1215975807688,55.2595370968279
2025-09-29,-1553.7260604839641,-1609.3216459678886,55.595585483924424
2025-09-30,-1574.568560484064,-1631.8443879034724,57.275827419408415
2025-10-01,-1584.993560483995,-1643.9496298388879,58.95606935489286
2025-10-02,-1637.0735604840957,-1695.693581451891,58.620020967795426
2025-10-03,-1668.3210604840076,-1726.605033064707,58.283972580699356
2025-10-06,-1668.3185604840078,-1726.2664846776106,57.94792419360283
2025-10-07,-1637.0710604840363,-1695.018984677639,57.94792419360283
2025-10-08,-1584.9835604840541,-1642.259387903463,57.27582741940887
2025-10-09,-1501.64606048413,-1558.5858395164423,56.939779032312344
2025-10-10,-1595.4035604840744,-1654.0235814518699,58.620020967795426
2025-10-13,-1605.8210604840945,-1664.7771298389873,58.95606935489286
2025-10-14,-1678.738560484028,-1737.694629838921,58.95606935489286
2025-10-15,-1730.8135604840695,-1789.0975330647684,58.2839725806989
2025-10-16,-1855.8285604840744,-1916.8009201615469,60.97235967747247
2025-10-17,-1803.7410604840923,-1863.7052750002742,59.96421451618198
2025-10-20,-1824.571060484014,-1883.8631782260031,59.29211774198916
2025-10-21,-2009.2831088710348,-2008.3466540323793,-0.9364548386554361
2025-10-22,-2009.2831088710348,-2044.9746782259276,35.69156935489286
2025-10-23,-2092.9541572583,-2091.6816540325476,-1.2725032257521889
2025-10-24,-2092.9541572583,-2091.6816540325476,-1.2725032257521889
2025-10-27,-2092.9541572583,-2091.6816540325476,-1.2725032257521889
2025-10-28,-2092.9541572583,-2128.309678226096,35.35552096779611
2025-10-29,-2051.26415725816,-2082.5870975807948,31.322940322634622
2025-10-30,-2072.096657258141,-2103.0835491936796,30.98689193553855
2025-10-31,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-03,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-04,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-05,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-06,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-07,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-10,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-11,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-12,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-13,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-14,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-17,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-18,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-19,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-20,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-21,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-24,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-25,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-26,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-11-28,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-01,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-02,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-03,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-04,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-05,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-08,-2218.2702056452013,-2211.9569766129976,-6.313229032203708
2025-12-09,-2218.2702056452013,-2272.2751620968684,54.00495645166711
2025-12-10,-2336.6649556451507,-2390.5466943548827,53.88173870973196
2025-12-11,-2367.2179556450637,-2420.7860491935057,53.56809354844199
2025-12-12,-2334.5739556452395,-2387.5147588711006,52.940803225861146
2025-12-15,-2365.8239556452113,-2418.7647588710724,52.940803225861146
2025-12-16,-2412.702705645168,-2465.4754846774817,52.77277903231379
2025-12-17,-2443.9527056451393,-2496.725484677453,52.77277903231379
2025-12-18,-2458.184955645127,-2510.4984685484083,52.31351290328121
2025-12-19,-2496.0377056451516,-2548.810484677465,52.77277903231334
2025-12-22,-2465.484705645211,-2518.571129838815,53.086424193604216
2025-12-23,-2504.0319556452355,-2558.2273395162574,54.19538387102193
2025-12-24,-2535.2819556452073,-2589.477339516229,54.19538387102193
2025-12-26,-2595.6909556452706,-2648.9454040324226,53.254448387152024
2025-12-29,-2721.5348266129345,-2714.471089516215,-7.063737096719251
2025-12-30,-2721.5348266129345,-2714.471089516215,-7.063737096719251
2025-12-31,-2721.5348266129345,-2714.471089516215,-7.063737096719251
2026-01-02,-2721.5348266129345,-2714.471089516215,-7.063737096719251
2026-01-05,-2721.5348266129345,-2714.471089516215,-7.063737096719251
2026-01-06,-2721.5348266129345,-2751.4351620968605,29.90033548392603
2026-01-07,-2723.623326613023,-2754.4645975808203,30.8412709677973
2026-01-08,-2765.9878266129845,-2797.1427427420717,31.15491612908727
2026-01-09,-2821.552826612879,-2854.275968548418,32.72314193553893
2026-01-12,-2790.302826612907,-2823.025968548446,32.72314193553893
2026-01-13,-2822.249826612938,-2855.2866137097662,33.03678709682845
2026-01-14,-2852.802826612851,-2885.5259685483893,32.72314193553848
2026-01-15,-2906.2768266129797,-2939.6272588710985,33.35043225811887
2026-01-16,-2895.16482661299,-2928.2016137098185,33.03678709682845
2026-01-20,-2852.8003266130277,-2885.523468548567,32.72314193553939
2026-01-21,-2906.2768266129797,-2939.6272588710985,33.35043225811887
2026-01-22,-2906.2768266129797,-2939.6272588710985,33.35043225811887
2026-01-23,-2906.2768266129797,-2939.6272588710985,33.35043225811887
2026-01-26,-2906.2768266129797,-2939.6272588710985,33.35043225811887
2026-01-27,-2937.5268266129515,-2970.87725887107,33.35043225811842
2026-01-28,-2959.056326613022,-2992.7204040324323,33.664077419410205
2026-01-29,-3000.7238266129843,-3034.3879040323945,33.664077419410205
2026-01-30,-3000.7238266129843,-3034.3879040323945,33.664077419410205
2026-02-02,-2991.003326612993,-3024.9810491936933,33.977722580700174
2026-02-03,-2980.5858266130026,-3014.563549193703,33.977722580700174
2026-02-04,-3012.5328266129736,-3046.8241943549638,34.29136774199014
2026-02-05,-3009.7498266129446,-3042.7866137097735,33.0367870968289
2026-02-06,-3031.2793266129247,-3064.629758871044,33.350432258119326
2026-02-09,-3052.8088266129366,-3086.472904032347,33.664077419410205
2026-02-10,-3031.2793266129247,-3064.629758871044,33.350432258119326
2026-02-11,-3095.8653266128977,-3130.156694354888,34.29136774199014
2026-02-12,-3095.8653266128977,-3130.156694354888,34.29136774199014
2026-02-13,-3106.282826612888,-3140.5741943548783,34.29136774199014
2026-02-17,-3075.0328266129163,-3109.3241943549065,34.29136774199014
2026-02-18,-3002.115326612983,-3036.406694354973,34.29136774198969
2026-02-19,-3023.644826612995,-3058.2498395162756,34.60501290328057
2026-02-20,-3023.644826612995,-3058.2498395162756,34.60501290328057
2026-02-23,-3054.8948266129664,-3089.4998395162474,34.60501290328102
2026-02-24,-3013.2273266130046,-3047.832339516285,34.60501290328057
2026-02-25,-3054.8948266129664,-3089.4998395162474,34.60501290328102
2026-02-26,-3075.7273266129473,-3110.3323395162283,34.60501290328102
2026-02-27,-3075.0328266129163,-3109.3241943549065,34.29136774199014
2026-03-02,-3099.925310483963,-3097.5662508065984,-2.359059677364712
2026-03-03,-3099.925310483963,-3097.5662508065984,-2.359059677364712
2026-03-04,-3099.925310483963,-3097.5662508065984,-2.359059677364712
2026-03-05,-3099.925310483963,-3157.559589516276,57.63427903231286
2026-03-06,-3155.4903104838254,-3213.1245895161387,57.634279032313316
2026-03-09,-3147.84081048386,-3205.6319120968183,57.7911016129583
2026-03-10,-3164.511310483876,-3222.14558951619,57.63427903231377
2026-03-11,-3147.84081048386,-3205.6319120968183,57.7911016129583
2026-03-12,-3153.3818104839097,-3211.1729120968685,57.791101612958755
2026-03-13,-3253.3873104838194,-3311.0215895161323,57.63427903231286
2026-03-16,-3190.1903104838766,-3247.82458951619,57.634279032313316
2026-03-17,-3147.823310483824,-3205.771234677428,57.94792419360374
2026-03-18,-3140.8758104838303,-3198.666912096789,57.791101612958755
2026-03-19,-3152.6673104838756,-3210.6152346774784,57.94792419360283
2026-03-20,-3091.5438104838677,-3149.334912096826,57.7911016129583
2026-03-23,-3031.1348104838357,-3088.925912096794,57.7911016129583
2026-03-24,-3014.4643104838196,-3072.4122346774225,57.94792419360283
2026-03-25,-2953.358310483788,-3011.3062346773913,57.947924193603285
2026-03-26,-2894.3308104838698,-2952.1219120968276,57.791101612957846
2026-03-27,-2949.895810483882,-3007.6869120968404,57.7911016129583
2026-03-30,-2941.56681048398,-2999.357912096939,57.791101612958755
2026-03-31,-2863.7878104838737,-2921.735734677477,57.947924193603285
2026-04-01,-2837.399310483898,-2895.190412096856,57.7911016129583
2026-04-02,-2848.5138104838866,-2906.304912096846,57.79110161295921
2026-04-03,-2837.399310483898,-2895.190412096856,57.7911016129583
2026-04-06,-2868.649310483869,-2926.4404120968275,57.7911016129583
2026-04-07,-2836.704810483898,-2894.4959120968565,57.7911016129583
2026-04-08,-2763.787310483965,-2821.578412096923,57.791101612957846
2026-04-09,-2722.816810483824,-2780.6079120967825,57.7911016129583
2026-04-10,-2742.9548104839837,-2800.745912096942,57.7911016129583
2026-04-13,-2763.787310483965,-2821.578412096923,57.791101612957846
2026-04-14,-2795.0373104839364,-2852.8284120968947,57.7911016129583
2026-04-15,-2732.5373104839937,-2790.3284120969515,57.791101612957846
2026-04-16,-2743.6518104838046,-2801.442912096764,57.79110161295921
2026-04-17,-2681.1493104838623,-2738.9404120968206,57.7911016129583
2026-04-20,-2712.4018104838333,-2770.192912096792,57.791101612958755
2026-04-21,-2743.6518104838046,-2801.4429120967634,57.791101612958755
2026-04-22,-2743.6518104838046,-2801.4429120967634,57.791101612958755
2026-04-23,-2743.6493104839833,-2801.440412096941,57.791101612957846
2026-04-24,-2743.6493104839833,-2801.440412096941,57.791101612957846
2026-04-27,-2754.7638104837947,-2812.5549120967535,57.791101612958755
2026-04-28,-2691.5668104838533,-2749.357912096811,57.791101612957846
2026-04-29,-2680.454810483863,-2738.245912096821,57.791101612957846
2026-04-30,-2692.263810483851,-2750.0549120968103,57.79110161295921
2026-05-01,-2681.846310483861,-2739.63741209682,57.791101612958755
2026-05-04,-2661.0138104838798,-2718.804912096839,57.79110161295921
2026-05-05,-2629.763810483908,-2687.554912096867,57.79110161295921
2026-05-06,-2629.763810483908,-2687.554912096867,57.79110161295921
2026-05-07,-2661.7108104839112,-2719.5019120968695,57.7911016129583
2026-05-08,-2620.74031048383,-2678.5314120967882,57.7911016129583
2026-05-11,-2640.8783104839895,-2698.669412096948,57.7911016129583
2026-05-12,-2567.960810483819,-2625.7519120967772,57.7911016129583
2026-05-13,-2609.62831048384,-2667.4194120967986,57.791101612958755
2026-05-14,-2579.769810483868,-2637.5609120968256,57.791101612957846
2026-05-15,-2527.687310483915,-2585.478412096873,57.791101612957846
2026-05-18,-2485.325310483953,-2543.1164120969115,57.7911016129583
2026-05-19,-2361.0198104838887,-2418.810912096847,57.7911016129583
2026-05-20,-2329.769810483917,-2387.5609120968757,57.791101612958755
2026-05-21,-2422.8253104838323,-2480.616412096791,57.791101612958755
2026-05-22,-2422.8253104838323,-2480.616412096791,57.791101612958755
2026-05-26,-2443.6578104838136,-2501.448912096772,57.7911016129583
2026-05-27,-2465.187310483794,-2522.9784120967524,57.7911016129583
2026-05-28,-2454.0753104838045,-2511.8664120967624,57.791101612957846
2026-05-29,-2412.407810483842,-2470.1989120968,57.7911016129583
2026-06-01,-2454.0753104838045,-2501.448912096772,47.37360161296738
2026-06-02,-2428.3813104838273,-2475.754912096795,47.37360161296783
2026-06-03,-2465.187310483794,-2512.5609120967615,47.37360161296738
2026-06-04,-2543.4293266128498,-2574.9078395161396,31.47851290328981
2026-06-05,-2417.7373266127865,-2449.2158395160764,31.47851290328981
2026-06-08,-2319.1258266128766,-2350.604339516166,31.478512903289356
2026-06-09,-2407.3223266127957,-2438.800839516086,31.478512903290266
2026-06-10,-2412.875826612791,-2444.354339516081,31.47851290328981
2026-06-11,-2412.875826612791,-2444.354339516081,31.47851290328981
2026-06-12,-2444.12582661294,-2475.60433951623,31.478512903290266
2026-06-15,-2407.3223266127957,-2438.800839516086,31.478512903290266
2026-06-16,-2407.3223266127957,-2438.800839516086,31.478512903290266
2026-06-17,-2052.4653266128225,-2083.943839516113,31.478512903290266
2026-06-18,-1860.1038266128198,-1891.58233951611,31.478512903290266
2026-06-22,-1802.465326612872,-1833.9438395161626,31.478512903290493
2026-06-23,-1864.9653266128153,-1896.4438395161058,31.478512903290493
2026-06-24,-1896.2153266127868,-1927.6938395160773,31.478512903290493
2026-06-25,-1995.5188266128744,-2026.9973395161646,31.478512903290266
2026-06-26,-2156.6303266129053,-2188.1088395161955,31.478512903290266
2026-06-29,-2062.880326612813,-2094.358839516103,31.478512903290266
2026-06-30,-2057.672826612825,-2045.0530895161148,-12.619737096709969
