trade_id,as_of_date,tenor_years,special_tenor_type,printed_pct,diff_bp,pv01,diff_bp_placebo,error
1803555339000019601,2026-01-21,1.4958904109589042,STANDARD,3.3485,-4.304496901811916,101966.74348488534,2.3638754550503904,
1823049040000000101,2026-01-23,1.0,STANDARD,3.48894,0.023998001815250802,5872.082904856314,,
1864594300000002401,2026-01-27,1.0,STANDARD,3.469,-0.14599766930847302,6852.177208538187,0.8583632262779695,
1882551524000000801,2026-01-28,3.0027397260273974,STANDARD,3.408,0.05001236949184751,13935.776692631338,-0.4461015937256452,
1896257422000002101,2026-01-29,1.7452054794520548,STANDARD,3.314,-0.1572747746910963,8420.728105826673,-6.989252473754437,
1898519913000000101,2026-01-29,3.758904109589041,STANDARD,3.4075,-0.11996199502859461,1751.5303980825934,-5.730245367181208,
1930672979000000301,2026-02-02,25.016438356164382,STANDARD,4.156,-0.2695476696099597,9418.679413194557,1.4006512169435936,
1949675513000000501,2026-02-03,5.002739726027397,IMM,3.5089,0.1169016835063097,100343.40179839941,-0.24657316400045204,
1965619781000000901,2026-02-04,4.756164383561644,STANDARD,3.472,-0.4904485902583744,10894.303430742502,-4.2969569473221725,
2004445550000000401,2026-02-09,1.3013698630136987,STANDARD,3.33657,0.06353442208628657,6487.4621450652985,-0.43790769293470255,
2056488167000000201,2026-02-12,1.4958904109589042,STANDARD,3.32231,-0.13099999983117172,6850.816800415005,-0.5593638406165446,
2102080469000000201,2026-02-18,1.0,STANDARD,3.4060300000000003,-0.002985011841349916,5219.8107956896065,-1.3634109547016493,
2116476691000000301,2026-02-19,4.287671232876712,STANDARD,3.2653000000000003,0.5457032920972882,99943.47738477674,-2.9071168866339647,
2121391259000000701,2026-02-20,1.7013698630136986,IMM,3.225,-0.519143725886817,180225.5143038108,5.471352362979731,
2146503864000000201,2026-02-24,5.7534246575342465,STANDARD,3.288,-0.15811973405273072,10448.49598846641,-4.706062363090613,
2214653459000000801,2026-03-02,1.1643835616438356,STANDARD,3.011,-4.473456935994191,77418.08820435232,-3.00121162833471,
2229380896000002501,2026-03-03,2.0027397260273974,STANDARD,3.314,-0.07799980787428495,6956.959983049312,11.024211327139044,
2270514034000000601,2026-03-05,1.0,STANDARD,3.5005,-0.000996012127574275,1957.136497949221,9.108246973813916,
2301836075000001101,2026-03-09,2.7424657534246575,STANDARD,3.3274999999999997,-0.47108766124690504,6526.031922938728,17.080138583420368,
2320350117000000301,2026-03-10,1.7452054794520548,STANDARD,3.3406199999999995,-0.04307696029264285,33801.14990857897,5.8852225251708745,
2403614809000000201,2026-03-17,1.4958904109589042,STANDARD,3.4055,0.0051412319333365986,2886.2990613558513,12.072586104824135,
2451736480000001801,2026-03-20,4.994520547945205,STANDARD,3.64214,1.413182469076979,9994.988662763191,13.962228317497427,
2483018174000000301,2026-03-24,1.5041095890410958,STANDARD,3.711,-0.06900025307765567,14625.710754521439,23.567396120859783,
2505649484000000101,2026-03-25,3.0027397260273974,STANDARD,3.58965,0.21799437829579382,14158.576963589752,11.416756262471317,
2533755011000001901,2026-03-27,1.0,STANDARD,3.8062699999999996,-0.08400168951254727,3024.3838518445777,4.98431376381121,
2551528824000001301,2026-03-30,1.5013698630136987,STANDARD,3.68634,0.06300000010370788,10056.832697717804,-8.079683248975655,
2564212267000001201,2026-03-31,1.0,STANDARD,3.695,0.19998550797049042,4883.5573209484655,-5.960758784774978,
2568174682000003101,2026-03-31,1.0,STANDARD,3.7089999999999996,5.026990530291009,40062.90136031805,-5.936521540948103,
2587039492000002001,2026-04-01,2.0,STANDARD,3.678,13.123817348556788,7829.271044436118,15.35576284542568,
2638631124000000601,2026-04-07,1.4958904109589042,STANDARD,3.6464999999999996,0.1930754531877632,7212.144779119139,6.717561785515658,
2704396808000000601,2026-04-13,1.0,STANDARD,3.6775,0.12000087216144095,8010.365410590052,-2.947423376912317,
2711347443000000601,2026-04-14,2.0027397260273974,STANDARD,3.5352,-0.007091691190108662,4801.678128850332,-10.107584553319304,
2724344716000001001,2026-04-14,10.008219178082191,IMM,3.818,4.936269150945494,4981.5717807273595,1.1189665073155552,
2741608408000000201,2026-04-15,6.005479452054795,STANDARD,3.5854999999999997,2.24229677048271e-05,2156.599298880937,-1.7666839657377142,
