dissemination_id,original_id,tenor,reach_back_days,notional,upfront,fixed_rate_pct,orig_err,unwind_err,orig_mid_pct,orig_dev_bp,original_dealer_sign,npv_pay,pv01,ratio,edge_bps,unwind_dealer_sign
3874560578000000301,2307424811000000101,2.0027397260273974,108.08508101851852,650000000.0,6847353.0,3.375,,,3.3844732192394376,-0.9473219239437558,-1.0,6870410.978665821,126002.22651243443,0.9966438719987172,0.18299659699700463,-1.0
3874561809000000201,2307433114000000201,10.008219178082191,108.08212962962963,150000000.0,3570000.0,3.6585,,,3.6701469236690425,-1.1646923669042408,-1.0,3598079.0628851056,125072.21032717408,0.9921960961962324,0.22450281170896483,-1.0
3895720809000000201,3760492552000000201,3.0027397260273974,8.026157407407407,3000000.0,7756.53156,3.9694,,,3.9877800323526302,-1.8380032352630415,-1.0,-7288.433942150907,846.702567156125,1.0642247184462994,-0.5528477602487064,-1.0
3916274984000000701,3865123060000000201,10.008219178082191,3.894953703703704,20000000.0,500.0,3.9669999999999996,,,3.971079786159663,-0.40797861596635343,-1.0,-6947.526766673662,16488.465515225587,0.07196805666131893,0.3910325530729322,1.0
3942143248000001301,1526722400,20.5972602739726,406.04613425925925,3000000.0,226374.0,4.0415,,,4.143108918340826,-10.16089183408262,-1.0,65464.38086931268,4117.334402793707,3.457972060438685,-39.08101781130685,1.0
3943260800000000201,1526722332,20.594520547945205,406.0857638888889,2000000.0,136273.224,4.0415,,,4.144605844284715,-10.310584428471525,-1.0,46087.85760845686,2742.6377955196012,2.9568140302315684,-32.88271113993645,1.0
3940781202000000101,1526389137,20.594520547945205,406.01313657407405,3000000.0,1878615.0,3.4305000000000003,,,4.159277825017192,-72.87778250171914,-1.0,309888.3806652387,4123.412260528929,6.062231168419962,-380.44379756816585,1.0
3944995957000001101,3507986793000000101,2.0027397260273974,26.026793981481482,100000000.0,20700.0,3.9570000000000003,,,3.9159315380162214,4.106846198377889,1.0,103577.10041865055,19121.39889821787,0.1998511245857648,4.334259269408095,-1.0
3941893803000000201,1526721835,20.6,406.01265046296294,2000000.0,4086992.196,2.0536,,,4.144605844284715,-209.10058442847154,-1.0,588073.7641007475,2746.197086916553,6.949795154098773,-1274.0958937611647,1.0
3940618836000000401,3710489489000000101,3.0027397260273974,13.92013888888889,40000000.0,55900.0,4.3,,,3.8765299588892894,42.347004111071044,1.0,-430041.2168027507,11273.127578600412,0.12998754030044507,33.18876808535164,1.0
3941222111000000301,1526578498,20.6,406.9984606481481,2000000.0,158390.75836,4.0415,,,4.15311161850002,-11.161161850002,-1.0,40625.396744254744,2747.309385668657,3.898811360713657,-42.86570789226304,1.0
3941916346000000201,1526798783,20.59178082191781,405.9786574074074,2000000.0,129509.223,4.0415,,,4.148733599739161,-10.723359973916047,-1.0,42138.97185208998,2746.761497955516,3.0733835522751773,-31.80845923934128,1.0
3966369855000000501,1262980566,4.219178082191781,581.0536111111111,75000000.0,164100.0,3.7990000000000004,,,3.8173547094967857,-1.8354709496785304,-1.0,284209.2935859524,21339.098228385847,0.5773913932563639,5.628602122754172,-1.0
3969309038000000601,2095320557000000201,5.002739726027397,133.89899305555556,10000000.0,256000.0,3.3489999999999998,,,3.3417500297757945,0.724997022420526,1.0,262585.8770541735,4576.941504522411,0.9749191497728007,1.4389253276813976,-1.0
3966354418000000501,1240238929,7.501369863013698,595.0054166666666,5000000.0,165952.215,3.8,,,3.8788534753489965,-7.885347534899667,-1.0,33109.45808913035,2669.543080023623,5.012229875622192,-49.7623574254865,1.0
3966368417000000301,996002988000006401,2.8575342465753426,230.93101851851853,440000000.0,7052908.044,3.3274999999999997,,,3.3114417841654786,1.605821583452105,1.0,7315127.91494669,121231.90835392808,0.9641537545213792,2.1629608451032367,-1.0
3966369856000000601,1277912773,4.219178082191781,572.0233680555556,50000000.0,255500.0,3.687,,,3.697385459945737,-1.0385459945737363,-1.0,348804.7958292477,14226.065485590563,0.7325013963542987,6.558721097112562,-1.0
3969309041000000901,1473083178000000501,10.005479452054795,196.11203703703703,10000000.0,202000.0,3.7699999999999996,,,3.7722874933544768,-0.22874933544771991,-1.0,208518.89181111706,8381.56660807594,0.9687371645106282,0.7777653171467823,-1.0
3990289945000002001,3485540999000000301,5.002739726027397,28.798414351851854,9000000.0,7651.44,3.864,,,3.8999303506085483,-3.5930350608548434,-1.0,9146.340402432019,4080.3322070042086,0.836557537041315,0.3663673266274511,-1.0
3991309617000000301,3990713388000001601,0.11506849315068493,0.034409722222222223,2200000000.0,94931.865,3.749,,,3.839538320316217,-9.053832031621667,-1.0,244828.78011054732,25238.371735665984,0.38774798027068347,5.939246662997608,-1.0
4067813151000000101,4062620773000000101,0.08493150684931507,0.316400462962963,5.0,18554687.5,3.6686986,,,3.672420000000203,-0.37214000002032677,-1.0,2.1659940185523446e-05,4.428167843020897e-05,856636137545.8063,-419015000283.2849,1.0
4065995893000000201,3846255614000000101,0.03561643835616438,12.907673611111111,140000000.0,188941.06501,0.0,,,3.673838529115856,-367.3838529115856,-1.0,-2.9103830456733704e-11,505.4019702425567,6491965560714879.0,-373.84315086726275,-1.0
4067785496000000101,4065037361000000201,0.08493150684931507,0.1749652777777778,5.0,2343750.0,3.6686986,,,3.6739300000009902,-0.5231400000990316,-1.0,2.847927473990236e-05,4.428161013236063e-05,82296688430.62804,-52928292195.47118,1.0
4065473551000000201,3846255614000000101,0.03561643835616438,12.907673611111111,140000000.0,3354081.20807,0.0,,,3.673838529115856,-367.3838529115856,-1.0,-2.9103830456733704e-11,505.4019702425567,1.1524535277431058e+17,-6636.462470576207,-1.0
4063268941000000301,2620132259000000101,3.0027397260273974,95.00954861111111,200000000.0,1820000.0,3.5549999999999997,,,3.6290050741501036,-7.400507415010393,-1.0,2241053.8654948547,56371.634812238306,0.8121179182804334,7.469250570739946,-1.0
4086230898000000801,4079930572000000701,10.008219178082191,0.1910300925925926,25000000.0,33000.0,4.141,,,4.149889875266698,-0.8889875266698155,-1.0,26498.802498918027,20415.043932280834,1.2453392941566859,-0.31845131083955686,1.0
4137906971000000101,3941063928000000301,2.547945205479452,10.151111111111112,8000000.0,14123.395,3.945,,,3.935407238794042,0.9592761205957867,1.0,16025.991778710973,1930.7223751667752,0.8812805594198299,0.9854326044916879,-1.0
4160197269000000301,1416668547,4.978082191780822,489.9750810185185,200000000.0,1830000.0,368.15000000000003,,,3.701277144685867,36444.87228553141,1.0,-2710527862.8392415,74498.5370515234,0.0006751452457246093,36359.07455425465,1.0
4160522528000000101,1653774094000000101,2.0,186.9384837962963,5000000.0,50292.11218,4.061,,,3.309434829613009,75.15651703869909,1.0,-5528.609505916713,973.9482610153459,9.096701824604798,-45.96086308262115,-1.0
4189827233000000201,2113576945000000101,3.835616438356164,145.00190972222222,190000000.0,2429747.574,3.196,,,3.2843676471222634,-8.83676471222632,-1.0,5534591.474954478,67165.34995133633,0.4390111871843232,46.22687000371542,-1.0
4188851505000000401,2253258778000000801,3.835616438356164,131.98777777777778,200000000.0,4107800.0,3.2563,,,3.3097479314908003,-5.344793149080029,-1.0,5346695.850286104,70712.63015985719,0.7682875770425935,17.52014947662648,-1.0
4208728591000000201,3975537919000001001,5.002739726027397,13.243553240740741,5000000.0,1.0,3.966,,,3.9496593103488085,1.634068965119173,1.0,6714.19489990361,2257.274874453566,0.00014893818468307438,2.9740263252293184,-1.0
4211876852000000601,2334582354000001501,17.416438356164385,126.11701388888889,11000000.0,261929.27655,3.943,,,4.042953845569688,-9.995384556968778,-1.0,545293.9301459892,13473.837857007671,0.4803451167700965,21.03073056119736,-1.0
4214884715000000701,1650750170,1.3342465753424657,342.9484953703704,200000000.0,6300.0,3.734,,,3.664194558311921,6.980544168807912,1.0,49180.50512112398,19982.7433742101,0.12809953831267235,2.1458767856902936,-1.0
4208746164000000101,3975636228000000201,2.0027397260273974,13.241863425925926,15000000.0,4999.0,4.03,,,4.027025348346067,0.2974651653933513,1.0,-6283.449100400554,2871.7573478583527,0.7955821587989511,0.44726937021975316,1.0
4211881971000000201,2334537437000000401,17.416438356164385,126.11636574074075,11000000.0,261929.27655,3.943,,,4.042926243864176,-9.992624386417637,-1.0,545293.9301459892,13473.837857007671,0.4803451167700965,21.03073056119736,-1.0
4243160198000000301,1124769075000000301,5.353424657534247,237.99210648148147,130000000.0,948688.0,3.3204,,,3.374000940706104,-5.360094070610399,-1.0,3825542.7732898444,59307.16552847654,0.2479878166893841,48.507709779326966,-1.0
4243281490000000101,1143097645000000601,5.35068493150685,237.2339814814815,130000000.0,1017120.0,3.2779999999999996,,,3.3335031648160576,-5.550316481605799,-1.0,4090180.4292619377,59304.35848421415,0.24867362640614282,51.81845833607552,-1.0
4266359960000000601,2522976400000000501,5.934246575342466,112.8941087962963,17000000.0,147964.7984,3.7675,,,3.768312754588715,-0.08127545887148813,-1.0,198460.71941609588,9018.235060673933,0.7455621386203618,5.5993130225996035,-1.0
4265468798000000101,1609577272000000101,2.808219178082192,196.10148148148147,6000000.0,85820.4608,3.3221,,,3.328465980277126,-0.6365980277126315,-1.0,100765.0961219616,1620.0947391969034,0.8516883732848002,9.224544071644724,-1.0
4263935815000000501,3729902136000000401,2.106849315068493,30.093275462962964,500000000.0,512800.0,3.8565,,,3.9070238428302213,-5.052384283022127,-1.0,1119262.6580995098,100868.207401927,0.45815876755034984,6.012426251246375,-1.0
4266359958000000401,2522976397000000201,5.934246575342466,112.91306712962962,17000000.0,147964.7984,3.7675,,,3.7918788275264133,-2.4378827526413183,-1.0,198460.71941609588,9018.235060673933,0.7455621386203618,5.5993130225996035,-1.0
4266359957000000301,1530240475000000301,10.005479452054795,206.1237037037037,19000000.0,48311.4912,3.618,,,3.810418157186167,-19.241815718616717,-1.0,738637.7307156892,15908.013980554728,0.0654062054929004,43.394872569229214,-1.0
4265468799000000201,1610680808000000601,3.367123287671233,195.9571875,20000000.0,282543.3072,3.3521,,,3.361338519129876,-0.9238519129875833,-1.0,355441.9575151638,5660.829465635956,0.7949070199118127,12.877732982011702,-1.0
4266359961000000701,2522976402000000701,5.934246575342466,112.89946759259259,17000000.0,147964.7984,3.7675,,,3.791443391866979,-2.3943391866978914,-1.0,198460.71941609588,9018.235060673933,0.7455621386203618,5.5993130225996035,-1.0
4266359959000000501,2522976398000000301,5.934246575342466,112.87622685185185,17000000.0,147964.7984,3.7675,,,3.7786554207606287,-1.1155420760628587,-1.0,198460.71941609588,9018.235060673933,0.7455621386203618,5.5993130225996035,-1.0
4393163024000000101,3707775017000000801,4.002739726027397,41.966516203703705,7000000.0,47599.864,3.9669999999999996,,,3.935561622319319,3.1438377680680585,1.0,45218.37984431046,2558.5317260990246,1.0526662866712415,-0.9308011041631964,1.0
4393391774000000101,3333213423000000201,2.0027397260273974,58.95200231481481,450000000.0,2161752.888,3.9510000000000005,,,3.9125808913249878,3.8419108675012748,1.0,2051570.282555446,85552.70105794613,1.0537064737101327,-1.2878916046136923,1.0
4393394767000000101,3333219119000000201,4.002739726027397,58.953090277777775,30000000.0,243380.0052,3.934,,,3.9009956797065697,3.300432029343048,1.0,233089.81765386555,10964.772574843217,1.0441468771553772,-0.9384770615072787,1.0
4416392240000000101,3531874290000000101,5.002739726027397,51.96375,13000000.0,47585.62,3.933,,,3.969978381009271,-3.69783810092712,-1.0,74453.39020738285,5879.287030107464,0.6391330182205911,4.5699027908987375,-1.0
4417075612000000101,4414296767000000301,0.08493150684931507,0.2990162037037037,5.0,5189676.15,5.0,,,3.7430099999998285,125.69900000001715,1.0,-0.005677592672783061,4.5657062336919704e-05,914062781.3752811,-113666448928.00902,-1.0
4437830966000000401,1979692707000000301,9.509589041095891,172.91447916666667,180000000.0,3800000.0,3.58,,,3.788625257285111,-20.862525728511105,-1.0,8122672.916748352,142943.99663314372,0.4678262979375521,30.240325012334765,-1.0
4438056685000000101,1335696859,5.0,557.9692476851852,20000000.0,80500.0,426.99999999999994,,,4.087917414607613,42291.208258539235,1.0,-317167907.7510806,7498.435186008804,0.00025380878087822786,42287.1439020675,1.0
4436346948000000101,1457971085,30.02191780821918,479.7758449074074,60000000.0,4688000.0,3.633,,,3.5416824018382767,9.131759816172336,1.0,7290194.678977869,100379.79686581744,0.6430555295756912,25.923490186539727,-1.0
4514802965000000501,4183405976000001301,10.008219178082191,17.063472222222224,25000000.0,330000.0,4.1419999999999995,,,4.147570531946216,-0.5570531946216484,-1.0,318852.69073543884,20321.87075410432,1.034960687453663,-0.5485375534292181,1.0
4515213131000000401,3710485451000000101,3.0027397260273974,44.90694444444444,20000000.0,112405.0,4.3,,,3.8765299588892894,42.347004111071044,1.0,-101419.34043166507,5637.678609708883,1.1083191777976205,-1.948614018084689,-1.0
4514698590000000201,3978920804000000401,10.008219178082191,29.277349537037036,50000000.0,985000.0,4.062,,,4.067919925901673,-0.5919925901673118,-1.0,959187.3617600054,40682.70454507303,1.0269109448988478,-0.6344867807742822,1.0
4550211626000000101,2927535451000000401,5.002739726027397,95.14658564814815,20000000.0,343691.0,3.7595000000000005,,,3.7422847377773336,1.7215262222666894,1.0,339050.14797958964,8927.059691011686,1.013687804143621,-0.5198634467609813,1.0
4550208920000000101,3940662664000000201,5.002739726027397,34.13329861111111,25000000.0,271774.0,3.9015,,,3.8839457757010374,1.7554224298962584,1.0,266152.48296488356,11158.721291184063,1.0211214149591765,-0.503777887127418,1.0
4571440863000000201,1705103849,7.772602739726027,334.0164467592593,20000000.0,556000.0,3.3223000000000003,,,3.4968255571089313,-17.4525557108931,-1.0,962379.6530043189,12181.719507272683,0.5777345751900521,33.359793973396265,-1.0
4572061077000001001,3583641925000001501,5.002739726027397,55.83408564814815,6000000.0,14173.2,3.9074999999999998,,,3.9438956592411993,-3.6395659241199585,-1.0,26800.608540557325,2720.429180398485,0.5288387380664031,4.641697211433263,-1.0
4600198927000000101,3710406269000000101,10.008219178082191,0.0,50000000.0,690923.7,4.0225,,,4.020459010251683,0.20409897483171235,1.0,-8384.623068030924,41081.16209276477,82.40366852439308,-16.61440529337358,-1.0
4600284686000000201,2027879522000001101,10.008219178082191,176.15650462962964,50000000.0,1705607.4,3.7535,,,3.7535497273453076,-0.004972734530772627,-1.0,1776802.513143804,41353.98880824814,0.9599307674222982,1.721602079884589,-1.0
4600290159000000101,2180185639000000501,10.008219178082191,160.083125,50000000.0,2285440.0,3.6134,,,3.6111767685865646,0.22232314134353892,1.0,2338325.073470643,41364.01137141253,0.9773833526952057,1.2785286464550363,-1.0
4600198267000000101,2195130094000000601,10.008219178082191,0.0,50000000.0,2529335.9,3.5540000000000003,,,3.5541885241854345,-0.018852418543424676,-1.0,794.9562012776732,42167.33250663665,3181.729881388168,-59.96445099771865,1.0
4600284095000000101,2131759954000000701,10.008219178082191,163.08599537037037,50000000.0,2318912.4,3.605,,,3.6035959665261346,0.1404033473865418,1.0,2390909.2469462883,41353.98880824814,0.9698872522918869,1.740989177129352,-1.0
4600284687000000301,3889604589000000601,10.008219178082191,40.24824074074074,50000000.0,856246.6,3.993,SnapshotMiss: citivelo_excel minute store (USD-SOFR-1D-CITIVELOEXCELMIN): no snapshot satisfie,,,,,920069.2493664175,40716.01748642235,0.9306327763802916,1.5675071705551902,-1.0
4600290050000000501,1981863479000000901,10.008219178082191,180.96372685185185,50000000.0,1444232.0,3.8169,,,3.814431044014441,0.24689559855590737,1.0,1496567.4420623966,41364.01137141253,0.9650296801925118,1.2652409746354192,-1.0
4622192437000000101,3238123243000001201,7.043835616438356,77.86564814814815,15000000.0,53000.0,4.046,,,4.044385148182045,0.16148518179548432,1.0,67224.22837184463,9145.007840364664,0.788406223227069,1.5554090953384492,-1.0
4674148646000000101,3060490455000000201,5.002739726027397,90.95197916666666,200000000.0,2900000.0,3.705,,,3.782031811713713,-7.703181171371298,-1.0,3671185.305478193,89899.3866547465,0.7899356089905297,8.578315538902244,-1.0
